areacd,disability_3a-001,disability_3a-002
E00000055,12.2,87.8
E00000059,9.9,90.1
E00000060,11.2,88.8
E00000070,13.7,86.3
E00000071,14.1,85.9
E00000072,17.7,82.3
E00000073,13.7,86.3
E00000074,9.9,90.1
E00000075,16.6,83.4
E00000076,12.4,87.6
E00000077,16.7,83.3
E00000078,16.5,83.5
E00000079,15,85
E00000080,9.6,90.4
E00000081,14.1,85.9
E00000082,10.8,89.2
E00000083,17.2,82.8
E00000084,11.8,88.2
E00000085,13.9,86.1
E00000086,12.6,87.4
E00000087,10,90
E00000088,13.9,86.1
E00000089,13.2,86.8
E00000090,12.4,87.6
E00000091,13.1,86.9
E00000092,15.1,84.9
E00000093,12.3,87.7
E00000094,13.5,86.5
E00000095,12.2,87.8
E00000096,18.1,81.9
E00000097,18.3,81.7
E00000098,19.9,80.1
E00000099,20.2,79.8
E00000100,11.1,88.9
E00000101,17.6,82.4
E00000102,13.1,86.9
E00000103,17.2,82.8
E00000104,11.5,88.5
E00000106,12.7,87.3
E00000107,19.4,80.6
E00000108,13.1,86.9
E00000109,14.1,85.9
E00000110,19.1,80.9
E00000111,14.5,85.5
E00000112,11,89
E00000113,10,90
E00000114,14.2,85.8
E00000115,15.5,84.5
E00000116,8.5,91.5
E00000117,17.6,82.4
E00000118,14,86
E00000119,14.6,85.4
E00000120,10.6,89.4
E00000121,15.4,84.6
E00000122,15.5,84.5
E00000123,28,72
E00000124,13.4,86.6
E00000125,12.9,87.1
E00000128,13.8,86.2
E00000129,15.3,84.7
E00000130,13.7,86.3
E00000131,12.9,87.1
E00000132,15.3,84.7
E00000133,14.1,85.9
E00000134,11.8,88.2
E00000167,9.7,90.3
E00000168,17.9,82.1
E00000169,16.7,83.3
E00000170,18.1,81.9
E00000171,20.1,79.9
E00000172,18.2,81.8
E00000173,12.9,87.1
E00000174,13,87
E00000175,26.3,73.7
E00000176,10.2,89.8
E00000177,14.2,85.8
E00000178,15.7,84.3
E00000179,13,87
E00000180,9.5,90.5
E00000182,12.7,87.3
E00000187,18.9,81.1
E00000188,15.2,84.8
E00000190,16.4,83.6
E00000198,14.5,85.5
E00000199,12.9,87.1
E00000200,11.6,88.4
E00000201,10.3,89.7
E00000202,14.8,85.2
E00000203,11.1,88.9
E00000204,19.5,80.5
E00000205,9.7,90.3
E00000206,19.7,80.3
E00000207,15.8,84.2
E00000208,14.6,85.4
E00000209,9.8,90.2
E00000210,13.4,86.6
E00000211,15.3,84.7
E00000212,26.3,73.7
E00000213,15.7,84.3
E00000214,8.4,91.6
E00000215,15.7,84.3
E00000216,14.9,85.1
E00000217,16.7,83.3
E00000218,11.8,88.2
E00000219,12.3,87.7
E00000220,23.1,76.9
E00000221,17.2,82.8
E00000222,8,92
E00000223,10.7,89.3
E00000224,10.6,89.4
E00000225,10,90
E00000226,14.9,85.1
E00000227,12.7,87.3
E00000228,9.7,90.3
E00000229,12.7,87.3
E00000230,12.8,87.2
E00000231,10.9,89.1
E00000232,17,83
E00000234,11.4,88.6
E00000237,14,86
E00000252,12.3,87.7
E00000255,8.6,91.4
E00000259,8.5,91.5
E00000261,16.1,83.9
E00000265,19.1,80.9
E00000266,13.1,86.9
E00000267,13.8,86.2
E00000268,17.2,82.8
E00000269,14.4,85.6
E00000270,12.6,87.4
E00000271,8.7,91.3
E00000272,14.8,85.2
E00000273,18.4,81.6
E00000274,13.4,86.6
E00000275,21.2,78.8
E00000276,25.6,74.4
E00000277,14.2,85.8
E00000278,9.9,90.1
E00000279,8.7,91.3
E00000280,9.6,90.4
E00000282,16.1,83.9
E00000283,13.8,86.2
E00000284,17.8,82.2
E00000285,12.3,87.7
E00000286,10.2,89.8
E00000287,17.7,82.3
E00000288,11.3,88.7
E00000289,15.4,84.6
E00000290,13.6,86.4
E00000291,17.1,82.9
E00000292,15.5,84.5
E00000293,26.8,73.2
E00000294,12.3,87.7
E00000295,18.3,81.7
E00000296,13.8,86.2
