areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00000055,5.6,4.8,60.8,28.8
E00000059,63.7,34.5,1.8,0
E00000060,3.9,9.1,54.5,32.5
E00000070,0.7,64.4,28.8,6.2
E00000071,4.4,48.2,43.9,3.5
E00000072,0.8,56.3,38.7,4.2
E00000073,10.2,37.3,44.9,7.6
E00000074,13.7,46.1,31.4,8.8
E00000075,12.6,32.8,47.1,7.6
E00000076,6.5,20.4,63.9,9.3
E00000077,21.1,31.3,39.1,8.6
E00000078,5.1,46.2,42.7,6
E00000079,3.7,41.9,47.8,6.6
E00000080,15.7,56.7,27.1,0.5
E00000081,0,39,56.1,4.9
E00000082,3.2,47.2,41.6,8
E00000083,4.2,50,42.4,3.4
E00000084,1.8,56.1,38.6,3.5
E00000085,4.6,50.5,39.4,5.5
E00000086,2.5,49.6,42.1,5.8
E00000087,13,37,37,13
E00000088,0,59,38.2,2.8
E00000089,8.1,48,38.2,5.7
E00000090,3.5,36.3,47.8,12.4
E00000091,11.4,56.4,21.8,10.4
E00000092,8.5,45.4,39,7.1
E00000093,5.7,36.9,50.8,6.6
E00000094,2.2,34.3,51.8,11.7
E00000095,18.3,45.2,32,4.6
E00000096,8.5,55.9,30.5,5.1
E00000097,3.1,58.6,37.5,0.8
E00000098,0,67.6,26.7,5.7
E00000099,69.7,25.8,4.5,0
E00000100,6.8,40.1,45.6,7.5
E00000101,4.6,5.5,80.7,9.2
E00000102,0,6.7,75,18.3
E00000103,3.5,27.1,58.3,11.1
E00000104,0,2.3,77.5,20.2
E00000106,0.8,36.4,32.2,30.5
E00000107,2.2,76.3,19.3,2.2
E00000108,3.5,58.3,30.4,7.8
E00000109,6,28.6,48.1,17.3
E00000110,28.3,23,44.2,4.4
E00000111,10.3,42.1,36.6,11
E00000112,17.1,55.6,4.3,23.1
E00000113,4,34.2,55.7,6
E00000114,2.6,22.6,61.7,13
E00000115,4.8,50.8,38.7,5.6
E00000116,0.8,20.7,64.5,14
E00000117,41,35,20,4
E00000118,4.3,23.3,54.3,18.1
E00000119,21.3,30.7,44.1,3.9
E00000120,1.7,38.1,51.7,8.5
E00000121,14.3,40.6,34.6,10.5
E00000122,0.9,39.7,56,3.4
E00000123,27,19.1,38.3,15.6
E00000124,12.8,40,43.2,4
E00000125,14.3,21.4,52.1,12.1
E00000128,9.9,55,28.8,6.3
E00000129,19.4,32.4,38.1,10.1
E00000130,1.5,52.6,38.3,7.5
E00000131,27.5,45.6,24.2,2.7
E00000132,0,58.9,32.6,8.5
E00000133,3.4,64.4,24.6,7.6
E00000134,2.4,50,38.4,9.1
E00000167,1,14,54,31
E00000168,1.3,22.5,58.1,18.1
E00000169,24.6,42.3,30.3,2.8
E00000170,3.8,29.3,45.9,21.1
E00000171,3.1,23.4,54.7,18.8
E00000172,1.3,44.7,44.1,9.9
E00000173,11,29.4,43.6,16
E00000174,3.2,37.1,53.2,6.5
E00000175,1.7,36.4,40.7,21.2
E00000176,3.4,4.3,73.5,18.8
E00000177,29.9,53.6,11.3,5.2
E00000178,2.3,18.5,56.2,23.1
E00000179,5.9,11,57.6,25.4
E00000180,6.1,17.3,55.1,21.4
E00000182,5.4,4.5,72.1,18
E00000187,31.1,19.3,24.4,25.2
E00000188,7.5,4.7,74.5,13.2
E00000190,2.9,32.4,56.2,8.6
E00000198,35.4,61.6,3,0
E00000199,13.9,45.1,34,6.9
E00000200,2.5,55.7,41,0.8
E00000201,9.6,21.7,53,15.7
E00000202,0,54.8,39.3,5.9
E00000203,4.7,45,41.9,8.5
E00000204,13.3,50.3,31.5,4.9
E00000205,20.7,26,40.8,12.4
E00000206,35.6,42.4,21.2,0.8
E00000207,6.7,38.1,47.6,7.6
E00000208,3.6,39.1,52.9,4.3
E00000209,3.5,45.6,45.6,5.3
E00000210,9.9,36.2,41.1,12.8
E00000211,7.3,43.5,42.7,6.5
E00000212,45.5,31.8,13.6,9.1
E00000213,5.6,81,12,1.4
E00000214,12.5,39.2,42.5,5.8
E00000215,1,46.5,43.6,8.9
E00000216,0,63.3,32.5,4.2
E00000217,4.6,62.4,27.5,5.5
E00000218,3.5,54.4,38.6,3.5
E00000219,5.9,37,52.1,5
E00000220,37.1,27.2,21.9,13.9
E00000221,14,30.1,43.4,12.6
E00000222,2.9,49.6,37.4,10.1
E00000223,42.3,30.3,23.9,3.5
E00000224,2.7,37.3,48.2,11.8
E00000225,11.9,52.6,29.6,5.9
E00000226,8,42,42.9,7.1
E00000227,10.2,19.5,58.5,11.9
E00000228,6.1,33.6,50.4,9.9
E00000229,12.9,26.6,50.8,9.7
