areacd,sex-001,sex-002
E00000055,45.9,54.1
E00000059,52.2,47.8
E00000060,48.9,51.1
E00000070,51.3,48.7
E00000071,55.8,44.2
E00000072,55.5,44.5
E00000073,51.5,48.5
E00000074,51.1,48.9
E00000075,50.3,49.7
E00000076,55.2,44.8
E00000077,52.3,47.7
E00000078,50.6,49.4
E00000079,52.1,47.9
E00000080,57.1,42.9
E00000081,56.1,43.9
E00000082,49.9,50.1
E00000083,52.1,47.9
E00000084,50.7,49.3
E00000085,53.9,46.1
E00000086,52.5,47.5
E00000087,47.2,52.8
E00000088,47.8,52.2
E00000089,53.7,46.3
E00000090,49.5,50.5
E00000091,50.6,49.4
E00000092,49.1,50.9
E00000093,48.5,51.5
E00000094,53.4,46.6
E00000095,52.4,47.6
E00000096,52.6,47.4
E00000097,55.4,44.6
E00000098,52.1,47.9
E00000099,51.8,48.2
E00000100,51.5,48.5
E00000101,51.8,48.2
E00000102,48.2,51.8
E00000103,52.8,47.2
E00000104,46.8,53.2
E00000106,50.6,49.4
E00000107,52.1,47.9
E00000108,53.7,46.3
E00000109,49.4,50.6
E00000110,47.2,52.8
E00000111,52.2,47.8
E00000112,51.1,48.9
E00000113,56.6,43.4
E00000114,49.6,50.4
E00000115,48.9,51.1
E00000116,50.9,49.1
E00000117,50.6,49.4
E00000118,52.8,47.2
E00000119,52.2,47.8
E00000120,51.4,48.6
E00000121,46.1,53.9
E00000122,49.7,50.3
E00000123,51.6,48.4
E00000124,54.3,45.7
E00000125,46.6,53.4
E00000128,53.4,46.6
E00000129,48.5,51.5
E00000130,48.3,51.7
E00000131,48.7,51.3
E00000132,50.1,49.9
E00000133,51.3,48.7
E00000134,44.1,55.9
E00000167,50.9,49.1
E00000168,50.4,49.6
E00000169,55.5,44.5
E00000170,51.8,48.2
E00000171,50.5,49.5
E00000172,49.9,50.1
E00000173,49.7,50.3
E00000174,49.4,50.6
E00000175,53.1,46.9
E00000176,49.6,50.4
E00000177,47.7,52.3
E00000178,52.3,47.7
E00000179,48.9,51.1
E00000180,52.6,47.4
E00000182,54.5,45.5
E00000187,50.6,49.4
E00000188,52.7,47.3
E00000190,56.6,43.4
E00000198,55,45
E00000199,52.4,47.6
E00000200,50.5,49.5
E00000201,48.8,51.2
E00000202,53,47
E00000203,49.4,50.6
E00000204,53,47
E00000205,49.4,50.6
E00000206,51.3,48.7
E00000207,51.5,48.5
E00000208,51.2,48.8
E00000209,49.5,50.5
E00000210,47.9,52.1
E00000211,52.5,47.5
E00000212,55.3,44.7
E00000213,52.3,47.7
E00000214,53,47
E00000215,49,51
E00000216,50.9,49.1
E00000217,54.1,45.9
E00000218,52.2,47.8
E00000219,51.2,48.8
E00000220,53.1,46.9
E00000221,51.2,48.8
E00000222,53.5,46.5
E00000223,50,50
E00000224,51.4,48.6
E00000225,47.1,52.9
E00000226,51.4,48.6
E00000227,51.3,48.7
E00000228,51.2,48.8
E00000229,52.1,47.9
E00000230,49,51
E00000231,47.7,52.3
E00000232,50.4,49.6
E00000234,50.4,49.6
E00000237,54.2,45.8
E00000252,48.2,51.8
E00000255,50.8,49.3
E00000259,50.2,49.8
E00000261,50.9,49.1
E00000265,55.1,44.9
E00000266,52,48
E00000267,50.8,49.2
E00000268,52.4,47.6
E00000269,52.4,47.6
E00000270,55.2,44.8
E00000271,50.5,49.5
E00000272,50.9,49.1
E00000273,50,50
E00000274,54.7,45.3
E00000275,49.3,50.7
E00000276,54.4,45.6
E00000277,53.7,46.3
E00000278,50.5,49.5
E00000279,46.2,53.8
E00000280,53.2,46.8
E00000282,50.6,49.4
E00000283,52.5,47.5
E00000284,54.2,45.8
E00000285,50,50
E00000286,53,47
E00000287,54.9,45.1
E00000288,55.6,44.4
E00000289,52.4,47.6
E00000290,49.4,50.6
E00000291,50.9,49.1
E00000292,52.8,47.2
E00000293,55.1,44.9
E00000294,51.5,48.5
E00000295,53.5,46.5
E00000296,50.4,49.6
E00000297,50.9,49.1
E00000298,44.8,55.2
E00000299,50,50
E00000300,53.2,46.8
E00000301,54,46
E00000302,48.3,51.7
E00000303,50.6,49.4
E00000304,48.4,51.6
E00000305,57.5,42.5
E00000306,49.1,50.9
E00000307,51.8,48.2
E00000308,53.5,46.5
E00000309,57,43
E00000310,53.7,46.3
E00000311,48.5,51.5
E00000312,50.6,49.4
E00000313,52.2,47.8
E00000314,54.1,45.9
E00000315,50,50
E00000316,50.9,49.1
E00000317,55.4,44.6
E00000318,41.7,58.3
E00000319,53.6,46.4
E00000320,51.5,48.5
E00000321,53.3,46.7
E00000322,50.6,49.4
E00000323,52.4,47.6
E00000324,51.4,48.6
E00000325,50.5,49.5
E00000326,52.9,47.1
E00000327,51.8,48.2
E00000328,54.5,45.5
E00000329,50.3,49.7
E00000330,54,46
E00000331,48.8,51.2
E00000332,51.7,48.3
E00000333,51.3,48.7
E00000334,50.5,49.5
E00000335,51.8,48.2
E00000336,48.7,51.3
E00000337,52.7,47.3
E00000338,50.7,49.3
E00000340,51,49
E00000341,52.4,47.6
E00000342,47.2,52.8
E00000343,50.2,49.8
E00000344,49.8,50.2
E00000345,47.6,52.4
E00000346,40.1,59.9
E00000347,47.5,52.5
E00000348,50.7,49.3
E00000349,49,51
E00000350,48.1,51.9
E00000351,49.1,50.9
E00000353,50.9,49.1
E00000354,55.8,44.2
E00000355,50.1,49.9
E00000356,51.4,48.6
E00000357,51.5,48.5
E00000358,48.5,51.5
E00000360,49.7,50.3
E00000361,49.7,50.3
E00000362,50.9,49.1
E00000363,58.5,41.5
E00000364,50,50
E00000365,52.1,47.9
E00000366,49.1,50.9
E00000367,50.7,49.3
E00000368,51.2,48.8
E00000369,51.5,48.5
E00000370,51.9,48.1
E00000371,54.1,45.9
E00000372,51.4,48.6
E00000373,48.2,51.8
E00000374,50.5,49.5
E00000375,53.6,46.4
E00000376,49.8,50.2
E00000377,49.5,50.5
E00000378,50.3,49.7
E00000379,52,48
E00000380,51.1,48.9
E00000381,50.1,49.9
E00000382,51.6,48.4
E00000383,48.4,51.6
E00000384,52.6,47.4
E00000385,51.5,48.5
E00000386,48,52
E00000387,47.7,52.3
E00000388,55,45
E00000389,53.7,46.3
E00000390,54.2,45.8
E00000391,51.7,48.3
E00000392,53.4,46.6
E00000393,50.1,49.9
E00000394,52.4,47.6
E00000395,52.9,47.1
E00000396,51.5,48.5
E00000397,50.4,49.6
E00000398,50,50
E00000399,50.7,49.3
E00000400,52.5,47.5
E00000401,52.1,47.9
E00000402,52.1,47.9
E00000403,51.3,48.7
E00000404,51.2,48.8
E00000405,50.6,49.4
E00000406,52.2,47.8
E00000407,50.4,49.6
E00000408,49.2,50.8
E00000409,50.4,49.6
E00000410,55.2,44.8
E00000411,47.4,52.6
E00000412,50.9,49.1
E00000413,53.3,46.7
E00000414,54.9,45.1
E00000415,53.8,46.2
E00000416,49.1,50.9
E00000417,52.6,47.4
E00000418,56.3,43.7
E00000419,56.3,43.7
E00000420,47.9,52.1
E00000421,49.5,50.5
E00000422,51.7,48.3
E00000423,51.3,48.7
E00000424,51.1,48.9
E00000425,51.4,48.6
E00000426,52.8,47.2
E00000427,51.1,48.9
E00000428,51,49
E00000429,51,49
E00000430,50.3,49.7
E00000431,52.4,47.6
E00000432,53.9,46.1
E00000433,51.4,48.6
E00000434,49.9,50.1
E00000435,52.3,47.7
E00000436,51.1,48.9
E00000437,51.1,48.9
E00000438,52.5,47.5
E00000439,54.3,45.7
E00000440,52.2,47.8
E00000441,48.1,51.9
E00000442,50.7,49.3
E00000443,57.5,42.5
E00000444,52.6,47.4
E00000445,51.7,48.3
E00000446,51.3,48.7
E00000447,51,49
E00000448,53.9,46.1
E00000449,52.1,47.9
E00000450,53.3,46.7
E00000451,53.2,46.8
E00000453,49.9,50.1
E00000454,50.5,49.5
E00000455,54.2,45.8
E00000456,48.9,51.1
E00000457,49.5,50.5
E00000461,48.6,51.4
E00000462,53.2,46.8
E00000463,46.6,53.4
E00000464,55.1,44.9
E00000465,50.5,49.5
E00000466,50.4,49.6
E00000467,51.7,48.3
E00000468,55.4,44.6
E00000469,49.2,50.8
E00000470,47.7,52.3
E00000471,53.2,46.8
E00000472,47.9,52.1
E00000475,50.4,49.6
E00000476,60.8,39.2
E00000477,52.1,47.9
E00000478,49,51
E00000479,50.4,49.6
E00000480,52.7,47.3
E00000481,53.7,46.3
E00000484,52.5,47.5
E00000485,50.3,49.7
E00000487,55.9,44.1
E00000488,52.9,47.1
E00000489,51.8,48.2
E00000490,50.4,49.6
E00000491,53.6,46.4
E00000492,53.3,46.7
E00000493,51.8,48.2
E00000494,51,49
E00000495,48.1,51.9
E00000496,50.6,49.4
E00000497,51.5,48.5
E00000498,52.1,47.9
E00000499,51.9,48.1
E00000500,53,47
E00000501,52.3,47.7
E00000502,52.2,47.8
E00000503,50.6,49.4
E00000504,48.1,51.9
E00000505,53.8,46.2
E00000506,59.1,40.9
E00000507,50.5,49.5
E00000508,51.8,48.2
E00000509,52.1,47.9
E00000511,50.2,49.8
E00000512,54.3,45.7
E00000513,52.2,47.8
E00000515,51.8,48.2
E00000516,55.4,44.6
E00000517,52.8,47.2
E00000518,55.2,44.8
E00000519,54.1,45.9
E00000520,53.4,46.6
E00000521,48.2,51.8
E00000522,51.8,48.2
E00000523,48,52
E00000524,53.6,46.4
E00000525,55.1,44.9
E00000526,47.9,52.1
E00000527,48.7,51.3
E00000528,51.9,48.1
E00000529,45.9,54.1
E00000530,53,47
E00000531,54,46
E00000532,49.8,50.2
E00000533,55.2,44.8
E00000534,50.5,49.5
E00000535,51.6,48.4
E00000536,53.2,46.8
E00000537,51.7,48.3
E00000539,48.7,51.3
E00000540,49,51
E00000541,52.4,47.6
E00000542,52,48
E00000543,53.5,46.5
E00000544,54.5,45.5
E00000554,52.7,47.3
E00000555,50.1,49.9
E00000556,57.2,42.8
E00000557,50.9,49.1
E00000558,48.2,51.8
E00000559,49.4,50.6
E00002282,51.5,48.5
E00002283,56.7,43.3
E00002284,52.4,47.6
E00002285,49.4,50.6
E00002286,50.8,49.2
E00002287,51.9,48.1
E00002288,52.9,47.1
E00008428,56.1,43.9
E00011213,51.1,48.9
E00011839,51.2,48.8
E00011840,53.7,46.3
E00011844,47.7,52.3
E00011846,50.8,49.2
E00011850,52.2,47.8
E00011851,50,50
E00018680,47.1,52.9
E00018681,51.7,48.3
E00018683,42.8,57.2
E00018684,48.1,51.9
E00018685,47.4,52.6
E00018686,49.8,50.2
E00018688,55.2,44.8
E00018689,50.3,49.7
E00018690,48.1,51.9
E00018691,45.7,54.3
E00018692,48,52
E00018693,50.5,49.5
E00018694,46.3,53.7
E00018695,49.6,50.4
E00018696,47.8,52.2
E00018697,47.6,52.4
E00018698,46.2,53.8
E00018699,48.7,51.3
