areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00000055,49.9,50.1
E00000059,45,55
E00000060,47,53
E00000070,59.6,40.4
E00000071,57.1,42.9
E00000072,66.7,33.3
E00000073,56.3,43.7
E00000074,57.1,42.9
E00000075,63.4,36.6
E00000076,64.3,35.7
E00000077,60.2,39.8
E00000078,65.9,34.1
E00000079,63.5,36.5
E00000080,59,41
E00000081,67.4,32.6
E00000082,59.3,40.7
E00000083,63.6,36.4
E00000084,67.1,32.9
E00000085,62.3,37.7
E00000086,59.6,40.4
E00000087,63,37
E00000088,57.3,42.7
E00000089,64.6,35.4
E00000090,55,45
E00000091,62.7,37.3
E00000092,66.8,33.2
E00000093,50.8,49.2
E00000094,63.4,36.6
E00000095,63.2,36.8
E00000096,65.4,34.6
E00000097,64.7,35.3
E00000098,63.9,36.1
E00000099,65.8,34.2
E00000100,59.7,40.3
E00000101,59.3,40.7
E00000102,61.4,38.6
E00000103,64.4,35.6
E00000104,60.6,39.4
E00000106,59.5,40.5
E00000107,60.4,39.6
E00000108,61.9,38.1
E00000109,51.1,48.9
E00000110,62.6,37.4
E00000111,56.5,43.5
E00000112,56.2,43.8
E00000113,67.3,32.7
E00000114,59.2,40.8
E00000115,60.4,39.6
E00000116,59.2,40.8
E00000117,67.5,32.5
E00000118,64.5,35.5
E00000119,57.3,42.7
E00000120,62.1,37.9
E00000121,52.3,47.7
E00000122,60.5,39.5
E00000123,57.1,42.9
E00000124,59.6,40.4
E00000125,64.3,35.7
E00000128,51.9,48.1
E00000129,62.9,37.1
E00000130,63.3,36.7
E00000131,53.1,46.9
E00000132,69.7,30.3
E00000133,57.4,42.6
E00000134,62.2,37.8
E00000167,62,38
E00000168,67.4,32.6
E00000169,73.2,26.8
E00000170,68.8,31.2
E00000171,68.8,31.2
E00000172,71.6,28.4
E00000173,58.5,41.5
E00000174,54.9,45.1
E00000175,61.3,38.7
E00000176,66.6,33.4
E00000177,51.5,48.5
E00000178,61.2,38.8
E00000179,50.3,49.7
E00000180,52,48
E00000182,77.5,22.5
E00000187,64.1,35.9
E00000188,68.2,31.8
E00000190,74,26
E00000198,79.5,20.5
E00000199,56.1,43.9
E00000200,68,32
E00000201,40,60
E00000202,62.4,37.6
E00000203,60.5,39.5
E00000204,63.4,36.6
E00000205,58.7,41.3
E00000206,59.9,40.1
E00000207,54.1,45.9
E00000208,67.5,32.5
E00000209,57.3,42.7
E00000210,55.3,44.7
E00000211,61.7,38.3
E00000212,70.7,29.3
E00000213,61.5,38.5
E00000214,52.7,47.3
E00000215,63.6,36.4
E00000216,61,39
E00000217,63.1,36.9
E00000218,59.1,40.9
E00000219,60.8,39.2
E00000220,52.8,47.2
E00000221,64.6,35.4
E00000222,44.6,55.4
E00000223,47.7,52.3
E00000224,56.9,43.1
E00000225,48.1,51.9
E00000226,60.9,39.1
E00000227,51.3,48.7
E00000228,43.2,56.8
E00000229,49.7,50.3
E00000230,52.3,47.7
E00000231,65.7,34.3
E00000232,64.2,35.8
E00000234,46,54
E00000237,50.5,49.5
E00000252,52.1,47.9
E00000255,41.4,58.6
E00000259,43.3,56.7
E00000261,46.1,53.9
E00000265,62.7,37.3
E00000266,62.3,37.7
E00000267,55.1,44.9
E00000268,66.8,33.2
E00000269,62.9,37.1
E00000270,69.3,30.7
E00000271,61.3,38.7
E00000272,64.2,35.8
E00000273,66.8,33.2
E00000274,58.2,41.8
E00000275,70.4,29.6
E00000276,74,26
E00000277,62.9,37.1
E00000278,54.3,45.7
E00000279,51.9,48.1
E00000280,44.4,55.6
E00000282,57.9,42.1
E00000283,53.8,46.2
E00000284,59.5,40.5
E00000285,64.7,35.3
E00000286,65.3,34.7
E00000287,55.7,44.3
E00000288,58.1,41.9
E00000289,67.2,32.8
E00000290,57.7,42.3
E00000291,66.6,33.4
E00000292,72,28
E00000293,69,31
E00000294,59.5,40.5
E00000295,62.2,37.8
E00000296,66.3,33.7
E00000297,67.4,32.6
E00000298,62.2,37.8
E00000299,65.8,34.2
E00000300,66.3,33.7
E00000301,67,33
E00000302,62.8,37.2
E00000303,72.1,27.9
E00000304,63.6,36.4
E00000305,67.8,32.2
E00000306,64.2,35.8
E00000307,62.6,37.4
E00000308,63.9,36.1
E00000309,74.8,25.2
E00000310,57.4,42.6
E00000311,60.6,39.4
E00000312,61.4,38.6
E00000313,54.2,45.8
E00000314,66.6,33.4
E00000315,62.6,37.4
E00000316,52.8,47.2
E00000317,72.5,27.5
E00000318,62.5,37.5
E00000319,61.3,38.7
E00000320,57.4,42.6
E00000321,61.4,38.6
E00000322,69,31
E00000323,65.6,34.4
E00000324,68.9,31.1
E00000325,62.6,37.4
E00000326,55.6,44.4
E00000327,67.9,32.1
E00000328,64,36
E00000329,66.5,33.5
E00000330,70.6,29.4
E00000331,52.8,47.2
E00000332,65.4,34.6
E00000333,65.4,34.6
E00000334,69.4,30.6
E00000335,61.1,38.9
E00000336,64.7,35.3
E00000337,58.9,41.1
E00000338,64.5,35.5
E00000340,62.5,37.5
E00000341,62.2,37.8
E00000342,55.1,44.9
E00000343,66.5,33.5
E00000344,59.2,40.8
E00000345,56.1,43.9
E00000346,49.4,50.6
