areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00000055,11.1,16.7,18.3,54
E00000059,27.4,36.3,24.8,11.5
E00000060,14.3,23.4,16.9,45.5
E00000070,25.3,27.4,18.5,28.8
E00000071,24.3,24.3,18,33.3
E00000072,19.8,24,17.4,38.8
E00000073,27.1,25.4,18.6,28.8
E00000074,21.2,23.1,20.2,35.6
E00000075,25.4,25.4,16.4,32.8
E00000076,13,20.4,22.2,44.4
E00000077,27.6,21.3,16.5,34.6
E00000078,20.9,24.3,22.6,32.2
E00000079,21.6,25.4,23.1,29.9
E00000080,24.6,19,26.5,29.9
E00000081,19.2,29.6,18.4,32.8
E00000082,18.5,26.6,24.2,30.6
E00000083,17.9,21.4,29.9,30.8
E00000084,14.2,23.9,24.8,37.2
E00000085,24.5,24.5,18.2,32.7
E00000086,25.6,21.5,15.7,37.2
E00000087,27.2,18.5,14.1,40.2
E00000088,36.8,21.5,14.6,27.1
E00000089,23.8,25.4,18,32.8
E00000090,16.8,18.6,19.5,45.1
E00000091,19.5,22.5,22,36
E00000092,23.2,26.1,18.1,32.6
E00000093,22.4,21.6,23.2,32.8
E00000094,19.6,18.1,26.1,36.2
E00000095,25.3,23.7,19.6,31.4
E00000096,24.2,23.3,21.7,30.8
E00000097,11,34.6,25.2,29.1
E00000098,15,29.9,17.8,37.4
E00000099,53,24.2,16.7,6.1
E00000100,17.2,30.3,19.3,33.1
E00000101,13.5,19.8,21.6,45
E00000102,11.9,18.8,14.9,54.5
E00000103,18.1,20.8,16,45.1
E00000104,13.2,15.5,20.9,50.4
E00000106,21.6,16.4,21.6,40.5
E00000107,17.6,28.2,20.6,33.6
E00000108,18.3,22.6,14.8,44.3
E00000109,12.8,18,22.6,46.6
E00000110,24.8,15,23,37.2
E00000111,21.7,19.6,25.2,33.6
E00000112,26.5,17.1,15.4,41
E00000113,15.4,13.4,23.5,47.7
E00000114,12.2,14.8,22.6,50.4
E00000115,14.8,29.5,20.5,35.2
E00000116,14.4,25.4,18.6,41.5
E00000117,32,27,21,20
E00000118,20.9,16.5,18.3,44.3
E00000119,30.4,15.2,25.6,28.8
E00000120,15.8,25.8,17.5,40.8
E00000121,26.3,19.5,20.3,33.8
E00000122,24.1,19.8,20.7,35.3
E00000123,35.7,12.9,15.7,35.7
E00000124,22.8,27.6,19.5,30.1
E00000125,23.4,20.4,10.9,45.3
E00000128,18.9,37.8,16.2,27
E00000129,32.1,20,12.9,35
E00000130,19.7,23.5,18.2,38.6
E00000131,45.6,18.1,14.1,22.1
E00000132,18,25,22.7,34.4
E00000133,27.7,19.3,20.2,32.8
E00000134,38.3,11.7,16.7,33.3
E00000167,17.6,21.6,16.7,44.1
E00000168,20.6,23.8,24.4,31.3
E00000169,37.8,25.2,9.8,27.3
E00000170,18,28.6,19.5,33.8
E00000171,21.9,28.1,16.4,33.6
E00000172,23.7,24.3,15.1,36.8
E00000173,25.6,24.4,14,36
E00000174,21.8,25,15.3,37.9
E00000175,20.3,23.6,17.1,39
E00000176,20.7,21.6,16.4,41.4
E00000177,37.1,24.7,17.5,20.6
E00000178,18.3,23.7,22.1,35.9
E00000179,20.8,21.7,20,37.5
E00000180,17.8,14.9,21.8,45.5
E00000182,22.3,23.2,16.1,38.4
E00000187,37.8,16,12.6,33.6
E00000188,20.2,16.3,23.1,40.4
E00000190,23.8,25.7,21.9,28.6
E00000198,34,19.6,29.9,16.5
E00000199,22.2,18.1,19.4,40.3
E00000200,16.4,25.4,23.8,34.4
E00000201,18.4,15.8,23.7,42.1
E00000202,18.9,22.7,18.2,40.2
E00000203,17.6,17.6,24.4,40.5
E00000204,28.5,20.1,13.2,38.2
E00000205,27.2,11.8,15.4,45.6
E00000206,37.9,21.2,21.2,19.7
E00000207,20.2,18.3,20.2,41.3
E00000208,17.4,34.1,21,27.5
E00000209,16.7,26.3,28.9,28.1
E00000210,21.1,23.2,16.9,38.7
E00000211,15.1,23,18.3,43.7
E00000212,50,26.1,8,15.9
E00000213,27.5,26.1,20.4,26.1
E00000214,18.5,20.2,20.2,41.2
E00000215,13.3,17.1,23.8,45.7
E00000216,15.1,24.4,18.5,42
E00000217,26.9,27.8,25,20.4
E00000218,18.8,30.8,15.4,35
E00000219,17.6,16.8,26.9,38.7
E00000220,50.7,12.5,7.2,29.6
E00000221,24.6,19.7,21.1,34.5
E00000222,25.7,16.4,16.4,41.4
E00000223,33.1,18.3,18.3,30.3
E00000224,18,20.7,22.5,38.7
E00000225,20.7,18.5,24.4,36.3
E00000226,21.1,30.3,15.6,33
E00000227,27.1,18.6,18.6,35.6
E00000228,22,15,15,48
E00000229,25.8,16.9,16.1,41.1
E00000230,14.3,20.5,19.6,45.5
E00000231,27.1,20.3,11,41.5
E00000232,18.5,19.3,13.4,48.7
E00000234,25,16.4,22.4,36.2
E00000237,19.1,19.1,20.4,41.4
E00000252,21.2,23.4,21.2,34.3
E00000255,16.3,23.7,21.5,38.5
E00000259,19.1,20.9,21.8,38.2
E00000261,25.5,29.1,19.1,26.4
E00000265,43.3,23.6,9.4,23.6
E00000266,17.1,23.6,29.3,30.1
E00000267,18.3,29.4,18.3,33.9
E00000268,26.7,23.7,23,26.7
E00000269,17.4,17.4,21.7,43.5
E00000270,12.2,22,26,39.8
E00000271,14.2,29.2,21.7,34.9
E00000272,22.3,24.6,20.8,32.3
E00000273,12.8,22.9,24.8,39.4
E00000274,12.5,22.1,27.9,37.5
E00000275,44.7,20.8,8.2,26.4
E00000276,25,27.7,20.7,26.6
E00000277,20.6,32.4,22.1,25
E00000278,24.8,24.8,16.5,33.9
E00000279,43.1,21.6,13.8,21.6
E00000280,14.2,14.2,18.3,53.3
E00000282,13.8,25.7,29.4,31.2
E00000283,18.5,22.2,20.4,38.9
E00000284,18,25.4,19.7,36.9
E00000285,11.4,18.2,27.3,43.2
E00000286,23.8,26.2,19,31
E00000287,19.1,23.7,29,28.2
E00000288,19.6,29.3,23.4,27.7
E00000289,28.2,21.4,19.7,30.8
E00000290,18.6,21.2,24.8,35.4
E00000291,15.6,26.6,23.9,33.9
E00000292,14.5,27.3,20.9,37.3
E00000293,24.8,26.7,18.1,30.5
E00000294,16.2,23.9,22.5,37.3
E00000295,22.3,24,26.4,27.3
E00000296,18,27.8,21.1,33.1
E00000297,20,24.6,22.3,33.1
E00000298,23.1,23.1,16.9,36.9
E00000299,29,23.7,16.8,30.5
E00000300,21.6,25.6,19.3,33.5
E00000301,25.7,18.9,17.6,37.8
E00000302,26.7,24.4,26,22.9
E00000303,23.2,23.2,16.7,37
E00000304,60,18.3,10,11.7
E00000305,29.1,22.8,18.4,29.7
E00000306,21.2,26.5,16.8,35.4
E00000307,27.2,22.1,18.4,32.4
E00000308,22.7,26.9,21.8,28.6
E00000309,29.6,18.3,15.7,36.5
E00000310,32.8,23.6,18.5,25.1
E00000311,30.4,17.9,14.3,37.5
E00000312,26.7,18.3,22.1,32.8
E00000313,15.5,18.9,21.6,43.9
E00000314,22.1,18.6,23.6,35.7
E00000315,19.8,27.4,23.6,29.2
E00000316,19,24.1,24.1,32.8
E00000317,24.2,32.3,19.2,24.2
E00000318,55,15.6,16.5,12.8
E00000319,39,19.5,13.8,27.6
E00000320,15.9,25.4,13,45.7
E00000321,30.6,23.9,15.7,29.9
E00000322,25.7,23.5,22.1,28.7
E00000323,50.8,16.9,15.3,16.9
E00000324,40,21.9,9,29
E00000325,25.2,18.3,23.7,32.8
E00000326,18.8,29.2,19.5,32.5
E00000327,36.8,20.6,16.9,25.7
E00000328,34.2,17.1,21.8,26.9
E00000329,46.1,25.1,18,10.8
E00000330,30.6,13.3,19.4,36.7
E00000331,34.6,15.4,9.6,40.4
E00000332,16.4,17.9,17.9,47.9
E00000333,11.5,19.7,13.9,54.9
E00000334,12.1,19.8,11.2,56.9
E00000335,15.1,11.8,16.8,56.3
E00000336,15.4,11,14.7,58.8
E00000337,25.4,19.3,12.3,43
