areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00084738,0.7,0,2,97.3,0
E00084739,0,2.4,1.7,95.7,0.2
E00084740,0,0,0,100,0
E00084742,4.2,0,1.6,93.8,0.3
E00084744,2.2,0.9,1.2,95.6,0
E00084749,3.1,0,2.7,94.2,0
E00084750,0.4,4.6,2.7,90.8,1.5
E00084754,3.5,0,1.2,95.4,0
E00084755,2.6,1.8,1.8,93.5,0.3
E00084759,0.9,0,0.6,98.4,0
E00084761,0.8,1.2,2.3,95.7,0
E00084762,2.8,2.5,1.6,93.1,0
E00084767,4.7,0.3,2.7,92.3,0
E00084773,2.7,0.3,2.7,93.5,0.9
E00084774,3,0.4,1.3,95.2,0
E00084775,0.9,0.9,0.4,97,0.9
E00084776,1.1,0.8,0,98.1,0
E00084777,0.7,3.4,2.4,93.5,0
E00084779,1.3,1.6,0.7,96.4,0
E00087848,2.2,2.2,0.8,94.2,0.6
E00087849,6.7,2.5,1.8,88.7,0.4
E00087850,2.8,1.2,2.2,93.8,0
E00087851,4.3,1.4,5,88.2,1.2
E00087853,1.8,0,1.8,96.4,0
E00087854,7.9,3.1,3.8,85.2,0
E00087855,5.7,0,1.7,88.2,4.4
E00087856,9.4,0.8,2.8,85.3,1.8
E00087859,51.1,9.2,2.1,26.2,11.4
E00087860,4.2,1.4,7.4,85.6,1.4
E00087862,48.6,9.9,3.9,24.1,13.5
E00087863,6.5,3.4,2.7,86.3,1
E00087920,14.6,0.8,0.8,83.5,0.4
E00087921,5.3,0,1.1,93.6,0
E00087922,1.1,0,2.5,94.6,1.8
E00087923,0,0.3,1.7,96.6,1.4
E00087924,2.1,0,2.4,94.8,0.7
E00087925,0,2.4,2.9,94.5,0.2
E00087926,0,0.3,1,98.7,0
E00087927,2.4,0,1.3,96.2,0
E00087953,2.5,1.4,3,93.1,0
E00087955,5.1,0,2.8,92.1,0
E00087956,1.9,4.7,0.9,90.8,1.6
E00087959,0.6,2.8,2,94.7,0
E00087960,2.1,0.7,1.8,94.3,1.1
E00087962,2.2,0,1.1,96.7,0
E00087963,0.3,1.3,3,95,0.3
E00087964,3.6,0,1.8,94.5,0
E00087965,0,0,0.5,98.9,0.5
E00088132,9,2,3.3,80.6,5
E00088133,10.2,4.6,4.2,80.4,0.7
E00088134,8.1,3,2,84.6,2.3
E00088135,3.7,3.4,2.4,88.1,2.4
E00088136,15.1,1,1.3,80.4,2.2
E00088137,8.7,1,5.2,82.6,2.4
E00088138,3.6,0.3,2,92.1,2
E00088139,8.7,5.8,4.3,81.2,0
