areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00084738,87.9,0.7,9.4,2
E00084739,90.4,0.2,9.4,0
E00084740,92.9,0.3,6.1,0.7
E00084742,84.9,0,14.4,0.7
E00084744,92.8,0.3,6.6,0.3
E00084749,85.7,0.2,12.6,1.5
E00084750,83.1,0,16.5,0.4
E00084754,91,0.3,8.5,0.3
E00084755,85.2,0,14.8,0
E00084759,91.7,0,8.3,0
E00084761,91.4,0.4,6.6,1.6
E00084762,81.5,0,17.8,0.6
E00084767,89.3,0.7,9.4,0.7
E00084773,92.2,0.3,6.6,0.9
E00084774,95.1,0,4.4,0.4
E00084775,86.3,0,13.7,0
E00084776,87.2,0.4,11.7,0.8
E00084777,94.1,0.7,4.5,0.7
E00084779,88.6,0.3,10.5,0.7
E00087848,90.7,0.3,7.6,1.4
E00087849,92,0,7.6,0.4
E00087850,90.8,0.3,6.8,2.2
E00087851,87.4,1.2,10,1.4
E00087853,90.5,0,9.5,0
E00087854,90.6,0.3,5.2,3.8
E00087855,88.9,0.7,8.4,2
E00087856,86,0.5,11.7,1.8
E00087859,25.6,4.1,10.3,60.1
E00087860,85.6,0,9.3,5.1
E00087862,40.5,6.9,11.3,41.2
E00087863,87.9,0.3,6.2,5.5
E00087920,92.7,0,7.3,0
E00087921,94.6,0.7,4.7,0
E00087922,95.7,0,4.3,0
E00087923,90.9,0.3,8.2,0.6
E00087924,91.6,0,8.4,0
E00087925,82,0.2,17.3,0.6
E00087926,94.2,0.3,5.4,0
E00087927,93.5,0.5,5.9,0
E00087953,90.9,0.3,8.8,0
E00087955,90,0.2,9.3,0.5
E00087956,91.7,0,8.3,0
E00087959,93.2,0,6.8,0
E00087960,89.5,0.4,9.4,0.7
E00087962,93.7,0.7,5.6,0
E00087963,93.3,0,6.4,0.3
E00087964,93.4,0,6.6,0
E00087965,96.2,0,3.8,0
E00088132,93.3,0,6.4,0.3
E00088133,90.9,0,8.8,0.4
E00088134,93.6,0,6.1,0.3
E00088135,96.6,0.3,2.7,0.3
E00088136,95.8,0,4.2,0
E00088137,94.7,0,5.3,0
E00088138,94.4,0.3,4.6,0.7
E00088139,93,0,5.1,1.8
E00088140,95.7,0.4,4,0
E00088141,92.5,0.3,7.2,0
E00088142,92.7,0,7,0.3
E00088143,87.8,0.3,10.7,1.2
E00088144,93.6,0,6.1,0.3
E00088145,91.9,0,8.1,0
E00088146,95.9,0.3,3.5,0.3
E00088147,93.5,0,6.1,0.3
E00088148,93.2,0,4.5,2.3
E00088149,93.4,0.3,6.2,0
E00088150,93.1,0,5,2
E00088151,93.1,0,6.9,0
E00088152,95.1,0,3.3,1.6
E00088153,91.9,0,8.1,0
E00088154,92.9,0,7.1,0
E00088155,90.2,0,9.4,0.4
E00088156,87.3,0.4,11.4,0.8
E00088157,94.2,0,5.3,0.4
E00088158,91.8,0.3,6.9,0.9
E00088159,87.2,0.5,10.3,2.1
E00088161,89.7,0,9.1,1.3
E00088162,96.6,1.1,2.3,0
E00088163,93,0.5,5.7,0.8
E00088165,93,1.2,5.2,0.6
E00088168,88.7,0.4,10.3,0.7
E00088169,91.8,0,7.9,0.3
E00088171,94.6,0.3,5.1,0
E00088172,94.4,0.3,5,0.3
E00088173,93.3,0.3,6.4,0
E00088174,92.2,0,6,1.8
E00088175,92.7,0,6.4,0.9
E00088176,95.8,0,4.2,0
E00088177,91.7,0.4,7.9,0
E00088178,91.4,0.7,6.1,1.8
E00088179,90.6,0,8.3,1.1
E00088181,95.4,0.3,3.3,1
E00088182,93.7,0,6,0.3
E00088183,88.7,0,10.3,0.9
E00088184,93.1,0.3,5.6,1
E00088185,96.1,0,3.9,0
E00088186,83.2,0.3,16.5,0
E00088187,89.9,0.6,9.5,0
E00088188,91.2,0.3,8.6,0
E00088189,97.4,0,2.6,0
E00088190,93.4,0,6.6,0
E00088191,87.3,0,12.7,0
E00088192,91.6,0.4,8,0
E00088193,90,0,10,0
E00088194,96.7,0,2.6,0.7
E00088195,83.6,0.5,14.3,1.6
E00088196,82.3,0.6,8.7,8.4
E00088197,86.2,0,13.8,0
E00088198,85.7,0.8,12.7,0.8
E00088199,90.5,0.6,7.5,1.4
E00088201,81.7,0,17.5,0.7
E00088202,90.6,0,7.9,1.6
E00088203,78.1,0.9,18,3
E00088204,92,0.3,7.4,0.3
E00088205,88.8,0,10.1,1.1
E00088206,89.3,0,10.7,0
E00088207,86.6,0.4,12.4,0.7
E00088208,93.2,0.6,5.1,1.1
E00088210,81.3,0,16.1,2.6
E00088211,90,0,8.5,1.5
E00088212,91,0.7,8,0.3
E00088213,87.8,0,10,2.3
E00088214,90.9,0,7.9,1.2
E00088215,84.4,0.8,14.8,0
E00088216,89,1.9,8.7,0.4
E00088217,85,0,15,0
E00088218,80.7,0.3,17.2,1.8
E00088219,83.1,0.4,16.5,0
E00088220,89.3,0.4,9.8,0.4
E00088221,81.4,0.4,17.5,0.7
E00088222,71.5,0.2,22.2,6.1
E00088223,89,0,8.2,2.7
E00088225,85.8,0.5,9.3,4.4
E00088226,88.1,0.2,10.9,0.7
