areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00084738,55.5,44.5
E00084739,43.9,56.1
E00084740,63.5,36.5
E00084742,67.5,32.5
E00084744,57.8,42.2
E00084749,53.4,46.6
E00084750,40.3,59.7
E00084754,57.7,42.3
E00084755,52.4,47.6
E00084759,61.6,38.4
E00084761,45.1,54.9
E00084762,49.8,50.2
E00084767,60,40
E00084773,54.3,45.7
E00084774,64.3,35.7
E00084775,54.9,45.1
E00084776,50.9,49.1
E00084777,47.5,52.5
E00084779,62,38
E00087848,55.2,44.8
E00087849,49.6,50.4
E00087850,48.1,51.9
E00087851,41.2,58.8
E00087853,51.3,48.7
E00087854,53.7,46.3
E00087855,50.4,49.6
E00087856,53.8,46.2
E00087859,11.4,88.6
E00087860,29.9,70.1
E00087862,43.2,56.8
E00087863,44.9,55.1
E00087920,67.5,32.5
E00087921,56.1,43.9
E00087922,60.2,39.8
E00087923,57.3,42.7
E00087924,49.2,50.8
E00087925,52.5,47.5
E00087926,54.5,45.5
E00087927,56.8,43.2
E00087953,50.9,49.1
E00087955,58.5,41.5
E00087956,46.2,53.8
E00087959,41.8,58.2
E00087960,50.4,49.6
E00087962,44.1,55.9
E00087963,41.8,58.2
E00087964,53.4,46.6
E00087965,57.9,42.1
E00088132,49.2,50.8
E00088133,53.7,46.3
E00088134,55.5,44.5
E00088135,60.7,39.3
E00088136,57.5,42.5
E00088137,66,34
E00088138,59.9,40.1
E00088139,46.7,53.3
E00088140,49.6,50.4
E00088141,39.4,60.6
E00088142,53.6,46.4
E00088143,63.6,36.4
E00088144,55.7,44.3
E00088145,53.9,46.1
E00088146,54.5,45.5
E00088147,30.9,69.1
E00088148,49.4,50.6
E00088149,59.8,40.2
E00088150,65.9,34.1
E00088151,54.3,45.7
E00088152,61.1,38.9
E00088153,57.7,42.3
E00088154,49.4,50.6
E00088155,24.8,75.2
E00088156,32.6,67.4
E00088157,37.8,62.2
E00088158,55.9,44.1
E00088159,17.8,82.2
E00088161,60.7,39.3
E00088162,60.3,39.7
E00088163,68.9,31.1
E00088165,71.8,28.2
E00088168,57.7,42.3
E00088169,50.7,49.3
E00088171,57.7,42.3
E00088172,59.4,40.6
E00088173,64.1,35.9
E00088174,61.4,38.6
E00088175,60.4,39.6
E00088176,57.2,42.8
E00088177,57.5,42.5
E00088178,55.7,44.3
E00088179,44.4,55.6
E00088181,61.1,38.9
E00088182,58,42
E00088183,59.2,40.8
E00088184,59.7,40.3
E00088185,66.1,33.9
E00088186,42.8,57.2
E00088187,60.8,39.2
E00088188,66.1,33.9
E00088189,45.3,54.7
E00088190,60.1,39.9
E00088191,74.5,25.5
E00088192,64.3,35.7
E00088193,48.8,51.2
E00088194,37.4,62.6
E00088195,38.3,61.7
E00088196,30.9,69.1
E00088197,46.6,53.4
E00088198,58,42
E00088199,35.5,64.5
E00088201,37.4,62.6
E00088202,60.7,39.3
E00088203,27.3,72.7
E00088204,45.7,54.3
E00088205,34.7,65.3
E00088206,44.2,55.8
E00088207,38.6,61.4
E00088208,52.5,47.5
E00088210,24.5,75.5
E00088211,23.3,76.7
E00088212,42.3,57.7
E00088213,25.3,74.7
E00088214,59.2,40.8
E00088215,35.4,64.6
E00088216,36.6,63.4
E00088217,26.8,73.2
E00088218,28.4,71.6
E00088219,33,67
E00088220,36.9,63.1
E00088221,34.6,65.4
E00088222,33.4,66.6
E00088223,24.2,75.8
E00088225,35.9,64.1
E00088226,40.2,59.8
E00088227,45.8,54.2
E00088228,41.7,58.3
E00088229,44.4,55.6
E00088230,37.5,62.5
E00088231,37,63
E00088232,48.7,51.3
E00088233,49,51
E00088234,38.2,61.8
E00088235,33.1,66.9
E00088236,28.4,71.6
E00088237,40.7,59.3
E00088240,40.1,59.9
E00088242,40.1,59.9
E00088244,31.8,68.2
E00088245,23.8,76.2
E00088246,38.3,61.7
E00088247,37.5,62.5
E00088248,40.1,59.9
E00088249,50.7,49.3
E00088250,53.4,46.6
E00088252,51.4,48.6
E00088253,58.8,41.2
E00088254,50.3,49.7
E00088255,57.7,42.3
E00088256,54.2,45.8
E00088257,47.1,52.9
E00088258,41.7,58.3
E00088259,38,62
E00088260,41.2,58.8
E00088261,41.3,58.7
E00088262,48.5,51.5
E00088263,40.8,59.2
E00088264,54.8,45.2
E00088265,52.3,47.7
E00088266,55.6,44.4
E00088267,43.1,56.9
E00088268,26.4,73.6
E00088269,41.7,58.3
E00088270,44,56
E00088271,67.1,32.9
E00088272,34,66
E00088273,61.5,38.5
E00088274,21.5,78.5
E00088275,21.4,78.6
E00088276,32.1,67.9
E00088277,48.4,51.6
E00088278,34.7,65.3
E00088279,39.5,60.5
E00088280,45.2,54.8
E00088281,27.8,72.2
E00088282,30.6,69.4
E00088283,24.4,75.6
E00088285,60.1,39.9
E00088286,51.8,48.2
E00088288,42.7,57.3
E00088289,46.3,53.7
E00088290,33.3,66.7
E00088291,45.7,54.3
E00088293,32.1,67.9
E00088294,44.8,55.2
E00088295,38.2,61.8
E00088296,33,67
E00088297,32.4,67.6
E00088298,44.7,55.3
E00088299,49.5,50.5
E00088300,33.2,66.8
E00088301,33,67
E00088302,53,47
E00088303,34.8,65.2
E00088304,44.8,55.2
E00088305,28.5,71.5
E00088306,25.5,74.5
E00088307,15.5,84.5
E00088308,35,65
E00088309,49.5,50.5
E00088310,33.3,66.7
E00088311,54,46
E00088312,27.2,72.8
E00088313,55,45
E00088314,39,61
E00088315,56.2,43.8
E00088316,34.6,65.4
E00088317,38.9,61.1
E00088318,33.8,66.2
E00088319,32.4,67.6
E00088320,34.9,65.1
E00088321,62.1,37.9
E00088322,28,72
E00088324,62.8,37.2
E00088325,51.1,48.9
E00088326,52.7,47.3
E00088328,45.3,54.7
E00088330,47.7,52.3
