geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00037894,7.1,16.4,76.4
E00037895,5.3,27.3,67.4
E00037896,0.6,55.8,43.6
E00037924,4.4,20.2,75.4
E00038274,5.5,24.8,69.7
E00038275,3.1,25.8,71.1
E00038276,2.8,12.8,84.4
E00038277,3.3,19.7,77
E00038278,2.3,32.6,65.1
E00038279,3.7,25.9,70.4
E00038280,3.9,43.3,52.8
E00038281,3.3,22.3,74.4
E00038282,6.1,23.6,70.3
E00038283,3.9,20.2,75.9
E00038284,2.4,36.6,61
E00038285,5.8,25.6,68.6
E00038286,2.8,36.6,60.7
E00038287,3.3,25.2,71.5
E00038288,4,26.4,69.6
E00038289,5.7,24.4,69.9
E00038290,7.4,23.6,68.9
E00038291,3.3,23,73.8
E00038292,0.8,33.3,65.8
E00038293,2.4,56.3,41.3
E00038294,5.8,29.7,64.5
E00038295,3.9,27.6,68.5
E00038296,6,23.9,70.1
E00038297,6.8,37.1,56.1
E00038298,0.9,36.5,62.6
E00038299,1.5,41.4,57.1
E00038300,2.4,41.1,56.5
E00038301,2.7,32.1,65.2
E00038302,0,20.1,79.9
E00038303,0,21.9,78.1
E00038305,1.7,26.1,72.2
E00038306,2.7,18.9,78.4
E00038307,2.6,28.1,69.3
E00038308,2.6,29.3,68.1
E00038309,3.1,27.2,69.8
E00038310,0,46.2,53.8
E00038311,5.9,27.4,66.7
E00038312,2.7,27,70.3
E00038313,6.6,16.1,77.4
E00038314,2.3,30.8,66.9
E00038315,4.1,28.7,67.2
E00038316,1.9,32.7,65.4
E00038317,0.6,26.8,72.6
E00038318,6.6,34.4,59
E00038319,2.5,18.2,79.3
E00038320,6.6,18.9,74.6
E00038321,3.5,27.3,69.2
E00038322,5.6,33.9,60.5
E00038639,4.2,20.8,75
E00038640,6.6,15.7,77.7
E00038641,1.8,30.7,67.5
E00038642,4,26.7,69.3
E00038643,5.8,25.5,68.6
E00038644,4.6,35.8,59.6
E00038645,10.1,11.8,78.2
E00038646,5.5,22.8,71.7
E00038647,2.6,32.1,65.4
E00038648,4.3,46.8,48.9
E00038649,5,43.7,51.3
E00038650,7.8,46.1,46.1
E00038651,0.7,31.9,67.4
E00038652,4.1,35.5,60.3
E00038653,4.7,31.3,64.1
E00038654,6.3,20.3,73.4
E00038655,11.6,20.5,67.9
E00038656,6.8,32.8,60.5
E00038657,11.2,25.9,62.9
E00038658,1.5,34.1,64.4
