geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00037894,19.1,37.6,28.4,14.9
E00037895,19.8,44.3,22.9,13
E00037896,34.4,50.3,12.3,3.1
E00037924,10.5,44.7,36.8,7.9
E00038274,4.9,32.2,39.2,23.8
E00038275,13.4,34.6,33.1,18.9
E00038276,9.9,21.6,51.4,17.1
E00038277,9.3,33.1,39,18.6
E00038278,14.4,43.2,32.6,9.8
E00038279,17.8,34.1,35.6,12.6
E00038280,36.2,49.2,10,4.6
E00038281,17.2,39.3,35.2,8.2
E00038282,9.3,41.3,32.7,16.7
E00038283,9.4,34,41.9,14.8
E00038284,30.1,43.9,21.1,4.9
E00038285,10.7,45.5,36.4,7.4
E00038286,16.3,42.2,34,7.5
E00038287,20.7,43.8,28.1,7.4
E00038288,28.2,46.8,17.7,7.3
E00038289,7.1,38.1,37.6,17.1
E00038290,11.8,27.6,34.2,26.3
E00038291,14.8,46.7,27.9,10.7
E00038292,18.3,44.2,34.2,3.3
E00038293,43.5,39.5,10.5,6.5
E00038294,15.8,38.1,36.7,9.4
E00038295,22,35.4,29.9,12.6
E00038296,22.4,47,26.1,4.5
E00038297,18.8,41.4,30.8,9
E00038298,18.3,49.6,26.1,6.1
E00038299,15.2,55.3,20.5,9.1
E00038300,17.5,46.8,30.2,5.6
E00038301,20.5,54.5,19.6,5.4
E00038302,9.7,50,30.6,9.7
E00038303,11.6,40.1,39.5,8.8
E00038305,17.1,38.5,35,9.4
E00038306,4.8,46.7,34.3,14.3
E00038307,15.8,42.1,26.3,15.8
E00038308,15.5,44.8,32.8,6.9
E00038309,7.7,44.6,28.6,19
E00038310,21.8,47.9,21.8,8.4
E00038311,28.2,43.5,22.9,5.3
E00038312,12.6,37.8,41.4,8.1
E00038313,24.3,50.7,17.9,7.1
E00038314,22.3,48.6,25.1,4
E00038315,28.7,39.3,21.3,10.7
E00038316,19.1,44.7,30.9,5.3
E00038317,9.7,35.8,41.8,12.7
E00038318,20.8,40.8,31.7,6.7
E00038319,11.6,41.3,41.3,5.8
E00038320,24.4,46.2,22.7,6.7
E00038321,16.8,52.4,23.8,7
E00038322,34.4,37.7,18,9.8
E00038639,5.6,31.9,40.3,22.2
E00038640,6.6,32,36.1,25.4
E00038641,21.8,45.5,21.8,10.9
E00038642,16.6,55,22.5,6
E00038643,39.9,42,12.3,5.8
E00038644,30.7,43.3,18,8
