areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00065861,60.7,1.3,38
E00065889,58.5,0.5,41
E00065890,63.1,1.8,35.1
E00065891,59.1,2.4,38.5
E00065892,50.3,1.6,48
E00065893,60.8,1.5,37.7
E00065895,33.2,0.4,66.4
E00065896,46.3,2.5,51.2
E00065897,54.3,0.4,45.3
E00065898,42.4,0.8,56.8
E00065899,58.9,1.6,39.5
E00066198,58.6,3.1,38.3
E00066199,61.3,2.5,36.2
E00066200,62.9,1,36.2
E00066203,63.9,4.5,31.6
E00066204,59.8,0.8,39.3
E00066211,74,6,20
E00066241,78.2,1.1,20.7
E00066246,69.8,1.1,29.1
E00067381,46.3,0.4,53.3
E00067382,58.2,1.4,40.4
E00067383,48.8,0,51.2
E00067385,45.7,0.9,53.4
E00067386,55.9,2,42
E00067387,43.4,2.5,54.1
E00067388,46.8,2,51.2
E00067389,57.7,1.6,40.7
E00067390,38.8,1.9,59.2
E00067391,31.7,0.9,67.4
E00067392,52.9,0.6,46.5
E00067542,58.7,3.2,38.1
E00067549,71.9,2.1,26
E00067550,66.1,1.7,32.2
E00067552,52.8,3.9,43.3
E00067556,58.7,4.4,36.9
E00067558,64.2,2.3,33.5
E00067559,54.1,4.7,41.2
E00067564,48.6,6.1,45.4
E00067582,59.9,0.7,39.4
E00067584,58.5,0.7,40.8
E00067585,43.4,0.4,56.2
E00067587,60.7,0,39.3
E00067588,68.7,3,28.4
E00067589,51.8,0.4,47.8
E00067590,48.9,0.6,50.6
E00067591,52.1,0.4,47.5
E00067592,34.3,0.5,65.2
E00067593,52.9,2.7,44.3
E00067594,58.5,1.8,39.6
E00067638,39.1,4.5,56.4
E00067656,51.6,6.8,41.6
E00067659,47.5,5.2,47.2
E00067661,57.4,5.6,37
E00067662,55,4.9,40.1
E00067667,50.6,1.2,48.2
E00067669,47.1,1,51.9
E00067684,65.2,3.1,31.7
E00067687,31,0.5,68.6
E00067690,51.3,3.8,44.9
E00067749,61.5,2.6,35.9
E00067753,55.8,2,42.2
E00067754,54.1,1.7,44.2
E00067756,58.2,0.8,41
E00067757,57.5,1.4,41.2
E00067835,54.7,2.2,43.1
E00067836,58.4,0.3,41.2
E00067837,38.4,0.5,61.1
E00067838,57,0.4,42.6
E00067839,65.4,2.6,32
E00067840,62,1.2,36.7
E00067841,75.5,1.6,23
E00067843,59,0.4,40.7
E00067844,57,2.6,40.4
E00067845,60.3,2.2,37.5
E00067846,67.1,2.4,30.6
E00067847,65.8,1.4,32.7
E00067848,73,3.3,23.8
E00067849,58.2,1.7,40.1
E00067850,72.5,2.3,25.1
E00067851,62.9,1.7,35.3
E00067852,59,0.4,40.6
E00067853,78.2,2.6,19.2
E00067854,58.8,1.2,40
E00067855,49.8,0.8,49.4
E00067856,53.8,2.4,43.9
E00140655,63.4,0.5,36.1
E00141439,57.2,1.6,41.2
E00141440,68.3,0,31.7
E00141441,56.1,1.1,42.8
E00141444,67.6,0,32.4
E00141445,62,1.8,36.1
E00141451,60,0,40
E00141466,63.3,3.4,33.3
E00141468,57.9,0.7,41.4
E00141469,63.3,0.9,35.8
E00141470,66.7,5.1,28.3
E00141471,59.1,0.4,40.5
E00141473,64.4,2.7,32.9
E00141474,51,0.5,48.5
E00141475,65.4,1.7,32.9
E00141476,62.7,0.4,36.9
E00141477,66.2,2.8,31
E00141478,51.2,2,46.8
E00141479,61.5,1.4,37.2
