areacd,heating_type_3a-001,heating_type_3a-002
E00065861,0,100
E00065889,1.7,98.3
E00065890,0,100
E00065891,0,100
E00065892,0.6,99.4
E00065893,0,100
E00065895,0.5,99.5
E00065896,0,100
E00065897,0,100
E00065898,0.7,99.3
E00065899,0.8,99.2
E00066198,0.8,99.2
E00066199,0.9,99.1
E00066200,0,100
E00066203,3.7,96.3
E00066204,1.6,98.4
E00066211,2,98
E00066241,0.5,99.5
E00066246,1.1,98.9
E00067381,1.5,98.5
E00067382,0,100
E00067383,0.8,99.2
E00067385,0,100
E00067386,0,100
E00067387,0,100
E00067388,1.6,98.4
E00067389,0,100
E00067390,0.8,99.2
E00067391,0.8,99.2
E00067392,0,100
E00067542,0,100
E00067549,2.3,97.7
E00067550,2.4,97.6
E00067552,0,100
E00067556,0,100
E00067558,0,100
E00067559,0,100
E00067564,0.8,99.2
E00067582,0,100
E00067584,0,100
E00067585,0.7,99.3
E00067587,0,100
E00067588,0,100
E00067589,0,100
E00067590,1.7,98.3
E00067591,0,100
E00067592,0,100
E00067593,0,100
E00067594,0.7,99.3
E00067638,1.6,98.4
E00067656,0.7,99.3
E00067659,1.9,98.1
E00067661,0.7,99.3
E00067662,1.3,98.7
E00067667,0.8,99.2
E00067669,0.7,99.3
E00067684,0.6,99.4
E00067687,0.9,99.1
E00067690,0,100
E00067749,2.8,97.2
E00067753,2,98
E00067754,0.6,99.4
E00067756,0.8,99.2
E00067757,0,100
E00067835,0,100
E00067836,0.6,99.4
E00067837,0,100
E00067838,0.8,99.2
E00067839,0.8,99.2
E00067840,0,100
E00067841,0,100
E00067843,0,100
E00067844,0,100
E00067845,0.7,99.3
E00067846,0,100
E00067847,1.5,98.5
E00067848,0.7,99.3
E00067849,0,100
E00067850,0,100
E00067851,2.3,97.7
E00067852,0,100
E00067853,0.6,99.4
E00067854,0.8,99.2
E00067855,0,100
E00067856,1.5,98.5
E00140655,2,98
E00141439,1.3,98.7
E00141440,0,100
E00141441,1.1,98.9
E00141444,1,99
E00141445,0.7,99.3
E00141451,1,99
E00141466,2.9,97.1
E00141468,1.2,98.8
E00141469,0.9,99.1
E00141470,3.5,96.5
E00141471,1.7,98.3
E00141473,0,100
E00141474,1.9,98.1
E00141475,0,100
E00141476,2.1,97.9
E00141477,0,100
E00141478,0.6,99.4
E00141479,3.1,96.9
E00141493,2.2,97.8
E00141497,2.9,97.1
E00141498,5.1,94.9
E00141511,3.4,96.6
E00141512,0,100
E00141514,2.2,97.8
E00141515,3.5,96.5
E00141516,0.8,99.2
E00141517,4.5,95.5
E00141518,0.7,99.3
E00141519,3.5,96.5
E00141520,1.7,98.3
E00141521,1,99
E00141522,2.9,97.1
E00141523,4.2,95.8
E00141524,0.8,99.2
E00141525,2.3,97.7
E00141526,4.5,95.5
E00141527,0,100
E00141528,0.9,99.1
E00141529,0,100
E00141530,2.4,97.6
E00141531,0.8,99.2
E00141532,1.7,98.3
E00141533,0.9,99.1
E00141534,1.4,98.6
E00141535,1.1,98.9
E00141536,0,100
E00141537,0,100
E00141538,0,100
E00141539,0,100
E00141541,2.3,97.7
E00141542,3.4,96.6
E00141543,1.6,98.4
E00141544,0.7,99.3
E00141545,0.7,99.3
E00141546,1.8,98.2
E00141547,0,100
E00141548,3.1,96.9
E00141549,0,100
E00141550,0.7,99.3
E00141551,1.6,98.4
E00141552,2.5,97.5
E00141588,0,100
E00141589,1.5,98.5
E00141590,0,100
E00141591,2.4,97.6
E00141592,0,100
E00141600,0.7,99.3
E00141601,0,100
E00141602,0,100
E00141603,0,100
E00141604,1.1,98.9
E00141605,0.8,99.2
E00141606,0,100
E00141630,1.6,98.4
E00170107,0,100
E00175338,0,100
E00175339,0,100
E00185471,0.7,99.3
E00185486,0,100
E00185488,0,100
E00185513,0,100
E00185531,2,98
E00185534,1.8,98.2
E00185536,0,100
E00185544,0.9,99.1
E00185546,1.3,98.7
E00185562,0.7,99.3
E00189804,2.3,97.7
E00189812,0,100
E00189828,0,100
E00189839,1.5,98.5
E00189847,1.5,98.5
E00189859,0.9,99.1
E00189873,0,100
E00189874,3.8,96.2
E00189884,1,99
