areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00065861,17.5,23,48.6,10.9
E00065889,18.1,41.7,29.9,10.2
E00065890,27.8,32,29.6,10.7
E00065891,19.1,31.8,39.3,9.8
E00065892,27.1,32.9,20.6,19.4
E00065893,24,27.9,30.5,17.5
E00065895,19.5,34.2,32.2,14.1
E00065896,24.3,30.6,27,18
E00065897,13.9,34,38.9,13.2
E00065898,20.4,35,29.1,15.5
E00065899,20.5,45.2,25.3,8.9
E00066198,11.3,36.4,47,5.3
E00066199,16.3,27.6,38.2,17.9
E00066200,17.9,38.8,32.8,10.4
E00066203,28.7,27.7,27.7,15.8
E00066204,15.2,29.4,45.5,10
E00066211,14.7,30.7,37.3,17.3
E00066241,8.9,40.6,40.6,9.9
E00066246,12.1,22,50,15.9
E00067381,42.4,15.3,29.7,12.7
E00067382,33.1,18.1,43.4,5.4
E00067383,39,9.3,40.7,11
E00067385,29,15.9,39.3,15.9
E00067386,39.1,9.4,42,9.4
E00067387,37.5,14.4,35.6,12.5
E00067388,36.6,11.6,44.6,7.1
E00067389,41.3,14.5,31.9,12.3
E00067390,26.6,17.7,45.6,10.1
E00067391,39.1,14.5,39.1,7.2
E00067392,39.3,14.3,38.1,8.3
E00067542,46.9,10.2,25.2,17.7
E00067549,53.4,10.2,25.2,11.2
E00067550,44.6,7,34.4,14
E00067552,46.1,11.8,27,15.1
E00067556,38.6,6.3,36.9,18.2
E00067558,38.9,9.9,39.5,11.7
E00067559,54.3,13,17.4,15.2
E00067564,52.2,6.6,22.8,18.4
E00067582,32.5,8.6,50.3,8.6
E00067584,32.5,7.2,50,10.2
E00067585,51.5,6.1,32.3,10.1
E00067587,43.2,6.2,38.9,11.7
E00067588,41,6.5,36,16.5
E00067589,44.7,12.8,31.2,11.3
E00067590,50.6,7.1,25.9,16.5
E00067591,36,10.3,41.2,12.5
E00067592,35.8,7.5,34.3,22.4
E00067593,44.3,10.4,25.2,20
E00067594,36.9,12.5,31.9,18.8
E00067638,58.6,10.3,13.8,17.2
E00067656,55.6,9.4,15,20
E00067659,54.7,7.2,20.4,17.7
E00067661,53,9.5,21.4,16.1
E00067662,42.6,14.9,30.2,12.4
E00067667,35.8,9.8,37.4,17.1
E00067669,45.3,9.5,27.7,17.5
E00067684,31.3,14.3,39.1,15.2
E00067687,37.5,10.9,35.9,15.6
E00067690,48.7,14.3,17.6,19.3
E00067749,43.3,9.8,32.9,14
E00067753,41.6,13.3,36.1,9
E00067754,42.7,9.2,34.4,13.8
E00067756,49.3,16.7,22.9,11.1
E00067757,42.4,12.4,33.5,11.8
E00067835,50.3,11.4,28.9,9.4
