areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00065861,94.7,0,5.3,0
E00065889,94.3,0,5.3,0.4
E00065890,92.1,0,7.9,0
E00065891,92.3,0.6,7.1,0
E00065892,94.4,0.3,5.4,0
E00065893,94,0,6,0
E00065895,91.6,0,8.2,0.2
E00065896,92.7,0,7.3,0
E00065897,94.7,0,4.7,0.6
E00065898,93.9,0.4,5.7,0
E00065899,96.9,0,3.1,0
E00066198,90.3,1,8.7,0
E00066199,92.9,0,6.7,0.4
E00066200,93.6,0.8,5.6,0
E00066203,90.4,1.1,7.9,0.6
E00066204,92,0.5,6.5,1
E00066211,93.5,0,6.5,0
E00066241,81.3,0,18.2,0.4
E00066246,93.1,0,6.9,0
E00067381,93,0.7,5.4,1
E00067382,93.5,0.9,5.6,0
E00067383,93.9,0.7,5.4,0
E00067385,95.1,0.7,3,1.1
E00067386,89.5,0,9.2,1.4
E00067387,90.6,0,9.4,0
E00067388,95.3,1.1,3.6,0
E00067389,94.3,0,5.7,0
E00067390,91.7,0.8,7.1,0.4
E00067391,90,0.8,8.8,0.4
E00067392,82.8,4.7,11.2,1.2
E00067542,87.3,5.1,7.6,0
E00067549,88.9,0.6,10.3,0.3
E00067550,88.2,1.7,9,1
E00067552,68.5,11.7,18.5,1.2
E00067556,79,6.6,13.8,0.6
E00067558,86.8,2.6,10.6,0
E00067559,77.8,11.3,9.3,1.7
E00067564,75,11.8,12.9,0.3
E00067582,89.8,0.6,9.3,0.3
E00067584,93.7,0.3,4.6,1.4
E00067585,95.8,0,4.2,0
E00067587,94.1,0.6,5,0.3
E00067588,91.2,0,8.8,0
E00067589,89.7,1.3,9,0
E00067590,93.3,1,5.7,0
E00067591,91.4,0,6.9,1.7
E00067592,90.4,1,8.6,0
E00067593,91,0.8,7.8,0.4
E00067594,91.2,1.3,7.2,0.3
E00067638,78.6,10.5,9.3,1.6
E00067656,84.6,5.6,9.6,0.2
E00067659,66.7,14.2,17.4,1.7
E00067661,76.4,12.8,10.3,0.6
E00067662,68.2,9.9,20.2,1.6
E00067667,95.2,0,4.8,0
E00067669,89.4,0.3,10.3,0
E00067684,91.9,0.5,6.9,0.7
E00067687,93.4,0,6.6,0
E00067690,95.7,0,3.6,0.7
E00067749,90.1,0,9.9,0
E00067753,83.9,5.9,10.3,0
E00067754,86.2,4.3,9.3,0.2
E00067756,89.5,4.2,5.6,0.7
E00067757,80.6,5.5,11.5,2.4
E00067835,94.5,0.9,4.6,0
E00067836,93.3,0.3,6.4,0
E00067837,85.5,1.5,12.6,0.5
E00067838,95.1,0,4.6,0.4
E00067839,93.6,0,6.4,0
E00067840,93.9,3.6,2.5,0
E00067841,94.1,0,5.6,0.3
E00067843,93.7,0,6,0.3
E00067844,90.5,0.3,9.2,0
E00067845,93.4,0,5.7,0.9
E00067846,89.4,0.6,9.7,0.3
E00067847,90.5,0.3,9.2,0
E00067848,94.1,0.5,5.3,0
E00067849,93.4,0.7,5.9,0
E00067850,97.7,0,1.4,0.9
E00067851,89.5,0,9.4,1
E00067852,82.1,0.7,16.9,0.3
E00067853,68.8,0.6,27.5,3.1
E00067854,92.5,0.7,6.8,0
E00067855,91.3,0,8.4,0.4
E00067856,90.1,0.4,9.6,0
E00140655,94.4,0,5.2,0.4
E00141439,93.6,0,6.1,0.3
E00141440,88.7,0.9,10.4,0
E00141441,89.7,0.9,8.4,0.9
E00141444,97,0,2.5,0.4
E00141445,87.5,0,11,1.5
E00141451,88.8,0,9.4,1.7
E00141466,96.2,0,3.8,0
E00141468,92.8,0.6,6,0.6
E00141469,92,0.4,6.9,0.8
E00141470,92.5,0,7.5,0
E00141471,89.3,0,10,0.7
E00141473,91.8,0.9,7,0.3
E00141474,93.4,0,4,2.6
E00141475,93.8,0,5.1,1.1
E00141476,93.5,0,6.2,0.3
E00141477,95.4,0,4.6,0
E00141478,93,0,6.1,0.9
E00141479,93,0.3,6.4,0.3
E00141493,92.6,0,7.4,0
E00141497,87.2,0.3,11.7,0.8
E00141498,92.5,0,7.5,0
E00141511,87.9,0,12.1,0
E00141512,94.1,0.4,5.5,0
E00141514,90.7,0.5,8.7,0
E00141515,87.1,0,12.2,0.8
E00141516,93.9,0,6.1,0
E00141517,85.5,0,11,3.5
E00141518,90.1,0.4,9.1,0.4
E00141519,86,0,10.3,3.7
E00141520,92.5,0,6.1,1.4
E00141521,86.6,0,12.6,0.8
E00141522,46.5,0,53.5,0
E00141523,92.5,0.5,7,0
E00141524,92.4,0,7.6,0
E00141525,91.9,0.3,7.1,0.7
E00141526,87.9,0.4,11.7,0
E00141527,93.9,0,5.2,0.9
E00141528,91.6,0,8.4,0
E00141529,92.2,0.3,6.2,1.3
E00141530,85.3,0.8,13.9,0
E00141531,94.9,0,4.4,0.6
E00141532,93.4,0,5.8,0.8
E00141533,93.8,0,6.2,0
E00141534,93.6,0,6.1,0.3
E00141535,91.5,0.2,7.8,0.5
E00141536,96.2,0,3.8,0
E00141537,93.3,0,6.7,0
E00141538,91.2,0.4,8.1,0.4
E00141539,93.8,0,5.1,1
E00141541,85.5,0,13.5,1
E00141542,82.9,0.6,14.3,2.1
E00141543,80.6,0,19,0.4
E00141544,84.8,0,13.5,1.7
E00141545,87.5,0.3,11.5,0.6
E00141546,81.8,0.6,14.4,3.2
E00141547,95.3,0,4.7,0
E00141548,91.2,0,8.8,0
E00141549,92.6,0,7.4,0
E00141550,92.8,0.3,6.9,0
E00141551,93.7,0,6.3,0
E00141552,82.2,0.4,17.2,0.2
E00141588,93.4,0,6.6,0
E00141589,88.6,0.3,9.4,1.8
E00141590,91.7,0.5,6.3,1.5
E00141591,91.2,0,8.8,0
E00141592,95.3,0.9,3.8,0
E00141600,93.7,0,6,0.3
E00141601,93.7,0,6.3,0
E00141602,91.3,1,7.7,0
E00141603,92.1,0,7.9,0
E00141604,92.3,0,7.7,0
E00141605,95.9,0,4.1,0
E00141606,90.8,0,9.2,0
E00141630,87.4,0.3,12,0.3
E00170107,86,0.7,13.4,0
E00175338,89.9,1.4,8.7,0
E00175339,90,0.4,9.3,0.4
E00185471,92.4,0.3,7.3,0
E00185486,85.2,0,14.8,0
E00185488,73.5,3.5,23,0
E00185513,92.5,0,7,0.5
E00185531,91.5,2,5.8,0.7
E00185534,81.5,0,18.5,0
E00185536,96.1,0.3,3.6,0
E00185544,87.1,2.7,9.5,0.7
E00185546,89.1,0.6,10.4,0
E00185562,91.6,0.3,8.2,0
E00189804,92.1,0.2,7.7,0
E00189812,85.4,0,14.6,0
E00189828,93.2,0.2,6.3,0.4
E00189839,92.7,0.8,6.5,0
E00189847,84.9,0.4,14,0.6
E00189859,81.3,0,17.9,0.8
E00189873,91,0,9,0
E00189874,88.9,0,9.5,1.6
E00189884,85.5,0.2,14.1,0.2
