areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00065861,88.6,8.6,2.8
E00065889,82.8,14.3,2.9
E00065890,88.4,9.4,2.2
E00065891,85.1,12.5,2.4
E00065892,83.7,13.1,3.2
E00065893,85,13.7,1.3
E00065895,58.2,17.6,24.3
E00065896,82.1,14.5,3.4
E00065897,88.5,9.9,1.6
E00065898,69,20.9,10.1
E00065899,81.4,13.7,4.8
E00066198,89,9.7,1.3
E00066199,86.4,9.9,3.7
E00066200,80.8,14.4,4.8
E00066203,85.2,9.3,5.5
E00066204,85.5,12.1,2.4
E00066211,75.2,18.1,6.7
E00066241,92.5,4.1,3.5
E00066246,89.2,9,1.8
E00067381,83.5,12.5,4
E00067382,89.1,8.3,2.7
E00067383,83.6,12.6,3.8
E00067385,85.8,9.3,4.9
E00067386,85.8,13.2,1
E00067387,79.3,15.5,5.2
E00067388,84.8,11.6,3.6
E00067389,84.2,11,4.7
E00067390,73.8,16.7,9.6
E00067391,77.5,15.8,6.7
E00067392,82.5,11.4,6
E00067542,80.5,15.4,4.1
E00067549,87.6,8.7,3.7
E00067550,88,8.2,3.8
E00067552,81.4,14.3,4.3
E00067556,85.7,11.3,3
E00067558,84.7,12.5,2.9
E00067559,82.4,12.7,4.9
E00067564,81.2,14.5,4.3
E00067582,87.6,11,1.4
E00067584,87.5,9.7,2.8
E00067585,74.8,21.1,4.1
E00067587,82.6,13,4.3
E00067588,88,8.4,3.6
E00067589,80.1,15.2,4.6
E00067590,73.1,19.7,7.3
E00067591,82.8,12.9,4.3
E00067592,75.5,19.2,5.3
E00067593,75.6,18,6.4
E00067594,85.3,11.6,3.1
E00067638,63.9,19.3,16.9
E00067656,82.7,12.8,4.5
E00067659,83.9,11.4,4.7
E00067661,81.8,14.3,3.9
E00067662,88.3,8.4,3.3
E00067667,80.7,16.9,2.4
E00067669,76.6,18,5.4
E00067684,88.6,8.9,2.5
E00067687,74.6,20.3,5.2
E00067690,74.4,15.8,9.8
E00067749,81.4,14.1,4.5
E00067753,86.3,11.1,2.6
E00067754,87.1,8.8,4.1
E00067756,80.6,13.2,6.3
E00067757,79.8,16.6,3.6
E00067835,86,12,2
E00067836,84,13,3
E00067837,70.2,19.8,10
E00067838,82.3,15,2.6
E00067839,82.7,12.7,4.6
E00067840,89.8,8.1,2
E00067841,88.2,9,2.8
E00067843,90,8,2.1
E00067844,79.7,15.6,4.7
E00067845,84.2,11.5,4.2
E00067846,89.5,8.4,2.2
E00067847,88.4,10.4,1.2
E00067848,90.9,7.4,1.8
E00067849,82.1,13.1,4.8
E00067850,95.5,3.6,0.9
E00067851,86.1,9.1,4.9
E00067852,78.1,15,7
E00067853,94.6,4.8,0.6
E00067854,83.4,12.8,3.7
E00067855,82.2,13,4.7
E00067856,80.5,13.9,5.6
E00140655,89.4,7.8,2.9
E00141439,86,10.5,3.6
E00141440,86.7,11.5,1.8
E00141441,86.6,10.1,3.2
E00141444,86.5,9.3,4.2
E00141445,87.3,9.2,3.6
E00141451,81.9,15.5,2.6
E00141466,82.7,12.8,4.5
E00141468,77,20,3
E00141469,85.9,9.1,4.9
E00141470,80,17.1,2.9
E00141471,95.2,4.4,0.4
E00141473,87,11.3,1.7
E00141474,78.7,17,4.3
E00141475,90.7,6.5,2.8
E00141476,85.4,11,3.6
E00141477,87.9,9.8,2.3
E00141478,79.2,15.1,5.7
E00141479,84.9,11.2,3.9
E00141493,84.5,11.7,3.9
E00141497,85.6,9.4,5
E00141498,79.3,19.8,0.8
E00141511,70.6,19.9,9.5
E00141512,85.2,11,3.8
E00141514,69.7,23.5,6.8
E00141515,76.7,20.2,3.1
E00141516,77,16.1,7
E00141517,67,21.6,11.4
E00141518,74.3,22,3.7
E00141519,56.6,18.9,24.5
E00141520,84.4,11.9,3.7
E00141521,86.6,10.5,2.9
E00141522,86.9,11,2.1
E00141523,85.1,10.1,4.8
E00141524,73.2,20.6,6.2
