areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00065861,89.9,3,7.1
E00065889,87.3,0.8,11.8
E00065890,83.3,2.5,14.2
E00065891,87.6,0.9,11.5
E00065892,79.9,1.1,19
E00065893,90.2,1.6,8.2
E00065895,59.7,3.1,37.3
E00065896,85.9,1.5,12.6
E00065897,91,1.9,7.1
E00065898,78.2,0.4,21.5
E00065899,88,1,11
E00066198,91.9,1.6,6.5
E00066199,81.8,0.8,17.4
E00066200,79.2,0.8,20
E00066203,77.5,1.1,21.3
E00066204,90.1,0.7,9.2
E00066211,88.8,0,11.2
E00066241,86.3,4.5,9.2
E00066246,79.3,0.5,20.3
E00067381,89.9,2.7,7.4
E00067382,94.1,0.3,5.6
E00067383,85.5,1.7,12.8
E00067385,88.3,2.6,9
E00067386,85.8,6.8,7.5
E00067387,90.5,1.8,7.7
E00067388,89.6,2.9,7.6
E00067389,84.2,3.5,12.3
E00067390,85.8,1.3,12.9
E00067391,87.4,2.1,10.5
E00067392,88.8,1.2,10.1
E00067542,80.3,6,13.8
E00067549,85.6,1.4,13
E00067550,80.6,5.4,13.9
E00067552,78.4,6.7,14.9
E00067556,82.7,8.2,9.1
E00067558,88.2,3.8,8
E00067559,75.7,7.9,16.4
E00067564,77.2,2.8,19.9
E00067582,90.2,1.7,8.1
E00067584,91.3,2.8,5.9
E00067585,85,2.9,12.1
E00067587,86.7,5.2,8.1
E00067588,89.2,2.4,8.4
E00067589,85.6,3.3,11.1
E00067590,81,3.1,15.9
E00067591,83.9,3.6,12.5
E00067592,84.1,1,15
E00067593,88,0.8,11.2
E00067594,83.9,3.4,12.7
E00067638,63,9.5,27.6
E00067656,69.3,6.6,24.1
E00067659,69.1,11.4,19.5
E00067661,73.3,13.1,13.6
E00067662,83.4,8.2,8.4
E00067667,87.2,0.3,12.4
E00067669,86.1,2.4,11.5
E00067684,84.9,3.2,11.9
E00067687,84.7,1.7,13.5
E00067690,74.3,2.5,23.2
E00067749,86.3,2.6,11.1
E00067753,89.2,4.4,6.4
E00067754,82.4,9.2,8.4
E00067756,86.8,0.3,12.8
E00067757,84.7,4.8,10.5
E00067835,84.6,1.2,14.2
E00067836,86.4,3,10.5
E00067837,67.8,3.4,28.8
E00067838,81.9,1.1,17
