areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00065861,15.3,50,14.6,20.1
E00065889,28.1,50.4,13.2,8.3
E00065890,25.9,39.9,19.6,14.7
E00065891,21.9,50,12.3,15.8
E00065892,23.4,43,16.5,17.1
E00065893,23.8,40,16.2,20
E00065895,40.2,44.7,5.6,9.5
E00065896,32.3,47.4,10.5,9.8
E00065897,20.4,46.7,12.4,20.4
E00065898,42.9,39.5,8.2,9.5
E00065899,27.8,41.4,11.3,19.5
E00066198,17.9,43.1,15.4,23.6
E00066199,33,37.6,16.5,12.8
E00066200,24.5,43.4,13.2,18.9
E00066203,24.1,46.8,15.2,13.9
E00066204,27,44.3,10.3,18.4
E00066211,30.6,44.9,12.2,12.2
E00066241,13.4,45.9,19.1,21.6
E00066246,17.2,47.3,14,21.5
E00067381,29.6,39.3,13.3,17.8
E00067382,16.3,41.1,19.4,23.3
E00067383,30,42.3,9.2,18.5
E00067385,33.8,40.6,13.5,12
E00067386,28.5,40,10.8,20.8
E00067387,27.9,39.5,14,18.6
E00067388,27.2,44,12.8,16
E00067389,29.7,28.1,13.3,28.9
E00067390,48,26,11.4,14.6
E00067391,32.5,47.5,13.3,6.7
E00067392,20.5,56.2,6.8,16.4
E00067542,23.4,31.5,19.4,25.8
E00067549,16.2,34.6,19.2,30
E00067550,18.9,42.6,24.6,13.9
E00067552,20.5,29.9,22.2,27.4
E00067556,26.8,31,14.1,28.2
E00067558,24.6,30.3,18,27
E00067559,22.3,30.6,25.6,21.5
E00067564,22.1,26,26.7,25.2
E00067582,24.3,39.6,13.9,22.2
E00067584,25.3,35.6,18.5,20.5
E00067585,42.6,43.3,8.5,5.7
E00067587,14.9,45.5,15.7,23.9
E00067588,26.5,34.3,20.6,18.6
E00067589,25.4,50,10.9,13.8
E00067590,47.8,41.7,8.7,1.7
E00067591,26.5,44.1,13.2,16.2
E00067592,33,54.5,6.3,6.3
E00067593,40,37,13.3,9.6
E00067594,27.5,39.1,18.1,15.2
E00067638,48.3,25,10,16.7
E00067656,14.2,18.9,18.9,48
E00067659,17.2,28,22.9,31.8
E00067661,27.7,30.5,21.3,20.6
E00067662,19,33.3,16.3,31.3
E00067667,26.5,45.5,13.6,14.4
E00067669,27.9,46.8,9.7,15.6
E00067684,25.7,35.5,16.9,21.9
E00067687,28.4,53.4,11.2,6.9
E00067690,43.1,25.4,12.3,19.2
E00067749,28.2,43.7,16.2,12
E00067753,27.7,40.5,16.2,15.5
E00067754,18.9,39.4,18.3,23.3
E00067756,34.6,34.6,12.3,18.5
E00067757,20.9,41,16.4,21.6
E00067835,26.5,36.1,12.9,24.5
E00067836,28.3,38.4,12.6,20.8
E00067837,29.3,42.1,16.5,12
E00067838,24.8,45.3,19.7,10.3
E00067839,34.5,25.2,16,24.4
E00067840,9.7,41.7,18.1,30.6
E00067841,15,37.5,27.5,20
E00067843,16.7,47,15.2,21.2
E00067844,29.8,40.4,9.9,19.9
E00067845,26.5,35.3,15.4,22.8
E00067846,23.3,38.3,19.5,18.8
E00067847,18.5,37.8,18.5,25.2
E00067848,9.3,35,26.4,29.3
E00067849,25.2,38.2,15.4,21.1
E00067850,15,32.5,20,32.5
E00067851,27.8,38.9,15.9,17.5
E00067852,33.9,38.6,14.2,13.4
E00067853,16.8,29.8,15.5,37.9
E00067854,25.2,42,17.6,15.3
E00067855,20.8,53.6,12,13.6
E00067856,33.6,41.6,11.7,13.1
E00140655,18,47,17,18
E00141439,23.4,41.6,16.9,18.2
E00141440,24,42,18,16
E00141441,21.5,50.5,11.8,16.1
E00141444,26.8,32,19.6,21.6
E00141445,23,41.5,11.1,24.4
E00141451,22.1,51.9,16.3,9.6
E00141466,29.3,44,12,14.7
E00141468,31.3,48.8,7.5,12.5
E00141469,25,36.1,21.3,17.6
E00141470,45.5,32.7,16.4,5.5
E00141471,23.9,50.4,10.3,15.4
E00141473,26.3,45.5,11.5,16.7
E00141474,36.4,40,11.8,11.8
E00141475,25.2,39.2,9.8,25.9
E00141476,21.3,52.2,15.4,11
E00141477,27.3,42.9,15.6,14.3
E00141478,27.4,48.4,14,10.2
E00141479,29.3,48.4,7.6,14.6
E00141493,22.2,53.3,7.8,16.7
E00141497,29.5,48.2,10.2,12
E00141498,37.9,37.9,13.8,10.3
E00141511,57,29.5,5.4,8.1
E00141512,31.7,49.2,10.8,8.3
E00141514,28.9,35.9,16.9,18.3
E00141515,33,33.9,14.8,18.3
E00141516,47.2,35.2,8,9.6
E00141517,58.9,26.8,11.6,2.7
E00141518,48.6,38,8.5,4.9
E00141519,79.1,18.6,2.3,0
E00141520,30.8,37.5,11.7,20
E00141521,22,50,9,19
E00141522,30.5,33.3,18.1,18.1
E00141523,41.7,35.4,13.5,9.4
E00141524,29.9,33.9,19.7,16.5
E00141525,41.5,20,16.2,22.3
E00141526,29.8,39.5,16.7,14
E00141527,45.5,25.9,16.1,12.5
E00141528,37.1,37.9,13.8,11.2
E00141529,15,45,20.8,19.2
E00141530,26.6,48.4,12.9,12.1
E00141531,28.8,33.6,12,25.6
E00141532,35.8,32.4,14.5,17.3
E00141533,25.6,37.9,19.6,16.9
E00141534,34.5,26.9,15.9,22.8
E00141535,44.7,18.9,18.4,17.9
E00141536,26,35,21.1,17.9
E00141537,62.2,22.7,5.9,9.2
E00141538,41.7,40.4,11.5,6.4
E00141539,28,38.6,16.7,16.7
E00141541,45.3,31.4,10.2,13.1
E00141542,29.3,36.7,17.7,16.3
E00141543,37.2,36.4,7.4,19
E00141544,37.7,36.4,16.6,9.3
E00141545,35.2,29.7,15.9,19.3
E00141546,39.5,34.7,13.8,12
E00141547,26.2,45.2,7.1,21.4
E00141548,38.1,38.1,14.3,9.5
E00141549,23.2,42.8,13,21
E00141550,25.6,50.4,9,15
E00141551,29.8,39.7,16.5,14
E00141552,20.8,39.1,20.8,19.3
E00141588,30.8,41.8,12.1,15.4
E00141589,19.6,44.2,12.3,23.9
E00141590,26.1,43.2,14.8,15.9
E00141591,22.4,32.9,17.6,27.1
E00141592,26.8,43.7,18.3,11.3
E00141600,22.9,50,13.9,13.2
E00141601,23.9,31,22.5,22.5
E00141602,25,44.1,16.2,14.7
E00141603,35.6,42.2,11.1,11.1
E00141604,24.5,47.9,17,10.6
E00141605,29.9,45.7,10.2,14.2
E00141606,16.7,41.7,21.4,20.2
E00141630,22,37.8,18.9,21.3
E00170107,26.9,37.7,16.9,18.5
E00175338,21.7,37.3,19.3,21.7
E00175339,16.5,38.8,25.9,18.8
E00185471,23.4,37.6,12.8,26.2
E00185486,21.7,47.8,13,17.4
E00185488,77.5,15,0,7.5
E00185513,9.8,46.3,19.5,24.4
E00185531,21.4,42.5,14.3,21.8
E00185534,16.1,41.1,19.6,23.2
E00185536,28.5,49.7,15.8,6.1
E00185544,23,32.9,17.6,26.6
E00185546,25.2,31.3,22.4,21.1
E00185562,14.8,28.1,21.5,35.6
E00189804,25.4,40.5,15,19.1
E00189812,39.4,22,19.3,19.3
E00189828,21.2,36,19.8,23
E00189839,13.3,36.3,21.5,28.9
E00189847,20.1,40.7,16.1,23.1
E00189859,33,35.7,14.8,16.5
E00189873,26.5,29.9,17.7,25.9
E00189874,28.3,37.7,7.5,26.4
E00189884,21,35.6,21.5,22
