areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00065861,72,21,6.3,0.7,0
E00065889,51.2,39.7,8.3,0.8,0
E00065890,58.2,33.3,8.5,0,0
E00065891,62.3,29.5,8.2,0,0
E00065892,47.7,42.6,9.7,0,0
E00065893,66.9,28.5,4.6,0,0
E00065895,53.3,36.7,10,0,0
E00065896,51.5,34.1,12.1,1.5,0.8
E00065897,66.4,27.7,5.8,0,0
E00065898,30.8,39,26,4.1,0
E00065899,53.4,34.4,10.7,1.5,0
E00066198,65,32.5,2.4,0,0
E00066199,56.4,35.5,8.2,0,0
E00066200,56.6,34,9.4,0,0
E00066203,46.9,42,9.9,1.2,0
E00066204,60.3,35.9,3.3,0.5,0
E00066211,41.2,35.3,19.6,2,2
E00066241,71.5,24.4,2.1,2.1,0
E00066246,68.5,27.2,4.3,0,0
E00067381,52.6,36.1,10.5,0.8,0
E00067382,65.1,26.4,7,1.6,0
E00067383,57.8,35.9,6.3,0,0
E00067385,60.2,30.5,8.6,0.8,0
E00067386,63.1,30.8,6.2,0,0
E00067387,50.8,32.8,15.6,0,0.8
E00067388,64,30.4,4.8,0.8,0
E00067389,55.1,33.9,7.1,3.9,0
E00067390,40.7,34.1,21.1,4.1,0
E00067391,44.9,40.7,11,3.4,0
E00067392,50,45.8,4.2,0,0
E00067542,48.8,34.1,14.6,2.4,0
E00067549,67.9,21.4,7.6,3.1,0
E00067550,56.9,34.1,6.5,2.4,0
E00067552,40.7,39.8,16.9,2.5,0
E00067556,50.4,37.6,11.3,0,0.7
E00067558,53.7,35.8,10.6,0,0
E00067559,42.1,35.5,18.2,4.1,0
E00067564,45,31,19.4,4.7,0
E00067582,63.2,34,2.8,0,0
E00067584,65.1,30.1,4.1,0.7,0
E00067585,44.5,44.5,10.2,0.7,0
E00067587,55.1,31.6,10.3,2.9,0
E00067588,61.2,22.3,16.5,0,0
E00067589,54,38.1,7.9,0,0
E00067590,41,42.7,16.2,0,0
E00067591,60.3,29.4,8.1,2.2,0
E00067592,52.2,42.5,5.3,0,0
E00067593,47,38.6,12.9,1.5,0
E00067594,61.6,27.5,10.1,0.7,0
E00067638,17.2,40.2,30.3,12.3,0
E00067656,25.7,38.2,26.4,9.7,0
E00067659,40.3,32.7,20.1,6.9,0
E00067661,48.3,30.3,13.8,7.6,0
E00067662,56.1,29.7,12.2,2,0
E00067667,50.4,37.6,10.5,1.5,0
E00067669,47.4,40.9,10.4,1.3,0
E00067684,59.9,30.8,8.2,1.1,0
E00067687,53.4,39.7,6.9,0,0
E00067690,33.6,38.2,22.9,5.3,0
E00067749,57.4,36.2,5.7,0.7,0
E00067753,51.7,42.3,6,0,0
E00067754,50.8,38.5,9.5,1.1,0
E00067756,51.9,33.6,13,1.5,0
E00067757,55.2,34.3,9.7,0.7,0
E00067835,52.1,35.4,10.4,2.1,0
E00067836,61.8,32.5,4.5,1.3,0
E00067837,56.7,33.6,9.7,0,0
E00067838,56.4,41.9,1.7,0,0
E00067839,45.5,33.3,17.9,3.3,0
E00067840,65.3,31.9,1.4,0,1.4
E00067841,65.3,31.4,2.5,0.8,0
E00067843,68.4,25.6,6,0,0
E00067844,50.3,33.6,14,2.1,0
E00067845,54.7,32.8,11.7,0.7,0
E00067846,64.4,31.1,4.5,0,0
E00067847,60,34.1,5.9,0,0
E00067848,70,19.3,9.3,0.7,0.7
E00067849,58,34.5,7.6,0,0
E00067850,78.8,20,1.3,0,0
E00067851,58.7,29.4,11.1,0.8,0
E00067852,51.2,37.2,10.1,1.6,0
E00067853,66.5,26.1,7.5,0,0
E00067854,54.5,37.9,7.6,0,0
E00067855,59.2,30.4,10.4,0,0
E00067856,45.3,43.8,10.2,0.7,0
E00140655,69,24,7,0,0
E00141439,55.8,35.1,8.4,0.6,0
E00141440,74,22,4,0,0
E00141441,59.1,35.5,5.4,0,0
E00141444,62.9,26.8,10.3,0,0
E00141445,58.8,35.3,5.1,0,0.7
E00141451,62.5,31.7,3.8,1.9,0
E00141466,52.7,36.5,9.5,1.4,0
E00141468,55.4,31.3,12,1.2,0
E00141469,53.2,33.9,10.1,2.8,0
E00141470,50,37.5,8.9,3.6,0
E00141471,63.2,34.2,2.6,0,0
E00141473,54.2,35.3,9.2,1.3,0
E00141474,54.5,31.3,13.4,0.9,0
E00141475,62.5,29.9,6.9,0.7,0
E00141476,60.9,27.5,10.1,1.4,0
E00141477,63.6,31.2,5.2,0,0
E00141478,53.8,33.3,10.9,1.9,0
E00141479,57.3,32.5,7.6,2.5,0
E00141493,53.8,30.8,12.1,2.2,1.1
E00141497,58.7,31.7,7.8,1.8,0
E00141498,52.5,33.9,11.9,1.7,0
E00141511,37.9,42.8,14.5,4.8,0
E00141512,66.7,25.8,7.5,0,0
E00141514,38.6,40,13.6,7.9,0
E00141515,50.4,35.7,13.9,0,0
E00141516,42.3,37.4,17.9,2.4,0
E00141517,34.8,28.6,20.5,15.2,0.9
E00141518,42.6,47.5,9.9,0,0
E00141519,23.3,34.9,30.2,11.6,0
E00141520,57.7,31.7,8.1,2.4,0
E00141521,64.4,25.7,9.9,0,0
E00141522,54.3,32.4,11.4,1.9,0
E00141523,54.2,35.4,9.4,1,0
E00141524,36.9,33.1,23.8,6.2,0
E00141525,36.9,35.4,23.1,4.6,0
E00141526,42.5,43.4,9.7,1.8,2.7
E00141527,20.5,36.6,35.7,7.1,0
E00141528,53,29.1,17.1,0.9,0
E00141529,57.4,34.4,7.4,0.8,0
E00141530,61.9,31.4,6.8,0,0
E00141531,30.7,48.8,17.3,3.1,0
E00141532,49.4,36,12.2,2.3,0
E00141533,56.7,33.2,10.1,0,0
E00141534,49,35.7,11.9,3.5,0
E00141535,18.5,41.8,31.2,8.5,0
E00141536,39.8,39,20.3,0.8,0
E00141537,20.2,43.7,27.7,8.4,0
E00141538,39.4,36.8,22.6,1.3,0
E00141539,50.8,36.4,12.9,0,0
E00141541,44.8,30.6,20.9,3.7,0
E00141542,46.9,40.8,10.9,1.4,0
E00141543,43.5,36.3,12.9,4.8,2.4
E00141544,44.2,37,16.2,2.6,0
E00141545,53.1,33.1,10.3,3.4,0
E00141546,48.2,36.1,13.9,1.8,0
E00141547,52.4,33.3,13.5,0.8,0
E00141548,51.2,40.9,7.1,0.8,0
E00141549,57.9,32.9,9.3,0,0
E00141550,58.9,28.7,12.4,0,0
E00141551,55.3,28.5,14.6,1.6,0
E00141552,64.5,26.1,6.9,2.5,0
E00141588,60.4,26.4,12.1,1.1,0
E00141589,55.5,35,6.6,2.9,0
E00141590,58.4,41.6,0,0,0
E00141591,60.7,33.3,6,0,0
E00141592,57.3,30.8,9.8,2.1,0
E00141600,52.8,40.3,6.3,0.7,0
E00141601,55.6,37.5,6.9,0,0
E00141602,65.7,27.7,6.6,0,0
E00141603,48.1,35.6,12.6,3.7,0
E00141604,64.2,24.2,11.6,0,0
E00141605,61.2,31.8,7,0,0
E00141606,57.3,34.1,7.3,1.2,0
E00141630,58.7,33.3,7.9,0,0
E00170107,46.9,41.4,11.7,0,0
E00175338,69.5,29.3,1.2,0,0
E00175339,59.5,34.5,6,0,0
E00185471,64.5,27,6.4,2.1,0
E00185486,51.2,30.2,18.6,0,0
E00185488,16.3,27.9,37.2,14,4.7
E00185513,58.5,34.1,7.3,0,0
E00185531,54.4,34,8.4,2.8,0.4
E00185534,74.1,20.1,4.5,1.3,0
E00185536,59.4,36.4,4.2,0,0
