areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00065861,12,13.6,53.8,20.7
E00065889,8.7,26.2,56.3,8.7
E00065890,8.8,20.5,61.4,9.4
E00065891,14,25.1,48,12.9
E00065892,13.1,20.9,58.8,7.2
E00065893,10.3,20.5,56.4,12.8
E00065895,13.8,15.1,54.6,16.4
E00065896,10.8,26.1,55.9,7.2
E00065897,12.5,23.6,59,4.9
E00065898,13.3,22.9,49.5,14.3
E00065899,11.7,20.7,57.2,10.3
E00066198,15.9,21.2,52.3,10.6
E00066199,11.5,14.8,53.3,20.5
E00066200,12.1,15.2,54.5,18.2
E00066203,10,21,57,12
E00066204,11.7,18.8,54.9,14.6
E00066211,18.9,16.2,45.9,18.9
E00066241,8.9,16.7,60.4,14
E00066246,14.3,23.3,46.6,15.8
E00067381,9.2,25.2,54.6,10.9
E00067382,9.3,22.2,59.3,9.3
E00067383,16.1,19.5,49.2,15.3
E00067385,9.3,28,53.3,9.3
E00067386,6.6,21.2,59.1,13.1
E00067387,11.3,15.1,58.5,15.1
E00067388,20.4,30.1,41.6,8
E00067389,9.3,24.3,57.1,9.3
E00067390,8.8,15,61.3,15
E00067391,8.7,24.6,56.5,10.1
E00067392,19.8,19.8,43,17.4
E00067542,11.8,27.1,52.1,9
E00067549,10.3,22.2,60.1,7.4
E00067550,9.1,28.6,53.9,8.4
E00067552,22,20,50,8
E00067556,16.8,17.9,59,6.4
E00067558,9.8,21.3,64.6,4.3
E00067559,15.8,26.6,54.7,2.9
E00067564,20.1,26.1,49.3,4.5
E00067582,9.1,26.2,54.9,9.8
E00067584,16.4,21.8,47.9,13.9
E00067585,8.2,27.8,57.7,6.2
E00067587,8.1,26.3,57.5,8.1
E00067588,14.4,26.6,46,12.9
E00067589,12.5,25,51.4,11.1
E00067590,11.6,17.4,62.8,8.1
E00067591,10.9,17.5,56.9,14.6
E00067592,11.8,22.1,57.4,8.8
E00067593,18.4,19.3,53.5,8.8
E00067594,12.2,26.2,53,8.5
E00067638,19.5,25.3,46,9.2
E00067656,18.1,30.2,45.6,6
E00067659,23.3,26.7,42.8,7.2
E00067661,16.5,16.5,60,7.1
E00067662,14.9,21.9,57.7,5.5
E00067667,9.2,26.7,54.2,10
E00067669,9.4,23.2,60.9,6.5
E00067684,9.7,18.9,60.4,11
E00067687,10.3,22.1,52.9,14.7
E00067690,12.4,22.3,59.5,5.8
E00067749,9.6,25.1,52.7,12.6
E00067753,15.4,18.9,55.6,10.1
E00067754,17.4,24.3,50.9,7.3
E00067756,8.3,27.6,52.4,11.7
E00067757,8.9,23.1,64.5,3.6
E00067835,12,22.7,53.3,12
E00067836,12.2,16.1,55,16.7
E00067837,9.7,24.3,56.3,9.7
E00067838,5.5,18.9,63.8,11.8
E00067839,10.7,24.7,55.3,9.3
E00067840,6.7,19.2,60.6,13.5
E00067841,11.3,22.2,56.7,9.8
E00067843,12.3,19.8,54.9,13
E00067844,13,18.8,55.2,13
E00067845,10.7,20.8,60.1,8.3
E00067846,6.1,30.3,50.9,12.7
E00067847,10.9,23.5,53.6,12
E00067848,8.8,20.4,58.4,12.4
E00067849,11.6,23.2,50,15.2
E00067850,10.6,22,55.3,12.2
E00067851,5.5,24.7,63.7,6.2
E00067852,11.3,20.6,50.4,17.7
E00067853,6.7,13.8,59.3,20.2
E00067854,3.5,22.9,65.3,8.3
E00067855,11.8,16,58.8,13.4
E00067856,6,17.2,62.7,14.2
E00140655,14.1,14.8,43.8,27.3
E00141439,11.2,21.8,49.7,17.3
E00141440,17.1,20,48.6,14.3
E00141441,17.3,17.3,49,16.3
E00141444,9.8,20.5,57.4,12.3
E00141445,6.6,22.8,51.5,19.2
E00141451,13.1,13.1,50,23.8
E00141466,13.8,17,51.1,18.1
E00141468,16.9,18.1,48.2,16.9
E00141469,14.8,20.7,42.2,22.2
E00141470,10.9,21.9,48.4,18.8
E00141471,16.5,18.7,47.5,17.3
E00141473,11.6,14.8,52.9,20.6
E00141474,8.7,22.3,45.6,23.3
E00141475,9.6,18.2,50.8,21.4
E00141476,15,23.4,43.1,18.6
