geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00085052,87.8,3.3,0,8.9
E00085054,84,6.4,0.8,8.8
E00085055,87.5,5.6,0.7,6.3
E00085058,86.1,2.1,0.7,11.1
E00085059,79.2,11.3,1.9,7.5
E00085061,90.5,4.1,1.4,4.1
E00085062,85.6,3.6,0,10.8
E00085063,96.9,2.3,0,0.8
E00085067,81.1,12.3,0.8,5.7
E00085068,79.7,9,0.8,10.5
E00085070,86.6,7.1,0.9,5.4
E00085072,85,4.6,2,8.5
E00085076,85.3,4.7,0.5,9.5
E00085157,77.8,8.2,2.5,11.4
E00085200,94.3,1.9,0,3.8
E00085201,85.2,7,0,7.8
E00085202,78.2,8.3,4.5,9
E00085203,89.5,3.2,1.6,5.6
E00085204,95.4,1.8,0,2.8
E00085205,92.4,3.8,0,3.8
E00085206,93.6,3.5,0.6,2.3
E00085207,88.7,8.9,0,2.4
E00085208,82,6.8,2.3,9
E00085209,94.6,2.7,1.1,1.6
E00085210,94.8,3.7,0,1.5
E00085211,86.3,4.6,3.1,6.1
E00085212,90.8,5.9,0,3.4
E00085213,91.3,7.9,0.8,0
E00085214,91.2,5.9,0.7,2.2
E00085215,91.2,4.4,0.9,3.5
E00085216,88.4,8,1.8,1.8
E00085217,87.1,6,3.4,3.4
E00085218,86.8,8.3,1.4,3.5
E00085219,86.2,3.4,1.7,8.6
E00085220,82.5,11.4,3.5,2.6
E00085221,91.4,2.9,0,5.7
E00085222,85.5,5.6,2.4,6.5
E00085233,86.5,6.8,1.5,5.3
E00085240,96.8,1.6,0,1.6
E00085241,95.5,3,0,1.5
E00085376,86.4,6.4,2.7,4.5
E00085377,97.2,2.8,0,0
E00085385,90.3,4.5,1.3,3.9
E00085400,91.5,2.5,0.8,5.1
E00085401,91.5,6.6,1.9,0
E00085402,95.6,1.9,0.6,1.9
E00085403,91.9,5.2,0.7,2.2
E00085404,95.1,2.1,1.4,1.4
E00085710,91.6,3.4,2.5,2.5
E00085711,88.8,5.2,1.7,4.3
E00085712,92.9,4.9,0,2.2
E00085713,96.4,2.9,0,0.7
E00085714,90.4,5.6,0.8,3.2
E00085715,93.4,4.7,0,1.9
E00085716,95,3.3,0,1.7
