geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00085052,75,5.5,19.5
E00085054,77.5,4,18.5
E00085055,81.9,3,15.2
E00085058,77.2,3.7,19.1
E00085059,77.4,5.4,17.2
E00085061,74.3,4.6,21.1
E00085062,73.9,3.3,22.8
E00085063,90.4,3.9,5.7
E00085067,75.6,6,18.4
E00085068,76,0.4,23.6
E00085070,86.1,1.3,12.6
E00085072,75,4.5,20.5
E00085076,77.1,5.7,17.2
E00085157,75.3,4.3,20.4
E00085200,91.3,0.5,8.2
E00085201,87.7,2.9,9.3
E00085202,90.7,2.2,7
E00085203,78.3,7.1,14.6
E00085204,93.7,0.4,5.9
E00085205,87,2.9,10.1
E00085206,90.2,2.5,7.4
E00085207,90.4,1.7,7.9
E00085208,78.9,1.9,19.2
E00085209,90.4,3.1,6.6
E00085210,90,2.3,7.8
E00085211,84.5,1.3,14.2
E00085212,88.5,2.4,9.1
E00085213,94.4,2.4,3.2
E00085214,89.5,3.2,7.4
E00085215,91.2,3,5.7
E00085216,94.3,0.6,5.1
E00085217,93.8,2,4.2
E00085218,89,2.7,8.3
E00085219,90.1,1,8.9
E00085220,88.8,2.4,8.8
E00085221,84.3,4,11.7
E00085222,90.9,1.5,7.6
E00085233,86.2,3.5,10.4
E00085240,94.6,0.6,4.8
E00085241,95.4,1.1,3.4
E00085376,87.7,0.7,11.6
E00085377,91.5,1.3,7.2
E00085385,92.7,0.7,6.6
E00085400,89.9,2,8.1
E00085401,92.9,1.6,5.5
E00085402,93.4,0.3,6.3
E00085403,90.4,1.5,8.1
E00085404,91.6,1.7,6.7
E00085710,84.5,4.2,11.3
E00085711,88.7,1.6,9.7
E00085712,84.4,4.9,10.7
E00085713,93.8,1.2,5
E00085714,93,2.4,4.6
E00085715,85.7,1.6,12.7
E00085716,91.8,2.3,5.9
E00085717,90.3,1.8,7.9
E00085718,80.6,6.7,12.7
E00085719,88.1,2.2,9.6
E00085720,86.2,5.7,8
E00085721,88,3.7,8.3
E00085722,92.1,0.9,7
E00085723,97.3,1.6,1.1
E00085724,93.8,2.8,3.4
E00085725,95.1,1.1,3.9
E00085726,96.1,0.6,3.3
E00085727,88.3,3.8,7.9
E00085728,92.9,0.6,6.4
E00085729,89.5,2.8,7.7
E00085730,90.7,3.4,5.9
E00085731,90.1,1.7,8.1
E00085732,87.5,1.8,10.7
E00085733,92.9,2,5.1
E00085734,90,3.9,6.1
E00085735,87.2,2.5,10.3
E00085736,89.5,1.7,8.8
E00085737,83.3,3.3,13.3
E00085738,85.1,3.4,11.5
E00085739,91.9,0.3,7.9
E00085740,93.8,1.6,4.6
E00085745,93.2,1.9,4.9
E00085746,90.3,4.5,5.1
E00085750,88.9,4.5,6.5
E00085752,79.1,5.6,15.3
E00085753,81,3.6,15.4
E00085756,90.7,3.7,5.6
E00085757,88.9,3.7,7.4
E00085758,88,3.5,8.5
E00085759,91.5,2.5,6
E00085766,89,3.6,7.5
E00085770,86.3,1.4,12.4
E00085773,88.2,3.8,7.9
E00085774,85.6,5.5,8.9
E00085775,82.1,3.3,14.6
E00085776,84.3,3.5,12.2
E00085777,89.4,1.7,8.9
E00085778,74.9,1.5,23.5
E00085779,80.7,5.8,13.5
E00085780,77.1,4.6,18.3
E00085781,71.4,4.9,23.7
E00085782,87.8,3.1,9.2
E00085783,85.1,6.7,8.3
E00085784,84.8,5.2,10
E00085785,78.5,2.3,19.2
E00085786,83.6,1.6,14.8
E00085787,86.7,2.6,10.7
E00085788,86.8,6.8,6.4
E00085789,81.3,7.4,11.3
