geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00085052,0,15.9,83,1.1,0
E00085054,28.5,30.9,36.6,4.1,0
E00085055,13.2,15.3,66,5.6,0
E00085058,8.3,26.2,60,5.5,0
E00085059,13.3,28.6,54.3,3.8,0
E00085061,6.7,18.7,70.7,2.7,1.3
E00085062,5.4,17.1,70.3,7.2,0
E00085063,23.7,41.2,29,6.1,0
E00085067,3.3,23.8,68.9,3.3,0.8
E00085068,3,21.1,66.2,6,3.8
E00085070,19.1,21.8,52.7,6.4,0
E00085072,31.1,36.4,29.8,2.6,0
E00085076,9.8,20.2,60.6,7.8,1.6
E00085157,4.4,18.4,67.7,8.2,1.3
E00085200,22.7,23.6,46.4,7.3,0
E00085201,22.7,40.6,29.7,6.3,0.8
E00085202,16.5,18,56.4,6,3
E00085203,21.3,37.8,37.8,3.1,0
E00085204,34.5,41.8,21.8,1.8,0
E00085205,35.1,39.7,21.4,2.3,1.5
E00085206,29.7,41.3,27.3,1.7,0
E00085207,44.4,41.1,12.9,1.6,0
E00085208,27.1,41.4,27.8,2.3,1.5
E00085209,34.8,36.4,27.7,0.5,0.5
E00085210,57,26.7,14.1,2.2,0
E00085211,26.7,29,36.6,6.9,0.8
E00085212,42.1,30.6,24.8,2.5,0
E00085213,29.4,32.5,31.7,6.3,0
E00085214,42.6,41.2,15.4,0.7,0
E00085215,34.5,38.9,22.1,3.5,0.9
E00085216,13.2,35.1,39.5,12.3,0
E00085217,7.8,40.5,42.2,6.9,2.6
E00085218,41.1,39.7,15.8,3.4,0
E00085219,21.6,27.6,44,6.9,0
E00085220,31.6,30.7,33.3,2.6,1.8
E00085221,30.2,19.4,48.9,1.4,0
E00085222,29.4,34.1,35.7,0.8,0
E00085233,29.9,41,25.4,3,0.7
E00085240,33.9,41.9,21.8,2.4,0
E00085241,42.1,27.1,28.6,1.5,0.8
E00085376,6.4,26.4,49.1,14.5,3.6
E00085377,44.8,37.9,15.9,1.4,0
E00085385,45.2,31,21.9,1.9,0
E00085400,20.3,44.9,24.6,10.2,0
E00085401,46.8,35.8,14.7,2.8,0
E00085402,20.5,24.2,51.6,3.7,0
E00085403,33.6,35.8,26.9,1.5,2.2
E00085404,36.6,40.8,22.5,0,0
E00085710,20,27.5,47.5,4.2,0.8
E00085711,19.5,44.9,28.8,6.8,0
E00085712,25.8,33,39.6,1.6,0
E00085713,40.6,39.9,18.1,1.4,0
E00085714,44,39.2,16,0.8,0
E00085715,29.5,34.3,31.4,3.8,1
E00085716,45,40.8,14.2,0,0
E00085717,17.5,39.5,37.7,5.3,0
E00085718,31.4,29.6,35.8,3.1,0
E00085719,27.7,38.4,31.3,2.7,0
E00085720,32.1,28.5,37.2,0.7,1.5
E00085721,21.4,42.9,33.6,1.4,0.7
E00085722,15.5,19.6,57.7,7.2,0
E00085723,35.4,35.4,25.2,3.9,0
E00085724,37.6,41.1,19.1,1.4,0.7
E00085725,54.3,36.2,7.6,1.9,0
E00085726,44.1,39,16.9,0,0
E00085727,36.7,37.5,25,0.8,0
E00085728,65.3,27.3,6.6,0.8,0
E00085729,4.1,20.4,70.1,5.4,0
E00085730,36.9,41.8,19.1,1.4,0.7
E00085731,32.8,41.6,21.2,3.6,0.7
E00085732,24.2,40.6,32,3.1,0
E00085733,18.7,24,53.2,2.3,1.8
E00085734,15.5,33.3,43.4,3.9,3.9
E00085735,21.5,35.4,36.1,6.9,0
E00085736,18.4,36.8,41.6,3.2,0
E00085737,16.4,36.2,40.1,6.2,1.1
E00085738,21.8,46.8,25.8,5.6,0
E00085739,29.8,35.5,26.6,6.5,1.6
E00085740,25.2,37,34.5,3.4,0
E00085745,66.7,23.8,9.5,0,0
E00085746,49.2,27,20.5,3.3,0
E00085750,56.7,26.1,16.4,0.7,0
E00085752,51.6,29.7,16.4,2.3,0
E00085753,18.2,37,40.9,3.3,0.6
E00085756,48.5,31.6,15.4,4.4,0
E00085757,41.5,32.2,20.3,5.9,0
E00085758,44.8,27.6,26.7,0.9,0
E00085759,49.2,37.1,12.9,0,0.8
E00085766,75.4,18.6,4.2,0.8,0.8
E00085770,41,34.4,23.8,0.8,0
E00085773,31,31.8,31.8,3.9,1.6
E00085774,46.5,22.2,27.3,4,0
E00085775,17.8,31.5,47.9,2.7,0
E00085776,13.2,42.1,34.7,9.9,0
E00085777,7.9,44.1,43.3,4.7,0
E00085778,19,23.9,47.2,8.6,1.2
E00085779,10.1,46.2,40.5,3.2,0
E00085780,16.3,22.5,58.9,2.3,0
E00085781,6.7,39.3,49.3,4.7,0
E00085782,33.3,39.8,22.8,4.1,0
E00085783,27.7,37.2,35,0,0
E00085784,26.2,35.7,36.5,1.6,0
E00085785,9.6,13.2,74.6,2.6,0
E00085786,13.3,27.4,53.3,5.9,0
E00085787,38.6,31.8,26.5,3,0
E00085788,46.6,31,19,3.4,0
E00085789,26.6,42.4,28.8,1.4,0.7
E00085790,41.5,41.5,16.3,0,0.7
E00085791,11.7,28.9,51.6,7,0.8
E00085792,57,29.8,11.6,1.7,0
E00085793,36.6,17.2,41.8,2.2,2.2
E00085794,28.4,20.7,43.1,6,1.7
E00085795,36.4,26.3,31.4,5.9,0
E00085796,11.5,24.8,57.5,6.2,0
E00085797,12.8,21.8,64.1,1.3,0
E00085798,25.2,19.5,52,3.3,0
E00085799,48.3,30.8,19.2,1.7,0
E00085800,21.3,18.5,54.6,5.6,0
E00085801,27.9,21.7,48.1,2.3,0
E00085802,15.1,34.5,47.9,2.5,0
E00085803,38.4,25,35.4,1.2,0
E00085804,33.6,29.5,34.2,2.7,0
E00085805,12,23.1,59.6,4.8,0.5
E00085806,30.5,23.7,41.5,4.2,0
E00085807,54.6,15.4,26.2,3.8,0
E00085808,31.5,28.4,33.3,6.8,0
E00085809,52.7,34.1,12.4,0.8,0
E00085810,40.6,28.3,29,2.2,0
E00085811,34.8,34.8,28,2.3,0
E00085812,12.6,45.2,37,4.4,0.7
E00085813,13.4,35.8,44.8,6,0
E00085814,23.7,32.2,39.8,3.4,0.8
E00085815,47.4,30.8,20.5,1.3,0
E00085816,1,18.8,76.2,4,0
E00085817,2.1,44.4,43.8,9.7,0
E00085818,35.7,29.5,34.9,0,0
E00085819,44,26.7,27.6,1.7,0
E00085820,39.1,27.6,28.7,3.4,1.1
E00085821,3.3,31.1,59.8,5.7,0
E00085822,63.2,30.6,5.6,0.7,0
E00085823,60.3,25.4,14.3,0,0
E00085824,50,26.1,23.9,0,0
E00085825,34.9,29.6,30.8,3.6,1.2
E00085826,5.3,27.4,57.5,8,1.8
E00085827,17.1,26.6,46.2,9.5,0.6
E00085828,14.1,33,47.1,5.8,0
E00085829,54.5,22.8,20.3,2.4,0
E00085830,31.3,35.2,30.5,2.3,0.8
E00085831,69.2,20,10,0.8,0
E00085832,41.7,30.1,25.2,3.1,0
E00085833,33.3,39.9,24.8,2,0
E00085834,64.7,22.7,11.8,0.8,0
E00085835,59.1,18.2,20.9,0.9,0.9
E00085836,16.2,39.9,39.2,4.7,0
E00085837,43.1,26.2,26.9,3.8,0
E00085838,43.8,22.3,28.9,5,0
E00159790,38.8,41.3,19,0.8,0
E00159791,42,38.9,16.8,2.3,0
E00159792,53.8,35.3,10.1,0.8,0
E00159793,42.8,44.2,10.1,2.2,0.7
E00159794,62.7,28.8,7.6,0.8,0
E00159795,32.5,34.1,29.4,4,0
E00159796,25.2,66.4,8.4,0,0
E00159797,66.2,25.4,7.7,0.8,0
E00159798,51.3,35,12,1.7,0
E00159799,34.2,42.5,20,2.5,0.8
E00159800,55.5,30.7,12.4,1.5,0
E00159801,59,32.8,7.5,0.7,0
E00159802,56.8,34.5,8.6,0,0
E00159803,40.3,40.3,15.1,4.3,0
E00159804,11.9,15.6,69.6,3,0
E00159805,11.9,32.2,49.2,6.8,0
E00159806,25,32.6,39.4,2.3,0.8
E00159807,19.5,33.8,41.4,5.3,0
E00159808,31.7,53.7,13,0,1.6
E00159809,16.5,60.4,19.4,3.6,0
E00159810,13.7,28.1,54.7,3.6,0
E00159811,36.8,45.6,14.9,2.6,0
E00159812,3.1,67.9,26.7,1.5,0.8
E00159813,41.7,39.4,18.1,0.8,0
E00159814,20.8,62.5,15.8,0.8,0
E00159815,29,34.8,33.3,2.9,0
E00159816,20.5,40.2,37.7,0.8,0.8
E00159817,33.3,39.3,24.8,2.6,0
E00159818,18.7,44.8,32.8,1.5,2.2
E00159819,30,38.3,31.7,0,0
E00159820,43.8,33.1,17.7,5.4,0
E00159821,23.6,50.7,24.3,1.4,0
E00159822,27,51.1,20.6,1.4,0
E00159823,29.4,47.9,21.8,0.8,0
E00159824,23.2,48,24.8,3.2,0.8
E00159825,22.7,51.5,23.5,2.3,0
E00159826,22.7,49.6,21.8,5,0.8
E00159827,7,15.7,66.1,10.4,0.9
E00159828,35.2,48.8,13.6,2.4,0
E00159829,34.4,45.9,18,1.6,0
E00159830,23.8,47.5,23.8,4.9,0
E00159831,34.8,46.4,16.7,2.2,0
E00159832,16.7,46,35.7,1.6,0
E00159833,19.7,41.7,32.3,6.3,0
E00159834,22.5,42.6,30.8,4.1,0
E00159835,48.1,37.2,13.2,1.6,0
E00159836,52,32.2,14.6,1.2,0
E00159837,36.3,27.4,31.1,3.7,1.5
E00159838,4.3,21.4,58.1,13.7,2.6
E00159839,40.9,38.6,18.1,1.6,0.8
E00159840,37.4,49.6,11.4,0.8,0.8
E00159841,28.8,40.9,27.3,3,0
E00159842,8.7,34.1,50.8,6.3,0
E00159843,32.2,28.9,32.2,4.7,2
E00159844,20.3,37.5,31.3,10.9,0
E00159845,34.3,40,20,5,0.7
E00159846,9.9,17.4,58.7,13.2,0.8
E00159847,2.6,31.6,61.5,4.3,0
E00159848,35.1,42,19.1,3.8,0
E00159849,32.4,42.4,22.3,2.2,0.7
E00159850,27.5,39.7,26,6.9,0
E00159851,43.6,41.9,13.7,0.9,0
E00159852,29.4,28.6,40.3,1.7,0
E00159853,32.5,40.5,23.8,3.2,0
E00159854,56.8,30.5,11,1.7,0
E00159855,45.1,41,13.9,0,0
E00159856,44.5,32,21.1,2.3,0
E00159857,37.3,39.6,21.6,1.5,0
E00159858,32.3,48.1,15.8,3.8,0
E00159859,29.4,34.5,30.3,5,0.8
E00159860,37.7,46.2,14.6,1.5,0
E00159861,27.3,29.7,39.8,3.1,0
E00159862,58.2,29.1,12.7,0,0
E00159863,66.7,26.1,7.2,0,0
E00159864,50.4,38.9,9.9,0.8,0
E00159865,37.3,48.6,13.4,0.7,0
E00159866,39.8,43.6,15.8,0.8,0
E00159867,10.2,44.5,32.8,11.7,0.7
E00159868,37.9,40.7,20,0.7,0.7
E00159869,32.3,51.1,16.5,0,0
E00159870,32.6,38.2,27.8,1.4,0
E00159871,22,56.7,18.9,2.4,0
E00159872,33.3,47,18.2,1.5,0
E00159873,30.1,30.1,36.1,3.8,0
E00159874,30.8,53.1,14.6,1.5,0
E00159875,63.3,26.6,10.1,0,0
E00159876,60.8,27.5,10.8,0.8,0
E00159877,41.7,36.1,19.4,2.1,0.7
E00159878,33.1,45,17.8,3.6,0.6
E00159879,6,56.4,35,2.6,0
E00159880,46.7,40,13.3,0,0
E00159881,40.3,42,17.6,0,0
E00159883,7.7,60.8,30.1,1.4,0
E00159884,58.4,32,9.6,0,0
E00159885,65.8,26.3,7.9,0,0
E00159886,44.3,39.7,15.3,0.8,0
E00159887,33.3,47.6,18.1,1,0
E00159888,39.3,37.5,19.6,0.9,2.7
E00159889,26.5,38.8,28.6,5.1,1
E00159890,16.5,27.6,50.4,3.9,1.6
E00159891,33.1,39.5,26.6,0.8,0
E00159892,25.6,31,41.1,1.8,0.6
E00159893,34.8,40.2,22.7,2.3,0
E00159894,7,20.2,69.3,3.5,0
E00159895,40.8,40.8,15.4,2.3,0.8
E00159896,24.8,37.6,35.3,1.5,0.8
E00159897,42,34.8,19.6,3.6,0
E00159898,40.3,41.2,16,2.5,0
E00159899,52.7,31.3,13,2.3,0.8
E00159900,22.1,50.4,25.2,2.3,0
E00159901,22.6,25.6,46.6,3.8,1.5
E00159902,45.5,40.6,14,0,0
E00159903,13.7,27.5,48.9,9.2,0.8
E00159904,44.6,36.5,16.2,2.7,0
E00159905,28.9,58.5,10.4,1.5,0.7
E00159906,53.3,32,13.1,1.6,0
E00159907,47.4,39.7,12.1,0.9,0
E00159908,15.8,21.7,58.3,4.2,0
E00159909,30.8,51.5,17.7,0,0
E00159910,36.8,48.2,14,0.9,0
E00159911,25.9,52.6,19.8,1.7,0
E00159912,41.2,37.7,17.5,3.5,0
E00159913,40,33.3,24.2,1.7,0.8
E00159914,44.1,36,18.4,1.5,0
E00159915,30.5,19.5,46.9,3.1,0
E00159916,20.5,33.1,40.9,5.5,0
E00159917,24.1,29.5,42.9,1.8,1.8
E00159919,42.2,40.5,16.4,0.9,0
E00159920,25.6,34.9,30.8,7.6,1.2
E00159921,31.9,33.6,30.2,1.7,2.6
E00159922,34.1,42.4,21.2,1.5,0.8
E00159923,24.6,33.9,37.3,2.5,1.7
E00159924,42.3,41.5,13.1,2.3,0.8
E00159925,22.9,28.2,42.7,6.1,0
E00159926,43.1,40.1,16.1,0.7,0
E00159927,6.1,26.5,61.2,6.1,0
E00159930,31.9,27.5,37.9,2.7,0
E00159931,28.7,31,38,2.3,0
E00159932,27.1,31.8,36,1.9,3.3
E00159933,52.8,37.1,8.8,1.3,0
E00159934,46.9,38.3,13.3,1.6,0
E00159935,64.8,23.1,11.1,0.9,0
E00159936,60.5,31.5,8.1,0,0
E00159937,60.5,27.2,11.4,0.9,0
E00159938,41.1,24.8,32.6,1.4,0
E00159939,64.7,29.4,3.5,1.2,1.2
E00159940,51,23.2,25.2,0.7,0
E00159941,41.8,34.1,23.1,1.1,0
E00159942,38.4,37,23.2,1.4,0
E00159943,20.5,44.1,33.9,1.6,0
E00159944,65.2,20.9,13,0.9,0
E00159945,24.1,40.5,30.3,4.1,1
E00159946,18.7,48.9,30.2,1.4,0.7
E00159947,13,21.7,63.5,0.9,0.9
E00159948,23.9,45.7,29,1.4,0
E00159949,13.3,29.5,47.6,3.8,5.7
E00159950,21.5,43.1,33.5,1.9,0
E00159951,33.8,37.2,25.7,2,1.4
E00159952,42.1,38.9,17.5,1.6,0
E00159953,4.8,51.6,40.3,3.2,0
E00159954,27.9,29.9,33.1,7.8,1.3
E00159955,31.7,39.6,25.7,3,0
E00159956,4.5,21.1,63.2,9.8,1.5
E00159957,26.3,56.1,17.5,0,0
E00159958,23.2,41.1,33.7,2.1,0
E00159959,53.9,30.4,15.7,0,0
E00159960,39.3,30.8,26.5,3.4,0
E00159961,50,35.8,13,1.2,0
E00159962,56.3,22.2,20.6,0.8,0
E00159963,25.4,44.4,24.6,5.6,0
E00159964,52.3,30.8,16.2,0.8,0
E00159965,10.6,53.8,34.6,1,0
E00159966,25,27.6,44.8,2.6,0
E00159967,32.6,41.5,20,5.2,0.7
E00159968,38.6,41.7,16.7,2.3,0.8
E00159969,30.1,32,34,3.9,0
E00159970,27,40.9,27,3.6,1.5
E00159971,32,28.8,38.4,0,0.8
E00159972,17.1,27.1,51.2,4.7,0
E00159973,21.5,44.2,32,2.3,0
E00159974,32,17,46,5,0
E00159975,1.9,34.6,55.3,7.5,0.6
E00159976,14.5,53.4,32.1,0,0
E00159977,14.6,77.1,8.3,0,0
E00159978,28.1,53.5,16.7,1.8,0
E00159979,16,47.9,32.8,3.4,0
E00159980,21.3,58.2,19.7,0.8,0
E00159981,27.9,41.9,25.6,3.9,0.8
E00159982,33.1,47.2,17.3,1.6,0.8
E00159983,21.4,53,23.1,2.6,0
E00159984,31.5,37.1,27.3,4.2,0
E00159985,19.3,42.1,37.9,0,0.7
E00159986,24.8,51.8,21.2,2.2,0
E00159987,30.8,28.7,36.4,3.5,0.7
E00159988,24.8,50.4,24.1,0,0.8
E00159989,19.9,31.8,44.4,4,0
E00159990,45.5,39.4,14.4,0.8,0
E00159991,19,34.9,45.2,0.8,0
E00159992,17.1,28.8,50.7,3.4,0
E00159993,6.1,39.3,47.2,7.4,0
E00159994,40.4,33.1,23.8,2.6,0
E00159995,2.9,49,41.3,6.7,0
E00162326,11.3,31.5,51.6,5.6,0
E00162327,31.2,39.9,23.2,4.3,1.4
E00162332,19,23.8,50,6.5,0.6
E00162333,24.6,33.9,34.7,6.8,0
E00162334,33,39.8,22.3,4.9,0
