geography_code,disability_3a-001,disability_3a-002
E00085052,18.8,81.3
E00085054,24.3,75.7
E00085055,20.7,79.3
E00085058,17.6,82.4
E00085059,28.1,71.9
E00085061,15,85
E00085062,23.6,76.4
E00085063,18.4,81.6
E00085067,20,80
E00085068,16.3,83.8
E00085070,11.9,88.1
E00085072,11.2,88.8
E00085076,17.5,82.5
E00085157,25.8,74.2
E00085200,25.5,74.5
E00085201,26.7,73.3
E00085202,31.5,68.5
E00085203,24.3,75.7
E00085204,18.4,81.6
E00085205,15.4,84.6
E00085206,19.9,80.1
E00085207,13.9,86.1
E00085208,12.3,87.7
E00085209,14,86
E00085210,12.3,87.7
E00085211,19.6,80.4
E00085212,14.7,85.3
E00085213,31.9,68.1
E00085214,13.8,86.2
E00085215,18.2,81.8
E00085216,29.2,70.8
E00085217,26.6,73.4
E00085218,14.6,85.4
E00085219,29.5,70.5
E00085220,23.3,76.7
E00085221,26.9,73.1
E00085222,16.5,83.5
E00085233,15.6,84.4
E00085240,9.7,90.3
E00085241,15.3,84.7
E00085376,24.9,75.1
E00085377,17,83
E00085385,13,87
E00085400,24.1,75.9
E00085401,16.4,83.6
E00085402,17.7,82.3
E00085403,19.4,80.6
E00085404,13.6,86.4
E00085710,21.4,78.6
E00085711,20,80
E00085712,18,82
E00085713,20.2,79.8
E00085714,15.2,84.8
E00085715,22.2,77.8
E00085716,16.4,83.6
E00085717,12.8,87.2
E00085718,21.2,78.8
E00085719,23.2,76.8
E00085720,13.5,86.5
E00085721,16.6,83.4
E00085722,28.5,71.5
E00085723,19.1,80.9
E00085724,16.5,83.5
E00085725,13.7,86.3
E00085726,19.1,80.9
E00085727,18.4,81.6
E00085728,13.8,86.2
E00085729,26.5,73.5
E00085730,20.4,79.6
E00085731,18.1,81.9
E00085732,21,79
E00085733,32.6,67.4
E00085734,20.2,79.8
E00085735,13.7,86.3
E00085736,20.5,79.5
E00085737,15.7,84.3
E00085738,17.1,82.9
E00085739,23,77
E00085740,26.7,73.3
E00085745,13.2,86.8
E00085746,14.9,85.1
E00085750,15.8,84.2
E00085752,11.3,88.7
E00085753,13.3,86.7
E00085756,12,88
E00085757,14.1,85.9
E00085758,7.9,92.1
E00085759,12.4,87.6
E00085766,11.3,88.7
E00085770,14.4,85.6
E00085773,14.1,85.9
E00085774,28.3,71.7
E00085775,22.4,77.6
