geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00085052,8.5,13.8,72.3,5.3
E00085054,12.9,22.7,50,14.4
E00085055,13.8,17.9,65.5,2.8
E00085058,14.1,19.8,52,14.1
E00085059,13.6,19.1,57.3,10
E00085061,7,20,59,14
E00085062,13,19.1,58.3,9.6
E00085063,8.5,14.5,58.1,18.8
E00085067,8,12.4,70.1,9.5
E00085068,8.7,16.9,63.4,11
E00085070,4,16.8,68.8,10.4
E00085072,10.3,27,52,10.8
E00085076,10.6,19.4,59.9,10.1
E00085157,8,14.1,64.4,13.5
E00085200,13.7,22.1,48.4,15.8
E00085201,13.1,26.9,53.8,6.3
E00085202,13.3,25,51.6,10.2
E00085203,14.7,22.9,49.5,12.8
E00085204,14.5,26.5,52.1,6.8
E00085205,10.7,19.3,60,10
E00085206,12.3,25.3,52.6,9.7
E00085207,14.7,29.8,49.2,6.3
E00085208,9.9,21.1,60.8,8.2
E00085209,9.2,28.4,54.1,8.3
E00085210,13.1,26.3,49.5,11.1
E00085211,15.9,21.4,57.1,5.6
E00085212,10.9,21.1,55.4,12.6
E00085213,16.9,27,48.6,7.4
E00085214,13.5,22.9,56.3,7.3
E00085215,14.6,19.7,54.8,10.8
E00085216,9.5,31,53.4,6
E00085217,17.6,28.2,48.1,6.1
E00085218,11.9,26.4,51.2,10.4
E00085219,10.7,24.6,59.8,4.9
E00085220,9.3,27.2,54.3,9.3
E00085221,19.2,25,48.3,7.5
E00085222,10.9,26.1,51.5,11.5
E00085233,14.9,17.8,57.5,9.8
E00085240,11,20.1,61.6,7.3
E00085241,9.7,25.8,53.5,11
E00085376,10.7,18.4,65,5.8
E00085377,7.3,23.8,63.2,5.7
E00085385,11.7,17.6,63.5,7.2
E00085400,11.8,25,56.6,6.6
E00085401,16.2,23.9,53,6.8
E00085402,11.3,20.7,62.6,5.4
E00085403,8.6,23.2,61.6,6.6
E00085404,11.2,25.3,55.9,7.6
E00085710,6.9,25.6,59.4,8.1
E00085711,15.4,20.8,56.4,7.4
E00085712,13.3,22.9,59,4.8
E00085713,7.8,24.1,62,6
E00085714,11.7,22.7,57.1,8.4
E00085715,14.3,21.4,56.3,8
E00085716,9,22.6,63.2,5.3
E00085717,12.7,21,57.3,8.9
E00085718,14.2,22.4,56.3,7.1
E00085719,13.4,24.2,56.7,5.7
E00085720,10.6,23.1,62.3,4
E00085721,12.7,24.9,54.1,8.3
E00085722,7.7,30.8,56,5.5
E00085723,11.2,24.5,55.9,8.5
E00085724,10,23.4,58.9,7.7
E00085725,11,28.8,55.5,4.8
E00085726,14.9,23.2,56,6
E00085727,9.4,22.2,56.4,12
E00085728,17.4,24,53.9,4.8
E00085729,14.9,21.6,58.1,5.4
E00085730,10.3,21.1,64,4.6
E00085731,11.5,21.3,62.1,5.2
E00085732,13.5,24.8,56.7,5
E00085733,17.7,17.7,53.9,10.6
E00085734,8.5,26.1,57,8.5
E00085735,10.9,16.6,63.2,9.3
E00085736,8.2,18.2,64.2,9.4
E00085737,10.4,20.9,59.2,9.5
E00085738,9.5,18.4,66.5,5.7
E00085739,15.2,22.4,52.7,9.7
E00085740,4.3,25.9,61.2,8.6
E00085745,10.7,22.5,53.5,13.4
E00085746,13.1,22.2,53.4,11.4
E00085750,14.7,28.9,49.7,6.6
E00085752,12.4,22.4,55.9,9.4
E00085753,8.8,18.1,63.1,10
E00085756,7.4,25.7,60.4,6.4
E00085757,11,20.4,53.6,14.9
E00085758,5.2,22.7,62.8,9.3
E00085759,10.4,23.4,60.2,6
E00085766,19.5,27.1,42.1,11.3
E00085770,14.5,12.7,57.8,15
E00085773,17.9,19.6,50.6,11.9
E00085774,8,22.5,57.2,12.3
E00085775,15.8,23,50.7,10.5
