geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00085195,10.9,42.6,39.5,7
E00085196,27.5,45,22.5,5
E00085197,8.2,47,35.8,9
E00085198,24.6,46.8,27,1.6
E00085199,14.2,44,31.3,10.4
E00085223,49,36.6,11.7,2.8
E00085224,12.5,45.8,37.5,4.2
E00085225,34,45.1,13.7,7.2
E00085226,21.5,48.6,23.4,6.5
E00085227,37.4,47.3,12.2,3.1
E00085228,14.6,42.3,29.9,13.1
E00085229,41.9,43.8,12.4,1.9
E00085230,35.9,40.5,15.3,8.4
E00085231,43.6,39.6,12.9,4
E00085232,19.8,48.6,23.4,8.1
E00085234,19.5,32.2,30.5,17.8
E00085235,28.9,46.9,15.6,8.6
E00085236,20.4,44.4,25.9,9.3
E00085237,16.8,46,26.5,10.6
E00085238,6.9,51,31,11
E00085239,8.5,49.6,29.9,12
E00085378,15.7,48,28.3,7.9
E00085379,13.4,50.9,28.6,7.1
E00085380,13.2,46.3,28.7,11.8
E00085381,18.3,50,24.6,7
E00085383,18,46.7,27.3,8
E00085384,16.7,37,34.3,12
E00085386,22.4,43,22.4,12.1
E00085387,14.5,47.4,21.1,17.1
E00085388,15.5,47.6,27.2,9.7
E00085389,45.4,43.7,5.9,5
E00085390,18.6,42.3,28.9,10.3
E00085391,16.5,41.7,31.3,10.4
E00085392,19.8,44.3,29.2,6.6
E00085393,9.6,44.4,35.6,10.4
E00085394,8.5,54.9,30.5,6.1
E00085395,12,49.6,25.6,12.8
E00085396,47.5,38.3,12.5,1.7
E00085397,20.8,47.5,27.5,4.2
E00085398,30.6,48.8,17.4,3.3
E00085399,19.1,49.1,22.7,9.1
E00085405,10.6,44.2,34.5,10.6
E00085406,8.3,56.3,30.2,5.2
E00085407,17.5,46.7,26.3,9.5
E00085408,11,50,27.4,11.6
E00085747,27.5,56.9,15.6,0
E00085761,9.6,34.2,39.7,16.4
E00085763,10.6,43,35.2,11.3
E00085764,9.8,45.5,35,9.8
E00085767,7.8,47,35.7,9.6
E00085768,10.3,39.3,35,15.4
E00161228,3.1,34.1,37.2,25.6
E00161229,6.2,31,45.1,17.7
E00161230,15.6,44,22,18.3
E00161231,7.2,27.8,44.3,20.6
E00161232,10.1,44,36.7,9.2
E00161233,17,27.2,39.5,16.3
E00161234,4.2,37.1,40.1,18.6
E00161235,8.1,33.6,39.6,18.8
E00161236,8.4,38.9,37.4,15.3
E00161237,4.9,38.5,37.8,18.9
E00161238,12.1,48.4,30.6,8.9
E00161239,18.2,34.8,32.6,14.4
E00161240,4.3,31.9,40.5,23.3
E00161241,2.8,31.9,36.2,29.1
E00161242,7.6,25.4,40.7,26.3
E00161243,6.3,33.3,47.6,12.7
E00161244,7.4,24.1,40.7,27.8
E00161245,6.1,33.3,34.2,26.3
E00161359,7.6,34.7,34.7,22.9
E00161360,8.2,44.3,31.6,15.8
E00161361,27.4,51.4,14.4,6.8
E00161363,11.4,42.2,36.2,10.3
E00161364,8.4,47.3,32,12.3
E00161365,18.6,39.8,30.5,11
E00161366,20.8,46.2,23.1,10
E00161367,13.6,49.6,25.6,11.2
E00161368,4.8,38.1,40.5,16.7
E00161369,6.7,37,37.8,18.5
E00161370,23.3,44,26.7,6
E00161371,16.4,36.9,36.9,9.8
E00161373,7.6,52.1,25.2,15.1
E00161374,4.8,36.5,39.7,19
E00161375,13.7,49.6,26.7,9.9
E00161566,3.6,19.8,51.4,25.2
E00161567,4.6,45.4,38.8,11.2
E00161568,16.8,38.3,34.9,10.1
E00161569,7.9,40,37.9,14.3
E00161570,7.5,58.8,23.8,10
E00161571,8.8,32,44,15.2
E00161572,21.4,49,22.4,7.1
E00161573,2.7,42.5,38.1,16.8
E00161574,12.4,45.7,34.1,7.8
E00161575,10.2,44.9,32.3,12.6
E00161576,5.7,37.1,32.6,24.6
E00161577,30.5,47.7,17.2,4.7
E00161578,19.2,51,21.9,7.9
E00161579,19.3,48.2,21.9,10.5
E00161580,16.4,30.7,41.4,11.4
E00161581,5.3,33.1,36.8,24.8
E00161582,8.8,42.4,36.8,12
E00161583,14.5,46,25.8,13.7
E00161584,6.4,37.6,42.4,13.6
E00161585,8.5,26.3,47.5,17.8
E00161586,12.7,43.3,32.1,11.9
E00161631,11.3,30.8,34.6,23.3
E00161632,3.6,30.9,36.7,28.8
E00161983,7.1,23.2,36.6,33
E00161984,4.5,32.9,41.9,20.6
E00161985,10.1,37.8,35.8,16.2
E00161990,1,30.9,41.9,26.2
E00161992,18.1,44.9,23.6,13.4
E00161993,15.7,44.3,25.7,14.3
E00161995,7.3,38.2,40.9,13.6
E00161997,6.3,37.9,40.8,15
E00161998,6.1,35.9,48.1,9.9
E00161999,10.7,45.5,32.2,11.6
E00162000,8.9,43.7,37.9,9.5
E00162001,7.9,54.3,32.9,5
E00162002,12.5,50,26.6,10.9
E00162003,13.2,50,28.9,7.9
E00162004,4.7,35.7,34.5,25.1
E00172909,15.3,40.3,31.5,12.9
E00188577,2.2,24.6,38.4,34.8
E00188622,8.2,29.5,45.9,16.4
E00188639,4.1,31.6,56.1,8.2
E00188656,7.4,39.8,39.8,13
E00188661,7.5,40.8,41.7,10
E00188663,6.3,33.9,48,11.8
