geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00085195,96.3,3.7,0
E00085196,84.7,12.8,2.5
E00085197,98.7,1.3,0
E00085198,86.8,12.5,0.7
E00085199,97.8,1.7,0.6
E00085223,85.4,11.7,2.8
E00085224,94.5,5.1,0.4
E00085225,88.3,8.7,3
E00085226,90.5,6.7,2.8
E00085227,86,10.7,3.2
E00085228,87.9,11,1
E00085229,85.3,11.8,2.9
E00085230,90.4,6.5,3.1
E00085231,93.3,5.6,1.1
E00085232,92,6.6,1.5
E00085234,84.3,11.7,4
E00085235,82.3,12.6,5.1
E00085236,90.4,6.8,2.8
E00085237,84.6,11.1,4.3
E00085238,93,5.5,1.4
E00085239,91.6,7.1,1.2
E00085378,98,2,0
E00085379,95.4,4.2,0.4
E00085380,95.7,3.2,1.1
E00085381,95.9,3.2,0.9
E00085383,96.5,3.2,0.3
E00085384,96.6,3.4,0
E00085386,97.4,2.6,0
E00085387,98.8,0.6,0.6
E00085388,99.6,0.4,0
E00085389,97,2.5,0.5
E00085390,99.5,0.5,0
E00085391,96.2,2.4,1.4
E00085392,99.6,0.4,0
E00085393,93.6,5.1,1.3
E00085394,88.1,11.4,0.5
E00085395,92.7,7.3,0
E00085396,94.5,5.1,0.4
E00085397,96.5,3.2,0.3
E00085398,86.8,9.6,3.6
E00085399,93.7,5.5,0.8
E00085405,96.2,3.8,0
E00085406,96.3,3.3,0.4
E00085407,97.5,2.5,0
E00085408,98.3,1.7,0
E00085747,81.6,17.5,1
E00085761,92.7,6.5,0.8
E00085763,93,5.9,1.1
E00085764,92.7,6.6,0.7
E00085767,95.4,4,0.6
E00085768,95.2,4.8,0
E00161228,99.7,0.3,0
E00161229,100,0,0
E00161230,97.1,1.4,1.4
E00161231,96.7,2.8,0.5
E00161232,99.5,0.5,0
E00161233,98.8,0.9,0.3
E00161234,99.7,0.3,0
E00161235,98.3,0,1.7
E00161236,98,2,0
E00161237,99.2,0.8,0
E00161238,95.3,4.2,0.4
E00161239,97.1,2.9,0
E00161240,98.7,1.3,0
E00161241,99.5,0.5,0
E00161242,100,0,0
E00161243,99.3,0.7,0
E00161244,98.9,1.1,0
E00161245,97.5,1.8,0.7
E00161359,97.3,2.4,0.3
E00161360,98.9,1.1,0
E00161361,97.4,2.6,0
E00161363,98.6,1.4,0
E00161364,98.4,1.6,0
E00161365,97.9,2.1,0
E00161366,97.1,2.9,0
E00161367,97.8,1.3,0.9
E00161368,97,3,0
E00161369,100,0,0
E00161370,100,0,0
E00161371,98.6,1.4,0
E00161373,98.4,1.6,0
E00161374,100,0,0
E00161375,97.4,2.6,0
E00161566,98.9,1.1,0
E00161567,99,1,0
E00161568,97.7,2,0.3
E00161569,98.9,1.1,0
E00161570,99.7,0.3,0
E00161571,98.3,1.7,0
E00161572,97.9,2.1,0
E00161573,99.6,0.4,0
E00161574,96.9,3.1,0
E00161575,99.3,0.7,0
E00161576,95.4,4.4,0.2
E00161577,96.1,3.5,0.4
E00161578,98.9,1.1,0
E00161579,99.5,0.5,0
E00161580,99.7,0.3,0
E00161581,99.4,0.6,0
E00161582,98.9,1.1,0
E00161583,98.8,0.4,0.8
E00161584,99.3,0.7,0
E00161585,100,0,0
E00161586,99.6,0.4,0
E00161631,98.1,1.9,0
E00161632,97.5,2.2,0.3
E00161983,99,1,0
E00161984,97.8,2.2,0
E00161985,98,2,0
E00161990,98.1,1.7,0.2
E00161992,97.8,1.9,0.3
E00161993,98.3,1.2,0.6
E00161995,99.6,0.4,0
E00161997,98.9,1.1,0
E00161998,100,0,0
E00161999,97.1,2.9,0
E00162000,98.1,1.9,0
E00162001,98.3,1.7,0
E00162002,96.3,3.7,0
E00162003,99.5,0.5,0
E00162004,99,1,0
E00172909,96.3,2.9,0.9
E00188577,98.8,0.9,0.3
E00188622,96.8,1.9,1.3
E00188639,96.1,3.7,0.2
E00188656,95,4.7,0.4
E00188661,97.2,2.8,0
E00188663,97.8,2.2,0
