areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00069966,30.9,36.1,21.1,11.9
E00069976,47.8,36.3,11.5,4.4
E00069979,38.5,35.4,10.4,15.6
E00069982,41.7,30.8,15.8,11.7
E00069988,33,40.2,13.4,13.4
E00070000,25.5,28.7,29.8,16
E00070193,41.4,25,13.8,19.8
E00070194,29.3,27.1,18.6,25
E00070195,33.3,20.5,15.9,30.3
E00070196,41.6,32.8,10.9,14.6
E00070197,31.2,23.7,8.1,37
E00070198,34.4,28.7,14.8,22.1
E00070205,23.3,23.3,14.7,38.8
E00070206,26.5,34.5,18.6,20.4
E00070207,19.4,30.2,28.7,21.7
E00070208,17.8,38.9,21.1,22.2
E00070209,20.5,30.7,17.3,31.5
E00070210,32.7,30.8,20.2,16.3
E00070211,29.6,46.7,14.8,8.9
E00070212,24.2,32.3,13.7,29.8
E00070213,28,24.6,16.1,31.4
E00070214,24.4,34.4,16.8,24.4
E00070215,24.1,24.1,18.4,33.3
E00070216,17.5,27.5,16.7,38.3
E00070217,32.3,38.5,13.5,15.6
E00070218,31.6,24.8,17.3,26.3
E00070219,42.1,25.6,16.5,15.7
E00070220,32.1,26.9,17.2,23.9
E00070221,25.2,29.9,18.1,26.8
E00070222,31.3,33.6,11.7,23.4
E00070223,23.5,22.4,9.2,44.9
E00070224,69.4,11.5,6.6,12.6
E00070225,31.3,28.8,12.3,27.6
E00070226,26.3,32.2,11,30.5
E00070227,29.4,38.6,15,17
E00070228,29,37.4,7.6,26
E00070229,27.5,34.6,14.4,23.5
E00070230,76.9,17.4,2.1,3.6
E00070231,26.8,32.9,17.1,23.2
E00070232,44.4,27.8,9.9,17.9
E00070233,30.5,23.8,14.6,31.1
E00070234,22.4,20,14.5,43
E00070235,70.5,21.1,1.1,7.4
E00070236,39.3,24.6,14.7,21.5
E00070237,26.6,20.9,13.7,38.8
E00070238,31.6,32.9,14.6,20.9
E00070239,67.3,14.3,5.4,12.9
E00070240,26.3,33.6,13.2,27
E00070242,53.2,30.1,10.3,6.4
E00070413,29.9,28.3,27.6,14.2
E00070414,22.5,29.2,9.2,39.2
E00070431,25.8,35.8,17.5,20.8
E00070433,61.2,15.8,11.2,11.8
E00070435,48.5,22.4,11.9,17.2
E00070438,27.6,41.4,14.4,16.7
E00070440,45.5,23.4,11.4,19.8
E00070441,32.8,19.8,19,28.4
E00070442,23,27,21.6,28.4
E00070443,71.2,12,9.6,7.2
E00070444,23.5,20.9,33.9,21.7
E00070445,24.1,26.7,21.6,27.6
E00070449,24.8,32.8,21.2,21.2
E00070454,18.9,27.6,23.6,29.9
E00070455,40,25.4,11.5,23.1
E00070456,18.9,31.5,20.7,28.8
E00070459,26.4,36,16.8,20.8
E00070461,40,34,13,13
E00070462,23.4,26.2,23.4,27.1
E00070463,34,32,15.5,18.6
E00070465,37,24,15,24
E00143454,33.6,32.1,13.4,20.9
E00143460,19.3,42.2,14.7,23.9
E00143461,24.5,43.4,17,15.1
E00143478,18.8,38.3,20.3,22.6
E00143610,29.9,35.8,22.6,11.7
E00143614,35.7,35,15.7,13.6
E00143616,25,36.2,19.7,19.1
E00143617,33.3,39.2,17,10.5
E00143618,12.3,46.2,17.9,23.6
E00143619,25.5,33.3,15.7,25.5
E00143620,34.7,21.8,27.7,15.8
E00143621,30.4,35.9,19.6,14.1
E00143622,26.4,42.1,18.2,13.2
E00143623,44.7,37.4,14.6,3.3
E00143624,29.4,40.5,17.5,12.7
E00143625,18.6,35.4,25.7,20.4
E00144476,35.5,31.5,15.3,17.7
E00144477,20.2,29,16.1,34.7
E00144478,18.1,33.1,16.5,32.3
E00144479,18.9,40.2,15,26
E00144480,22.1,38.2,16.8,22.9
E00144481,19.4,33.7,14.3,32.7
E00144482,21.2,25.3,23.2,30.3
E00144483,15,37.4,17.8,29.9
E00144484,30.4,35.2,13.6,20.8
E00144485,33.6,33.6,19.2,13.6
E00144486,24.5,35.8,16.6,23.2
E00144487,41.9,26.4,17.1,14.7
E00144488,43.7,31.1,13.4,11.8
E00144489,19.1,30.5,19.9,30.5
E00144490,31.8,30.8,14,23.4
E00144532,68.4,21.8,3.8,6
E00144533,50,30.1,9.6,10.2
E00144565,18.1,39.2,15.7,27.1
E00144566,22.1,35.8,4.2,37.9
E00144567,22.7,22,20.7,34.7
E00144568,37.5,30.4,13.7,18.5
E00144569,57.1,28,5,9.9
E00144570,11.2,40.2,20.6,28
E00144571,37,32.9,11,19.2
E00144572,37.7,37.7,11.3,13.2
E00144573,50,34.3,4.9,10.8
E00144574,15.6,43.8,18,22.7
E00144576,41.4,32.3,10.5,15.8
E00144577,24.2,30.8,21.7,23.3
E00144578,27,25,23,25
E00144579,16.3,30.1,19.5,34.1
E00144580,14.1,36.7,21.1,28.1
E00144581,22.8,28.5,17.9,30.9
E00144582,16,35.2,20.8,28
E00144583,61,30.1,6.5,2.4
E00144584,25.2,36.1,12.6,26.1
E00144585,9.8,32,19.7,38.5
E00144586,20.3,43.6,9.8,26.3
E00144587,28.5,36.5,16.1,19
E00144588,17.3,33.9,17.3,31.5
E00144589,36.4,27.1,12.4,24
E00144591,31.1,29.5,13.1,26.2
E00144592,52,28.4,10.8,8.8
E00144593,42.5,37.5,10,10
E00144626,21,32.2,21.7,25.2
E00144627,19.3,27.5,19.3,33.9
E00144628,18.3,38.1,15.9,27.8
E00144629,21.7,38.3,14.2,25.8
E00144630,37.5,26.2,14.9,21.4
E00144631,21.9,32.9,15.5,29.7
E00144632,14,36.4,16.3,33.3
E00144633,20.5,30.8,17.3,31.4
E00144634,21.6,31,19,28.4
E00144635,24.4,30.4,22.2,23
E00144636,27.9,27.9,16.2,27.9
E00144637,19.8,26,25.2,29
E00144638,19.2,35.2,14.4,31.2
E00144639,18,36,20.7,25.2
E00144640,28.3,34.2,22.5,15
E00144663,32.7,29.3,21.1,17
E00144664,35,30.1,20.2,14.7
E00144668,21.5,32.2,21.5,24.8
E00144669,26.8,39.3,13.4,20.5
E00144670,30.2,28.4,14.7,26.7
E00144672,47.7,32.6,5.3,14.4
E00144673,50.4,33.6,7.1,8.8
E00144674,57.1,22.7,9.2,10.9
E00144688,30.6,38.3,13.5,17.6
E00144689,41.7,31.3,11.3,15.7
E00144690,36,28.1,14,21.9
E00144691,24.3,40.6,16.3,18.8
