areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00069966,33.3,8.8,46.5,11.4
E00069976,39.2,11.7,41.7,7.5
E00069979,39,14.4,36.4,10.2
E00069982,50.3,11.6,23.2,14.8
E00069988,44.1,7.2,38.2,10.5
E00070000,45.1,12.4,28.3,14.2
E00070193,47.9,13.5,22.9,15.6
E00070194,47.4,7.8,22.1,22.7
E00070195,48.6,9.4,21.7,20.3
E00070196,56.2,7.3,19,17.5
E00070197,36.9,9.9,21,32.1
E00070198,55.6,11.3,16.9,16.1
E00070205,45.5,10.7,23,20.8
E00070206,52.7,14.3,18.8,14.3
E00070207,50.7,14,16.2,19.1
E00070208,61.9,11.9,9.3,16.9
E00070209,41.5,12.7,29.6,16.2
E00070210,51,7.7,22.1,19.2
E00070211,46.4,15.2,27.2,11.2
E00070212,52.9,13.5,18.2,15.3
E00070213,37.7,8.9,37,16.4
E00070214,50.3,7.6,21,21
E00070215,57.1,9.7,15.6,17.5
E00070216,52.7,9.8,17.9,19.6
E00070217,40.7,15.7,34.3,9.3
E00070218,52.9,8.8,19.9,18.4
E00070219,53.8,6.8,14.5,24.8
E00070220,56.7,7.8,17,18.4
E00070221,51.7,11.7,26.2,10.3
E00070222,51.5,15,20.4,13.2
E00070223,46.5,16.7,22.9,13.9
E00070224,42.3,16.7,9,32.1
E00070225,44.4,5.6,30.3,19.7
E00070226,45.9,14.9,30.4,8.8
E00070227,53.5,11.9,25.7,8.9
E00070228,61.2,16.4,12.7,9.7
E00070229,48.3,9.8,28.3,13.7
E00070230,51.4,16.2,12.2,20.3
E00070231,62.7,10.8,16.9,9.6
E00070232,45.3,10.1,32.7,11.9
E00070233,52,14.3,19.9,13.8
E00070234,56.6,13.9,16.3,13.3
E00070235,39.6,29.2,10.4,20.8
E00070236,43.3,11.7,34.2,10.8
E00070237,45.9,14.1,22.4,17.6
E00070238,52,18.6,13,16.4
E00070239,66.7,15.9,9.5,7.9
E00070240,46.9,9.4,33.8,9.9
E00070242,47.5,14.6,27.2,10.8
E00070413,71.3,4.9,14.8,9
E00070414,57.1,7.7,25,10.3
E00070431,52.6,19.1,18.4,9.9
E00070433,62.4,15.3,5.9,16.5
E00070435,67,12.4,11.3,9.3
E00070438,54.7,9.4,23.6,12.3
E00070440,51.4,17.9,12.1,18.6
E00070441,63,15.7,12,9.3
E00070442,47.5,17.5,15,20
E00070443,47.6,19.5,4.9,28
E00070444,50.4,13.9,25.2,10.4
E00070445,60.7,8.4,7.5,23.4
E00070449,51.1,11.2,26.4,11.2
E00070454,56.7,13.5,19.1,10.6
E00070455,50,9.8,16.7,23.5
E00070456,50,13.2,23.6,13.2
E00070459,46.5,12.2,31.4,9.9
E00070461,48.1,13,23.1,15.7
E00070462,48.6,17.4,21.1,12.8
E00070463,53.5,3.5,28.1,14.9
E00070465,54.9,8.5,11,25.6
E00143454,34.2,12.4,33.5,19.9
E00143460,35.6,11.9,38.5,14.1
E00143461,39.1,13.9,33,13.9
E00143478,44.8,11,32,12.2
E00143610,51,9.3,24.5,15.2
E00143614,48.9,12.6,20,18.5
E00143616,41.8,11.5,32.7,13.9
E00143617,37.9,11.6,41.1,9.5
E00143618,31,15.9,40.7,12.4
E00143619,37.6,15,33.1,14.3
E00143620,35.3,16,30.3,18.5
E00143621,36.1,16.8,32.8,14.3
E00143622,43.6,15.4,27.2,13.8
E00143623,38.7,12,32,17.3
E00143624,39.9,18.3,30.1,11.8
E00143625,49,15.7,18.3,17
E00144476,42.6,14,36,7.4
E00144477,26.2,11.3,56.5,6
E00144478,30.8,11.9,52.4,4.9
E00144479,22.7,17.1,49.7,10.5
E00144480,31.2,11.8,47.3,9.7
E00144481,23,15,55.8,6.2
E00144482,33.3,15.7,43.1,7.8
