geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00139237,94.4,2.8,2.8
E00139238,97,0.8,2.3
E00139239,91.2,0,8.8
E00139240,97.8,0.5,1.6
E00139244,98.6,0,1.4
E00139245,98.2,0.9,0.9
E00139246,98.7,1,0.3
E00139247,97.3,1,1.8
E00139248,98,0.3,1.7
E00139255,92.2,1,6.8
E00139256,98.1,1.3,0.6
E00139257,95,1.8,3.2
E00139258,94,0.9,5
E00139259,97.5,1.1,1.5
E00139260,95.5,1,3.4
E00139261,97,0.5,2.5
E00139262,99.4,0,0.6
E00139263,98.8,0.8,0.4
E00139264,92.1,0,7.9
E00139265,97.1,2.9,0
E00139266,96.6,0.8,2.5
E00139267,99,1,0
E00139268,97.3,1.1,1.6
E00139288,95.3,1.5,3.3
E00139693,99.3,0.4,0.4
E00139706,98.7,0.4,0.9
E00139707,98.2,0,1.8
E00139708,99,0.3,0.7
