geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00139237,3,21,47,29
E00139238,0.8,32,32.8,34.4
E00139239,1.5,25.8,47,25.8
E00139240,4.5,29.2,51.7,14.6
E00139244,2.2,21.3,38.2,38.2
E00139245,15.8,49.2,30,5
E00139246,0,32.3,45.8,21.9
E00139247,0.9,17.3,35.5,46.4
E00139248,2.4,11.9,43.7,42.1
E00139255,0,22.9,37.5,39.6
E00139256,1.6,25,40.6,32.8
E00139257,0.8,15.8,41.4,42.1
E00139258,4.1,36.9,42.6,16.4
E00139259,11.8,20.9,36,31.3
E00139260,2.3,29.8,43.5,24.4
E00139261,33.1,36.3,25,5.6
E00139262,9.5,24.5,37.4,28.6
E00139263,0.7,42.8,32.6,23.9
E00139264,5,26.7,28.3,40
E00139265,7.7,25,44.2,23.1
E00139266,4.5,18,36.9,40.5
E00139267,6,25,49,20
E00139268,2.3,10.2,67,20.5
E00139288,3,32.1,23.6,41.2
E00139693,4.2,23.3,36.7,35.8
E00139706,13.4,25,38.4,23.2
E00139707,4.4,21.3,38.8,35.6
E00139708,0,21.3,31.6,47.1
