geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00139237,6,28,46,20
E00139238,9.4,45.3,33.6,11.7
E00139239,4.5,45.5,36.4,13.6
E00139240,8.7,46.7,22.8,21.7
E00139244,4.5,24.7,34.8,36
E00139245,28.3,41.7,20.8,9.2
E00139246,8.4,52.3,32.3,7.1
E00139247,3.7,37,48.4,11
E00139248,0,42.1,35.7,22.2
E00139255,6.1,32.7,44.9,16.3
E00139256,0,33.3,50,16.7
E00139257,10.4,38.1,40.3,11.2
E00139258,18.2,47.1,25.6,9.1
E00139259,11.8,51.7,28,8.5
E00139260,12.2,41.2,32.1,14.5
E00139261,33.9,51.6,12.9,1.6
E00139262,17.8,43.2,29.5,9.6
E00139263,22.1,46.3,23.5,8.1
E00139264,1.6,31.7,42.9,23.8
E00139265,7.5,54.7,32.1,5.7
E00139266,4.4,37.2,46.9,11.5
E00139267,12.5,51,28.1,8.3
E00139268,8,43.7,29.9,18.4
E00139288,3.6,43.7,37.1,15.6
E00139693,2.5,24.2,51.7,21.7
E00139706,14.7,48.6,25.7,11
E00139707,5,38.4,44,12.6
E00139708,5.1,37.5,41.9,15.4
