geography_code,disability_3a-001,disability_3a-002
E00139237,18,82
E00139238,18.3,81.7
E00139239,22.6,77.4
E00139240,22.5,77.5
E00139244,15.5,84.5
E00139245,26.8,73.2
E00139246,25.2,74.8
E00139247,18.9,81.1
E00139248,11.4,88.6
E00139255,16.7,83.3
E00139256,10.3,89.7
E00139257,19.3,80.7
E00139258,25.1,74.9
E00139259,16.9,83.1
E00139260,15.1,84.9
E00139261,27.9,72.1
E00139262,19.1,80.9
E00139263,21.6,78.4
E00139264,16.3,83.7
E00139265,16.5,83.5
E00139266,17.9,82.1
E00139267,26.6,73.4
E00139268,20.4,79.6
E00139288,26.6,73.4
E00139693,19.5,80.5
E00139706,19.8,80.2
E00139707,16.8,83.2
E00139708,16.7,83.3
