areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00025605,58.2,24.9,16.9
E00025607,56.4,23.4,20.2
E00025608,61,29.8,9.1
E00025611,73.7,16.6,9.7
E00025612,68.6,25.2,6.2
E00025613,62.4,22.9,14.7
E00025614,70,19.7,10.3
E00025615,58.6,33,8.4
E00025616,71.6,14.7,13.7
E00025617,61.9,25.5,12.6
E00025618,69.5,20.1,10.4
E00025619,65.6,24.6,9.8
E00025622,71.5,14.9,13.6
E00025623,55.5,34.9,9.6
E00025625,73.2,11.8,15
E00025626,79.7,13.3,7
E00025628,63.6,16.7,19.7
E00025629,52.9,39,8.1
E00025630,62.5,31.7,5.7
E00025631,55.4,36,8.7
E00025632,70.4,24.2,5.4
E00025633,56.4,35.5,8.2
E00025634,78.4,15.4,6.2
E00025635,64.4,27.5,8.2
E00025636,61.4,28.9,9.6
E00025765,70.8,13,16.3
E00025772,56.2,19.9,23.9
E00025787,69.2,10.5,20.4
E00025788,68,9.8,22.2
E00025790,73.9,4.4,21.7
E00025791,65.9,13.1,21
E00025833,60.3,18.9,20.9
E00025842,55,38.7,6.3
E00025930,77.5,15.3,7.2
E00025948,68.4,13.8,17.8
E00025949,61.6,28.7,9.7
E00025968,71.8,14.3,13.9
E00025969,68.5,21.1,10.4
E00025970,71.6,11.3,17.1
E00025976,57.3,30.7,11.9
E00025988,40.4,58.4,1.2
E00025989,64.5,23.5,12
E00026078,89.5,7,3.5
E00026079,82.9,9.7,7.4
E00026081,85,5.7,9.3
E00026082,86.4,6.2,7.4
E00026083,85.7,8.1,6.3
E00026085,82.6,7.1,10.3
E00026086,87,7.8,5.2
E00026087,83,11,6
E00026088,88.6,7.8,3.6
E00026089,89.6,4.5,5.8
E00026090,86.4,9.6,4
E00026097,89.8,4.2,6
E00026098,88.5,8.3,3.2
E00026099,84.3,9.3,6.4
E00026100,82.5,13.4,4.1
E00026101,82.2,6.3,11.5
E00026103,81.4,11.7,6.8
E00026104,82.6,7.9,9.6
E00026105,85.8,7.6,6.6
E00026107,85.8,9.2,5
E00026109,81.6,12,6.4
E00026110,82.4,13.6,4
E00026112,85,7,8.1
E00026113,80.2,15.3,4.5
