areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00025605,68.1,2.7,29.2
E00025607,74.1,2,23.9
E00025608,67.8,3.6,28.6
E00025611,75.1,1.7,23.2
E00025612,70,4.6,25.5
E00025613,67.1,1.4,31.4
E00025614,79.1,1.3,19.7
E00025615,57.6,3.4,39
E00025616,80.7,1.9,17.4
E00025617,63.8,4.2,32
E00025618,76.1,5.2,18.8
E00025619,73.3,4.9,21.8
E00025622,82.3,1.8,15.9
E00025623,64.1,2.8,33.1
E00025625,80,3.2,16.8
E00025626,80.1,1.7,18.1
E00025628,80.1,3,16.9
E00025629,59.6,6.9,33.5
E00025630,63.7,4,32.3
E00025631,57.9,2.8,39.3
E00025632,67.9,3.6,28.5
E00025633,57.3,4.1,38.7
E00025634,76.4,3.9,19.7
E00025635,68.6,3,28.4
E00025636,67.3,2.1,30.6
E00025765,79.2,1,19.8
E00025772,80.2,3,16.8
E00025787,81.5,2.1,16.4
E00025788,87.6,1.4,11
E00025790,92.6,0,7.4
E00025791,83.5,1.5,14.9
E00025833,74.3,4.7,21
E00025842,56.9,4.3,38.8
E00025930,77.6,6.9,15.5
E00025948,85.3,2.8,11.9
E00025949,63.2,0.6,36.1
E00025968,82.2,0.4,17.4
E00025969,75.8,3.9,20.4
E00025970,85.1,0.7,14.2
E00025976,68.1,3.1,28.9
E00025988,39.2,7,53.8
E00025989,70.1,3,26.9
E00026078,83.7,6.7,9.5
E00026079,82.1,7.1,10.8
E00026081,92.7,1.6,5.7
E00026082,86.6,4.3,9.1
E00026083,86.9,4.1,9
E00026085,88.7,1.1,10.2
E00026086,86.1,3,10.8
E00026087,82.2,7.1,10.7
E00026088,84.5,6.8,8.6
E00026089,90.3,3.6,6.2
E00026090,86.7,2.3,11
E00026097,91,2.1,6.9
E00026098,87.4,4.2,8.4
E00026099,86.1,3.9,10
E00026100,81.2,4.6,14.2
E00026101,87.4,3.5,9.1
E00026103,82.6,3.4,14
E00026104,85.1,3.9,11
E00026105,86.2,2.1,11.7
E00026107,84.3,5.2,10.5
E00026109,79.3,7,13.7
E00026110,84,5,11
E00026112,87.1,4.1,8.8
E00026113,82.7,1.7,15.6
E00026114,86.2,1.5,12.3
E00026115,80.1,7.2,12.7
E00026118,78.4,6.7,14.9
E00026119,87.8,3.7,8.5
E00026121,86.3,2.9,10.8
E00026122,86.9,4,9.1
E00026123,77.9,5.9,16.3
E00026124,87.5,4.5,8
E00026125,89.6,3.6,6.9
E00026126,87.5,6.4,6.1
E00026127,86.7,1.9,11.5
E00026218,85.8,3.9,10.3
E00026219,60.3,3.8,35.9
E00026220,69.6,6.5,23.8
E00026221,80.2,3.5,16.3
E00026222,72.2,5.4,22.4
E00026223,85.3,2.1,12.7
E00026224,87.7,2.9,9.4
E00026225,87.7,2.5,9.7
E00026227,82.8,4.6,12.6
E00026228,77.5,4.4,18
E00026230,83.8,1.9,14.4
E00026231,94.4,0.4,5.3
E00026232,73.1,4.6,22.2
E00026233,78.2,4.8,17
E00026234,80.9,3.8,15.4
E00026235,73.2,4,22.8
E00026236,72.7,5.3,22
E00026237,81.8,2.2,16
E00026238,90.5,1.5,8
E00026239,73.8,4.6,21.5
E00026241,83.8,2.5,13.8
E00026242,82.5,1.7,15.8
E00026243,79.9,4.3,15.8
E00026244,83,4.9,12.1
E00026245,68,4.8,27.2
E00026246,90.8,0.7,8.5
E00026247,77.7,4.1,18.2
E00026248,77.2,2.1,20.7
E00026250,89.2,1,9.8
E00026251,89.1,3.3,7.6
E00026252,79.4,5.3,15.3
E00026254,86.9,0.4,12.7
E00026255,72.5,5.2,22.2
E00026379,70.4,5.9,23.7
E00026381,78.1,3.9,18
E00026383,66.7,4.4,28.9
E00026387,80.5,2.3,17.2
E00026392,83.7,1.6,14.7
E00026393,67,5.7,27.3
E00026395,81.4,1.4,17.1
E00026396,70,2.7,27.3
E00026397,73.8,3,23.3
E00026398,85.3,2.2,12.5
E00026400,60.7,7.1,32.1
E00026402,80.7,0.9,18.4
E00026403,83,1.8,15.2
E00026405,73.5,1.8,24.6
E00026406,69.5,4.5,25.9
E00026407,79.6,2,18.4
E00026408,63.1,1.9,35
E00026409,86.9,1.3,11.7
E00026412,76.6,3.5,19.9
E00026414,88,4.9,7.1
E00026417,86,3,11
E00026421,85.7,0,14.3
E00026422,84.5,3.6,11.9
E00026426,80.3,4,15.6
E00026427,80.2,4.1,15.7
E00026432,82.4,3.6,14.1
E00026435,80.7,3.6,15.7
E00026436,79.3,2.2,18.5
E00026445,69.1,2,28.9
E00026490,69.7,4,26.3
E00026493,67.4,4.4,28.2
E00026495,71.2,2.5,26.3
E00026496,76.6,4.4,19
E00026497,71.8,5.3,22.9
E00026498,82.2,2.3,15.5
E00026502,51.8,2.7,45.5
E00026503,64.3,3.6,32.1
E00026504,56.2,4.4,39.4
E00026505,57.2,4.7,38.1
E00026507,69.6,1.3,29.1
E00026508,67.8,4.3,27.9
E00026510,79.1,1.2,19.7
E00026514,64.8,4.4,30.9
E00026515,77.6,2.6,19.8
E00026516,65.2,3.9,30.9
E00026519,66.4,4.2,29.4
E00026522,79.8,3.3,16.9
E00026523,70.3,2.9,26.7
E00026524,76.4,2.6,21
E00026525,79.3,2.9,17.8
E00026529,55.2,4.9,39.9
E00026530,68.7,4,27.3
E00026531,64.3,2.3,33.3
E00026533,56.6,4.9,38.5
E00026534,47.9,4.9,47.2
E00026537,64.6,3.4,32
E00026539,80.7,3.5,15.7
E00026540,80.1,3.8,16
E00026542,69,2.2,28.8
E00026543,75.2,3.6,21.2
E00026544,77,7.6,15.4
E00026545,65.3,2.6,32
E00026547,71.8,1.9,26.2
E00026548,57.4,2.9,39.8
E00026550,56,1.9,42
E00026552,64.8,0.5,34.7
E00026553,63,2.7,34.3
E00026554,75.6,2.9,21.5
E00026555,56,4,40.1
E00026556,67.5,8.4,24
E00026557,71.6,3.4,24.9
E00026558,69,3.1,27.9
E00026561,80.9,2.8,16.4
E00026563,84.4,1.6,14
E00026564,54.6,3.1,42.3
E00026565,75.9,1.9,22.2
E00026566,74,1.6,24.4
E00026567,69.4,0.8,29.8
E00026568,63,4.4,32.6
E00026569,72.2,1,26.7
E00026570,61.9,2.5,35.6
E00026571,72,1.4,26.6
E00026572,76.6,3.1,20.3
E00026573,80.4,2,17.6
E00026574,80.4,2.5,17.1
E00026702,76.6,6.5,16.9
E00026703,80.3,4.6,15.1
E00026704,83.6,1.7,14.7
E00026705,88.3,1.3,10.3
E00026722,85.1,2.2,12.6
E00026723,77.2,3.9,18.9
E00026724,76.8,1.7,21.5
E00026726,87.6,2.9,9.5
E00026727,84.1,1.9,14.1
E00026728,81.3,2.2,16.5
E00026730,88.8,1,10.3
E00026731,81.7,1,17.3
E00026732,73.7,3.2,23.1
E00026733,90.2,0.6,9.2
E00026734,82,2.8,15.2
E00026735,89.6,0.8,9.6
E00026736,79.4,4.9,15.7
E00026737,86,1.2,12.8
E00026738,86.4,3.8,9.8
E00026739,82.7,4.3,13.1
E00026750,82.5,1,16.5
E00026752,74.7,6.5,18.8
E00026753,79.4,3.6,17
E00026754,85.7,2.5,11.9
