areacd,heating_type_3a-001,heating_type_3a-002
E00025605,2,98
E00025607,0.9,99.1
E00025608,2,98
E00025611,2.9,97.1
E00025612,1.8,98.2
E00025613,5.4,94.6
E00025614,2.9,97.1
E00025615,0.7,99.3
E00025616,1.4,98.6
E00025617,3.8,96.2
E00025618,1.8,98.2
E00025619,1.1,98.9
E00025622,3.6,96.4
E00025623,2.9,97.1
E00025625,0.8,99.2
E00025626,0,100
E00025628,1.4,98.6
E00025629,0.4,99.6
E00025630,1.9,98.1
E00025631,1.1,98.9
E00025632,3.1,96.9
E00025633,4.2,95.8
E00025634,1.8,98.2
E00025635,3.3,96.7
E00025636,2.8,97.2
E00025765,2.8,97.2
E00025772,1,99
E00025787,2.7,97.3
E00025788,1,99
E00025790,1.5,98.5
E00025791,0.8,99.2
E00025833,3.4,96.6
E00025842,2,98
E00025930,1,99
E00025948,1.5,98.5
E00025949,0,100
E00025968,3,97
E00025969,1.7,98.3
E00025970,0,100
E00025976,0,100
E00025988,10.1,89.9
E00025989,1.6,98.4
E00026078,0,100
E00026079,0,100
E00026081,0.7,99.3
E00026082,0,100
E00026083,0.8,99.2
E00026085,1.7,98.3
E00026086,2.4,97.6
E00026087,1.9,98.1
E00026088,1.5,98.5
E00026089,0,100
E00026090,0.7,99.3
E00026097,1.7,98.3
E00026098,0,100
E00026099,5.1,94.9
E00026100,1.4,98.6
E00026101,0.9,99.1
E00026103,1.8,98.2
E00026104,2.1,97.9
E00026105,1.8,98.2
E00026107,0,100
E00026109,3.4,96.6
E00026110,3.8,96.2
E00026112,3.7,96.3
E00026113,4,96
E00026114,2.4,97.6
E00026115,2.9,97.1
E00026118,3.9,96.1
E00026119,0,100
E00026121,0,100
E00026122,0.9,99.1
E00026123,1.6,98.4
E00026124,4.5,95.5
E00026125,0.7,99.3
E00026126,1.5,98.5
E00026127,4.4,95.6
E00026218,1.8,98.2
E00026219,5.6,94.4
E00026220,0.8,99.2
E00026221,1.9,98.1
E00026222,7.3,92.7
E00026223,0.6,99.4
E00026224,0,100
E00026225,2.4,97.6
E00026227,0.9,99.1
E00026228,0,100
E00026230,0,100
E00026231,1,99
E00026232,1,99
E00026233,2.5,97.5
E00026234,0,100
E00026235,0.7,99.3
E00026236,1,99
E00026237,5.1,94.9
E00026238,3.8,96.2
E00026239,2.3,97.7
E00026241,0.7,99.3
E00026242,1.3,98.7
E00026243,2.1,97.9
E00026244,1.8,98.2
E00026245,7.9,92.1
E00026246,2,98
E00026247,0,100
E00026248,3.1,96.9
E00026250,0,100
E00026251,0.8,99.2
E00026252,2,98
E00026254,0.8,99.2
E00026255,2.6,97.4
E00026379,1.8,98.2
E00026381,1.7,98.3
E00026383,3.2,96.8
E00026387,2.2,97.8
E00026392,1.3,98.7
E00026393,1.4,98.6
E00026395,0.8,99.2
E00026396,1.9,98.1
E00026397,1.8,98.2
E00026398,0.8,99.2
E00026400,2.8,97.2
E00026402,4.8,95.2
E00026403,2.2,97.8
E00026405,1.8,98.2
E00026406,0,100
E00026407,5.1,94.9
E00026408,5.6,94.4
E00026409,1.4,98.6
E00026412,1.5,98.5
E00026414,0.8,99.2
E00026417,1.6,98.4
E00026421,2.7,97.3
E00026422,0.8,99.2
E00026426,0.6,99.4
E00026427,1.7,98.3
E00026432,3.5,96.5
E00026435,3.3,96.7
E00026436,0.8,99.2
E00026445,4.8,95.2
E00026490,4,96
E00026493,1.8,98.2
E00026495,0.8,99.2
E00026496,2.1,97.9
E00026497,3.4,96.6
E00026498,1.6,98.4
E00026502,0.7,99.3
E00026503,3,97
E00026504,0.6,99.4
E00026505,6.4,93.6
E00026507,4.2,95.8
E00026508,1.6,98.4
E00026510,2.8,97.2
E00026514,2.7,97.3
E00026515,0.9,99.1
E00026516,3.6,96.4
E00026519,5.3,94.7
E00026522,10.6,89.4
E00026523,1.7,98.3
E00026524,3.1,96.9
E00026525,4.1,95.9
E00026529,3.4,96.6
E00026530,2.5,97.5
E00026531,4.5,95.5
E00026533,1.3,98.7
E00026534,3.9,96.1
E00026537,0,100
E00026539,1.7,98.3
E00026540,0.7,99.3
E00026542,5.2,94.8
E00026543,4.2,95.8
E00026544,3.4,96.6
E00026545,3.8,96.2
E00026547,2.4,97.6
E00026548,2.8,97.2
E00026550,3.3,96.7
E00026552,2.2,97.8
E00026553,2.8,97.2
E00026554,1.5,98.5
E00026555,3.4,96.6
E00026556,3.4,96.6
E00026557,2.2,97.8
E00026558,3.2,96.8
E00026561,4.2,95.8
E00026563,1.7,98.3
E00026564,5.8,94.2
E00026565,2,98
E00026566,3.7,96.3
E00026567,3.1,96.9
E00026568,3,97
E00026569,5.7,94.3
E00026570,4.1,95.9
E00026571,0,100
E00026572,5.1,94.9
E00026573,3.4,96.6
E00026574,2.3,97.7
E00026702,2.7,97.3
E00026703,2,98
E00026704,1.4,98.6
E00026705,0.7,99.3
E00026722,2.3,97.7
E00026723,1.8,98.2
E00026724,0,100
E00026726,2.3,97.7
E00026727,0,100
E00026728,0.7,99.3
E00026730,0.8,99.2
E00026731,3.6,96.4
E00026732,6.6,93.4
E00026733,2.4,97.6
E00026734,1.4,98.6
E00026735,0.8,99.2
E00026736,0.7,99.3
E00026737,0,100
E00026738,1.1,98.9
E00026739,0.8,99.2
E00026750,3,97
E00026752,1.5,98.5
E00026753,0,100
E00026754,1.4,98.6
E00026755,2.4,97.6
E00026756,1.5,98.5
E00026758,0,100
E00026759,0.8,99.2
E00026760,0.8,99.2
E00026761,8.7,91.3
E00026764,3.4,96.6
E00026766,3.9,96.1
E00026767,3.5,96.5
E00026768,1.4,98.6
E00026769,0.9,99.1
E00026770,3.6,96.4
E00026771,2,98
E00026772,2.8,97.2
E00026773,2.1,97.9
E00026774,1.3,98.7
E00026775,2.4,97.6
E00026776,0.8,99.2
E00026777,6.9,93.1
E00026778,0,100
E00026779,1.4,98.6
E00026780,1.7,98.3
E00026781,4.2,95.8
E00026782,2,98
E00026783,0,100
E00026784,2.1,97.9
E00026821,0,100
E00026822,0,100
E00026823,2.9,97.1
E00026824,3.3,96.7
E00026825,7.5,92.5
E00026826,1.7,98.3
E00026827,1.7,98.3
E00026828,2.9,97.1
E00026829,3.4,96.6
E00026830,0.8,99.2
E00026831,4,96
E00026832,1,99
E00026833,1.3,98.7
E00026834,1.4,98.6
E00026835,2.3,97.7
E00026837,0.7,99.3
E00026838,1.8,98.2
E00026840,4.3,95.7
E00026841,2.2,97.8
E00026842,1.3,98.7
E00026843,1.5,98.5
E00026844,2.3,97.7
E00026845,1.8,98.2
E00026846,0,100
E00026847,1.7,98.3
E00026848,3.7,96.3
E00026849,3,97
E00026850,1.7,98.3
E00026851,0,100
E00026852,1.5,98.5
E00026854,1.1,98.9
E00026855,1.8,98.2
E00026856,0.8,99.2
E00026857,1.5,98.5
E00026858,0.9,99.1
E00026859,1.3,98.7
E00026860,7.7,92.3
E00026861,2.7,97.3
E00026867,0.8,99.2
E00026868,0,100
E00026871,3.3,96.7
E00026892,0.9,99.1
E00026893,4.2,95.8
E00026894,0,100
E00026895,0.8,99.2
E00026896,0.9,99.1
E00026897,0.8,99.2
E00026898,2.3,97.7
E00026899,0,100
E00026900,1.5,98.5
E00026901,2.1,97.9
E00026902,0,100
E00026903,4.8,95.2
E00026905,0,100
E00028372,0,100
E00028375,1.9,98.1
E00028378,2.8,97.2
E00028379,2.1,97.9
E00028620,0.8,99.2
E00028628,1.6,98.4
E00028629,1.7,98.3
E00028677,0.8,99.2
E00028681,1.7,98.3
E00028684,3,97
E00028686,1.7,98.3
E00028692,1.4,98.6
