areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00025605,14.6,34,42.7,6.8,1.9
E00025607,22.8,24.6,36.8,10.5,5.3
E00025608,12.1,25.6,48.2,11.1,3
E00025611,14.4,24.6,47.3,12,1.8
E00025612,21,37.1,28.7,10.8,2.4
E00025613,5.4,14.4,72.5,7.8,0
E00025614,1.9,24,51,18.3,4.8
E00025615,32.9,35,27.9,3.6,0.7
E00025616,20,44.3,32.9,1.4,1.4
E00025617,18.7,33.5,40.7,6.6,0.5
E00025618,27.6,21,36.2,13.3,1.9
E00025619,14.3,41.8,35.2,7.7,1.1
E00025622,5.5,23.6,59.1,8.2,3.6
E00025623,19.2,33.9,35.6,10.2,1.1
E00025625,14.3,30.1,38.3,12.8,4.5
E00025626,5.2,17.8,64.4,9.6,3
E00025628,11.6,21.7,55.8,9.4,1.4
E00025629,14.6,27.9,49.8,5.6,2.1
E00025630,20.4,30.9,37,9.3,2.5
E00025631,18.6,31.7,42.6,6.6,0.5
E00025632,17.4,42.4,29.5,9.8,0.8
E00025633,21.1,24.2,46.3,7.4,1.1
E00025634,13.1,18.5,47.6,14.3,6.5
E00025635,15.6,32,41,9.8,1.6
E00025636,9.7,29.5,48.4,10.6,1.8
E00025765,17,31.9,43.3,7.1,0.7
E00025772,12,21,57,9,1
E00025787,17.7,21.8,49.7,10.2,0.7
E00025788,18.1,29.5,44,6.7,1.6
E00025790,20.9,30.6,38.8,9,0.7
E00025791,17.7,23.1,49.2,8.5,1.5
E00025833,16.8,27.7,40.3,14.3,0.8
E00025842,17.5,41.5,34.5,6,0.5
E00025930,47.2,21.7,17.9,11.3,1.9
E00025948,9.6,36,41.9,10.3,2.2
E00025949,35.8,19.8,30.2,7.5,6.6
E00025968,26,37,29,8,0
E00025969,40,21.1,28.6,10.3,0
E00025970,22.7,33,30.7,12.5,1.1
E00025976,6.4,30.5,56.7,5.3,1.1
E00025988,2.5,9.1,84.3,4.1,0
E00025989,2.4,36.5,59.5,1.6,0
E00026078,58.7,23.9,17.4,0,0
E00026079,43.5,45.8,9.2,0,1.5
E00026081,23.6,37.1,36.4,2.9,0
E00026082,33.3,36,27.2,3.5,0
E00026083,14.7,72.9,12.4,0,0
E00026085,4.9,61,33.3,0.8,0
E00026086,21.8,58.9,19.4,0,0
E00026087,38.4,31.4,27,2.5,0.6
E00026088,35.1,37.3,24.6,2.2,0.7
E00026089,61.7,28.3,8.3,1.7,0
E00026090,43.5,27.9,27.9,0.7,0
E00026097,56.3,28.6,12.6,2.5,0
E00026098,57.5,24.2,15.8,1.7,0.8
E00026099,48.7,21.7,22.6,6.1,0.9
E00026100,17.4,35.6,46.1,0.9,0
E00026101,38.2,33.6,25.5,2.7,0
E00026103,58.6,32.4,8.1,0.9,0
E00026104,20.2,22.3,53.2,3.2,1.1
E00026105,52.2,33.6,12.4,1.8,0
E00026107,45.5,27.3,24.8,1.7,0.8
E00026109,27,15.5,56.8,0.7,0
E00026110,7.8,20.4,71.8,0,0
E00026112,8.4,34,55.8,1.9,0
E00026113,27.8,23.8,45,2.6,0.7
E00026114,26.8,34.1,36,2.4,0.6
E00026115,32.1,29.9,35.8,2.2,0
E00026118,15.6,33.6,50,0.8,0
E00026119,33,37.6,27.5,1.8,0
E00026121,53.1,20,25.4,1.5,0
E00026122,44.3,34.8,20.9,0,0
E00026123,33.6,28.9,35.9,1.6,0
E00026124,26.3,46.6,24.1,3,0
E00026125,56.5,35.5,6.5,1.4,0
E00026126,39.6,31.3,25.4,0.7,3
E00026127,29.2,29.2,40.9,0,0.7
E00026218,26.5,38.9,22.1,8,4.4
E00026219,1,17.2,74,7.8,0
E00026220,42,25.2,29.4,3.4,0
E00026221,21.5,32.7,32.7,7.5,5.6
E00026222,5.8,30.9,58.5,3.4,1.4
E00026223,25.9,24.1,30.9,15.4,3.7
E00026224,24.3,24.3,33.1,10.7,7.7
E00026225,24.4,35.7,23.2,9.5,7.1
E00026227,9.3,22.4,54.2,13.1,0.9
E00026228,27.7,32.4,31.8,4.7,3.4
E00026230,27.1,17.1,47.3,6.2,2.3
E00026231,17.3,40.4,34.6,5.8,1.9
E00026232,6.1,56.6,35.4,1,1
E00026233,31.3,27.6,32.5,6.7,1.8
E00026234,20.3,44.5,29.7,2.3,3.1
E00026235,31.4,30,29.3,6.4,2.9
E00026236,10.5,41,41.9,5.7,1
E00026237,18.1,18.8,57.2,5.1,0.7
E00026238,33.8,29.2,24.6,8.5,3.8
E00026239,10.4,41.9,34.2,9.5,4.1
E00026241,24.1,30.7,26.3,10.2,8.8
E00026242,14.9,36.4,39,6.5,3.2
E00026243,38,30.3,23.9,6.3,1.4
E00026244,11.8,34.5,46.4,6.4,0.9
E00026245,14.9,25.6,55,4.1,0.4
E00026246,33.1,35.9,24.1,4.1,2.8
E00026247,18.9,42.4,28.8,7.6,2.3
E00026248,25.7,34,34.6,5.8,0
