areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00025605,5.9,25.5,58.8,9.8
E00025607,6,11.2,78.4,4.3
E00025608,6.9,14.2,52,27
E00025611,2.9,8.2,60.6,28.2
E00025612,10.2,15.1,59,15.7
E00025613,4.8,3.6,75,16.7
E00025614,1.9,1,96.2,1
E00025615,14.9,29.8,40.4,14.9
E00025616,1.4,31.9,63.9,2.8
E00025617,9.9,11.5,42.3,36.3
E00025618,11,23.9,57.8,7.3
E00025619,10.8,16.1,57,16.1
E00025622,3.6,7.1,82.1,7.1
E00025623,10.8,17,40.3,31.8
E00025625,3.8,2.3,87.8,6.1
E00025626,0.8,0.8,97.7,0.8
E00025628,5,6.5,76.3,12.2
E00025629,7.7,17.2,29.2,45.9
E00025630,7.5,21.1,36,35.4
E00025631,13.6,23.9,19.6,42.9
E00025632,9.2,36.9,30,23.8
E00025633,7.4,0,23.2,69.5
E00025634,10.5,11,68.6,9.9
E00025635,10.8,15.8,56.7,16.7
E00025636,9.2,5.1,41,44.7
E00025765,14.2,12.1,66.7,7.1
E00025772,9.9,4,73.3,12.9
E00025787,10.1,10.8,72.3,6.8
E00025788,12.6,11.6,68.9,6.8
E00025790,11.1,13.3,67.4,8.1
E00025791,7.9,4.7,80.3,7.1
E00025833,7.7,6,68.4,17.9
E00025842,7.5,29.9,17.4,45.3
E00025930,46.3,33.3,2.8,17.6
E00025948,8.8,9.5,76.6,5.1
E00025949,10.5,22.9,58.1,8.6
E00025968,12.4,15.5,64.9,7.2
E00025969,8,43.4,34.9,13.7
E00025970,7,9.3,70.9,12.8
E00025976,4.8,2.7,35.6,56.9
E00025988,0,2.5,16,81.5
E00025989,0,2.4,80.2,17.5
E00026078,33.9,45,0,21.1
E00026079,33.6,51.9,1.5,13
E00026081,17.9,21.4,35,25.7
E00026082,27.2,32.5,7,33.3
E00026083,24.8,39.5,3.1,32.6
E00026085,23.6,30.9,29.3,16.3
E00026086,30.9,39,0.8,29.3
