areacd,sex-001,sex-002
E00025149,51.6,48.4
E00025150,51.3,48.7
E00025153,52.4,47.6
E00025154,51.8,48.2
E00025155,51.5,48.5
E00025158,48.8,51.2
E00025159,53.8,46.2
E00025160,49.3,50.7
E00025161,47.5,52.5
E00025162,50.6,49.4
E00025163,52.5,47.5
E00025164,51.5,48.5
E00025165,49.8,50.2
E00025166,56.8,43.2
E00025167,45.5,54.5
E00025168,51.2,48.8
E00025169,54.4,45.6
E00025170,50.5,49.5
E00025171,46.8,53.2
E00025172,52.2,47.8
E00025173,47.7,52.3
E00025460,48.4,51.6
E00025461,51.3,48.7
E00025462,59,41
E00025467,48.6,51.4
E00025469,50.6,49.4
E00025471,47.7,52.3
E00025472,44.4,55.6
E00025476,47.1,52.9
E00025480,49.5,50.5
E00025486,53.1,46.9
E00025487,50.9,49.1
E00025489,48.9,51.1
E00025492,52.9,47.1
E00025493,48.3,51.7
E00025498,51.8,48.2
E00025499,46.1,53.9
E00025500,47.5,52.5
E00025501,60.9,39.1
E00025502,48.9,51.1
E00025503,53.1,46.9
E00025504,52.7,47.3
E00025505,52.6,47.4
E00025506,50.1,49.9
E00025507,50.2,49.8
E00025508,52.2,47.8
E00025509,50.2,49.8
E00025510,48.8,51.2
E00025511,48.9,51.1
E00025512,48.3,51.7
E00025513,50.5,49.5
E00025514,51.9,48.1
E00025515,50,50
E00025516,47.9,52.1
E00025517,49.9,50.1
E00025518,48.6,51.4
E00025519,47.7,52.3
E00025520,48.3,51.7
E00025521,57.2,42.8
E00025522,50,50
E00025523,50.5,49.5
E00025524,52.8,47.2
E00025525,53.9,46.1
E00025526,55.6,44.4
E00025527,49.7,50.3
E00025528,53.5,46.5
E00025529,50.2,49.8
E00025530,48.8,51.3
E00025794,55.9,44.1
E00025795,50.9,49.1
E00025796,55.8,44.2
E00025797,56.8,43.2
E00025798,58.2,41.8
E00025799,56.6,43.4
E00025800,54.7,45.3
E00025801,57.3,42.7
E00025802,55.9,44.1
E00025803,47.8,52.2
E00025804,49.3,50.7
E00025805,50.8,49.2
E00025806,46.2,53.8
E00025807,49.1,50.9
E00025808,48.7,51.3
E00025809,56.8,43.2
E00025810,49.8,50.2
E00025811,50.6,49.4
E00025812,50,50
E00025813,51.2,48.8
E00025814,51.7,48.3
E00025815,53.8,46.2
E00025816,53.8,46.2
E00025817,49.6,50.4
E00025818,57.1,42.9
E00025819,52.2,47.8
E00025820,51.5,48.5
E00025821,50.9,49.1
E00025822,47.1,52.9
E00025823,50,50
E00025825,51.3,48.7
E00025826,56.8,43.2
E00025827,52.2,47.8
E00025828,51.3,48.7
E00025829,56,44
E00025830,55.6,44.4
E00025951,52.1,47.9
E00025953,48.1,51.9
E00025954,49.6,50.4
E00025955,48.9,51.1
E00025957,47.9,52.1
E00025958,44.5,55.5
E00025959,51.9,48.1
E00025961,52.8,47.2
E00025962,48.6,51.4
E00025964,53.2,46.8
E00025994,40.9,59.1
E00025995,53.3,46.7
E00025996,49.2,50.8
E00026000,52.8,47.2
E00026001,52.6,47.4
E00026002,56.9,43.1
E00026003,49.4,50.6
E00026004,50,50
E00026005,48.5,51.5
E00026007,56.1,43.9
E00026008,52.1,47.9
E00026010,58.8,41.2
E00026011,55.2,44.8
E00026014,54.2,45.8
E00026015,44.6,55.4
E00026018,49.2,50.8
E00026022,51.3,48.7
E00026026,47.9,52.1
E00026027,48,52
E00026030,48.1,51.9
E00026031,50.1,49.9
E00026033,49.7,50.3
E00026035,52.9,47.1
E00026036,54.9,45.1
E00026038,49.1,50.9
E00026039,50,50
E00026040,53.3,46.7
E00026041,53.6,46.4
E00026042,52.7,47.3
E00026043,52.7,47.3
E00026045,47.3,52.7
E00026046,51.1,48.9
E00026047,53.4,46.6
E00026048,50.2,49.8
E00026049,46,54
E00026053,49.7,50.3
E00026054,53.6,46.4
E00026055,48.9,51.1
E00026056,49.6,50.4
E00026058,53.2,46.8
E00026059,60.2,39.8
E00026060,50.8,49.2
E00026065,54.4,45.6
E00026066,56.2,43.8
E00026067,48.6,51.4
E00026068,48.8,51.2
E00026070,49.1,50.9
E00026071,50.6,49.4
E00026072,45.9,54.1
E00026073,49.4,50.6
E00026128,49.6,50.4
E00026129,43.2,56.8
E00026130,48.9,51.1
E00026131,50.1,49.9
E00026132,48.1,51.9
E00026133,56.1,43.9
E00026134,46.3,53.7
E00026136,51.6,48.4
E00026137,50.3,49.7
E00026138,44.3,55.7
E00026139,52.7,47.3
E00026140,52,48
E00026141,48.4,51.6
E00026143,52.1,47.9
E00026144,49.9,50.1
E00026145,42.5,57.5
E00026146,48.5,51.5
E00026147,49.3,50.7
E00026148,45.6,54.4
E00026149,53.7,46.3
E00026150,46.7,53.3
E00026151,49.4,50.6
E00026152,49.7,50.3
E00026153,49.9,50.1
E00026154,49.2,50.8
E00026155,52.3,47.7
E00026156,43.8,56.2
E00026157,50.5,49.5
E00026158,47.5,52.5
E00026159,43.4,56.6
E00026160,50.9,49.1
E00026161,50.1,49.9
E00026162,50.3,49.7
E00026163,49.3,50.7
E00026164,47.7,52.3
E00026165,51,49
E00026166,41.1,58.9
E00026167,49.1,50.9
E00026343,49.2,50.8
E00026344,50.6,49.4
E00026345,50.5,49.5
E00026346,52.4,47.6
E00026348,52.4,47.6
E00026349,47.7,52.3
E00026350,53,47
E00026351,54.6,45.4
E00026352,46.1,53.9
E00026353,41.3,58.7
E00026354,53.2,46.8
E00026355,51.8,48.2
E00026356,50.3,49.7
E00026357,51.5,48.5
E00026358,48.9,51.1
E00026359,56.9,43.1
E00026360,52.6,47.4
E00026361,48,52
E00026362,45.8,54.2
E00026363,53.8,46.2
E00026364,48.6,51.4
E00026365,52.3,47.7
E00026366,49.9,50.1
E00026367,55.7,44.3
E00026369,52,48
E00026371,48.4,51.6
E00026372,55.2,44.8
E00026373,51.1,48.9
E00026374,54.2,45.8
E00026375,49.6,50.4
E00026376,47.3,52.7
E00026452,49.7,50.3
E00026453,54.1,45.9
E00026459,55.2,44.8
E00026461,53.5,46.5
E00026462,54,46
E00026463,53,47
E00026467,54.5,45.5
E00026471,48,52
E00026472,53.8,46.2
E00026473,53.7,46.3
E00026476,57.1,42.9
E00026477,50.1,49.9
E00026484,49.5,50.5
