areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00025149,32.2,50.4,16.5,0.8
E00025150,24.3,50,18.9,6.8
E00025153,27.2,50,21.1,1.8
E00025154,27.4,50,21.7,0.9
E00025155,18.3,51.3,26.1,4.3
E00025158,34.3,41.9,21.9,1.9
E00025159,38.5,39.3,19.7,2.6
E00025160,11.6,43,33.9,11.6
E00025161,13.2,45,32.6,9.3
E00025162,18.3,51.6,26.2,4
E00025163,16.7,55.3,21.1,7
E00025164,18.2,46.2,27.3,8.3
E00025165,61.9,32.5,4,1.6
E00025166,24.8,55.9,17.2,2.1
E00025167,22.9,51.1,22.1,3.8
E00025168,18.5,50.8,23.4,7.3
E00025169,29.3,55.6,12.8,2.3
E00025170,19.7,51.6,23.8,4.9
E00025171,8.5,55.6,29.1,6.8
E00025172,15.9,46.8,27.8,9.5
E00025173,20.3,53.4,22.9,3.4
E00025460,20.8,43.6,28.7,6.9
E00025461,26.7,51.9,18.5,3
E00025462,32.7,39.2,25.5,2.6
E00025467,12,41.6,36.8,9.6
E00025469,11.2,47.2,32.8,8.8
E00025471,55.2,42.2,2.6,0
E00025472,51,34.2,12.8,2
E00025476,7.7,42.3,39.4,10.6
E00025480,26.7,37,26.7,9.6
E00025486,10.7,36.4,38.8,14
E00025487,9.7,49.2,30.6,10.5
E00025489,17.2,49.2,27,6.6
E00025492,12.9,33.6,35.3,18.1
E00025493,11.8,38.7,40.3,9.2
E00025498,32.4,38.2,25,4.4
E00025499,24.6,51.6,17.5,6.3
E00025500,10.8,43.1,40,6.2
E00025501,42.9,42.4,12.5,2.2
E00025502,12.5,51.8,31.3,4.5
E00025503,11,35.4,39.4,14.2
E00025504,20.6,43.7,30.2,5.6
E00025505,4,37.9,44.4,13.7
E00025506,8.6,38.1,39.6,13.7
E00025507,13.4,49.6,26,11
E00025508,4.8,50,35.6,9.6
E00025509,12,48.1,31.6,8.3
E00025510,4,42.1,35.7,18.3
E00025511,6.2,36.2,42.3,15.4
E00025512,27.3,44.6,24,4.1
E00025513,13.1,50.8,27.9,8.2
E00025514,9.2,40,40,10.8
E00025515,16.1,51.8,26.8,5.4
E00025516,16.1,56.8,20.3,6.8
E00025517,17.1,52,24.4,6.5
E00025518,33,50.4,12.2,4.3
E00025519,12.1,53.8,28.8,5.3
E00025520,31.1,53.8,13.6,1.5
E00025521,22.5,60.9,13.2,3.3
E00025522,29.3,39.5,25.2,6.1
E00025523,11.6,58.7,24.6,5.1
E00025524,52.8,40.9,6.3,0
E00025525,15.7,42.6,29.6,12
E00025526,22,52.8,19.7,5.5
E00025527,29.3,46.3,17.9,6.5
E00025528,11.4,44.7,29.3,14.6
E00025529,29.1,39.1,28.5,3.3
E00025530,20.9,53.8,18.7,6.6
E00025794,46.3,41.2,9.6,2.9
E00025795,39.8,40.6,14.3,5.3
E00025796,50,36.8,10.8,2.4
E00025797,39.3,43.4,13.1,4.1
E00025798,40.7,41.5,14.1,3.7
E00025799,35.8,48.5,13.9,1.8
E00025800,37.3,48.4,12.7,1.6
E00025801,38.7,49.3,11.3,0.7
E00025802,29.6,53.9,14.8,1.7
E00025803,29.7,39.6,23.4,7.2
E00025804,47.2,47.9,4.2,0.7
E00025805,69.2,20.2,7.7,2.9
E00025806,28.6,52.1,16,3.4
E00025807,34,43.3,19.9,2.8
E00025808,27.6,48,17.9,6.5
E00025809,41.7,42.4,12.9,2.9
E00025810,27.6,53.4,16.4,2.6
E00025811,28.7,45.9,18,7.4
E00025812,29.6,45.2,22.6,2.6
E00025813,30.8,42.3,23.1,3.8
E00025814,35.2,50.3,12.1,2.4
E00025815,42.3,50,6.2,1.5
E00025816,37.8,37.8,18.9,5.5
E00025817,28.5,50,17.4,4.2
E00025818,38.4,46.6,13,2.1
E00025819,41.6,42.8,12.1,3.5
E00025820,32.5,47.4,18.8,1.3
E00025821,44.5,43.8,10.3,1.4
E00025822,39.4,48.2,7.3,5.1
E00025823,34.7,51.3,10,4
E00025825,11,43.3,25.2,20.5
E00025826,39.4,41.7,16.7,2.3
E00025827,31.3,51.9,13,3.8
E00025828,25.6,51.2,20.9,2.3
E00025829,41.4,46.8,11.7,0
E00025830,35.3,52.2,8.1,4.4
E00025951,43.8,50,3.6,2.7
E00025953,64.4,31.1,4.4,0
E00025954,61,32.2,5.1,1.7
E00025955,46,39.7,11.1,3.2
E00025957,48.4,42.3,8.4,0.9
E00025958,51.2,44.2,4.7,0
E00025959,60.3,30.5,9.2,0
E00025961,39.6,46.5,9.9,4
E00025962,36.3,52.4,11.3,0
E00025964,51.9,38.7,9.4,0
E00025994,65.3,32,2.7,0
E00025995,38.2,37.3,22.5,2
E00025996,31.1,48.9,17.8,2.2
E00026000,39.3,44.8,13.1,2.8
E00026001,21,43.5,28.2,7.3
E00026002,52.8,40,6.4,0.8
E00026003,47.5,36.1,13.1,3.3
E00026004,37.3,34.3,23.5,4.9
E00026005,14.6,52.8,26.8,5.7
E00026007,29.1,47.6,19.9,3.4
E00026008,51.1,37.4,10.1,1.4
E00026010,45.6,42.2,11.1,1.1
E00026011,35.5,46,14.5,4
E00026014,37.3,40.8,19.7,2.1
E00026015,54,32.4,11.5,2.2
E00026018,25.4,50,20.6,4
E00026022,24.8,47.3,22.5,5.4
E00026026,42.4,43.9,12.2,1.4
E00026027,13.7,47.3,34.1,4.9
E00026030,35.1,44.8,17.9,2.2
E00026031,33.3,37.5,21.7,7.5
E00026033,31.8,33.3,28,6.8
E00026035,16.4,44.5,31.5,7.5
E00026036,43,42.4,12.2,2.3
E00026038,22.5,43,25.4,9.2
E00026039,40.6,42.8,13,3.6
E00026040,36.6,55,6.1,2.3
E00026041,47.9,39.5,8.4,4.2
E00026042,32.5,40.3,22.7,4.5
E00026043,14,58.6,24.2,3.2
E00026045,41.3,47.1,9,2.6
E00026046,34.8,45.7,17.7,1.8
E00026047,30.1,59.4,7.7,2.8
E00026048,49.4,33.3,14.4,2.9
E00026049,32.7,40.5,19.6,7.2
E00026053,35.3,48.7,15.3,0.7
E00026054,45,38.3,13.4,3.4
E00026055,55.2,41,2.9,1
E00026056,34.7,42.9,21.1,1.4
E00026058,35.6,44.3,16.8,3.4
E00026059,55,37.1,7.9,0
E00026060,45.5,39.8,12,2.6
E00026065,18.6,46.9,24.8,9.7
E00026066,27.6,40,26.7,5.7
E00026067,45.3,44.7,8.8,1.2
E00026068,28.4,46.6,19.8,5.2
E00026070,33.6,47.3,17.6,1.5
E00026071,43.1,38.2,13.8,4.9
E00026072,34.5,49.6,11.5,4.3
E00026073,37.4,48.1,13,1.5
E00026128,49.7,37.3,10.1,3
E00026129,54.5,33.8,7.8,3.9
E00026130,33,46.6,19.4,1
E00026131,21.7,65.2,11.6,1.4
E00026132,29.9,43.1,20.8,6.3
E00026133,35,44.2,19.2,1.7
E00026134,42,38.4,14.5,5.1
E00026136,16.1,49.4,25.6,8.9
E00026137,20.5,46,24.4,9.1
E00026138,63,32.6,4.3,0
E00026139,23.7,37.4,29.8,9.2
E00026140,19.1,53.7,25,2.2
E00026141,37.4,42.6,17.4,2.6
E00026143,33.8,38.5,18.5,9.2
E00026144,22.7,45.5,28,3.8
E00026145,51.2,38.4,7.2,3.2
E00026146,28.8,45.9,23.3,2.1
E00026147,8.1,51,36.2,4.7
E00026148,42.7,37.6,15.4,4.3
E00026149,22.6,47.6,23.4,6.5
E00026150,38.9,48.4,11.9,0.8
E00026151,24.8,52.6,15.3,7.3
E00026152,27.8,46.8,19.8,5.6
E00026153,57.1,31.2,6.9,4.8
E00026154,41.4,49.2,8.6,0.8
E00026155,15.7,41.7,31.5,11
E00026156,60.9,34.5,3.6,0.9
E00026157,38.6,48.8,11,1.6
E00026158,26.3,56.2,15.3,2.2
E00026159,45.9,35.9,12.4,5.9
E00026160,39.9,38.4,19.6,2.2
E00026161,31.5,40.3,23.4,4.8
E00026162,24,47.2,23.2,5.6
E00026163,35.7,45.5,14.7,4.2
E00026164,42.9,35.9,16.8,4.3
E00026165,48.6,34.9,12.3,4.1
E00026166,65.4,29.9,1.6,3.1
E00026167,30.3,37.9,21.2,10.6
E00026343,32.4,56.6,9,2.1
E00026344,61.1,29.2,9.2,0.5
E00026345,58.9,28,9.3,3.7
E00026346,48.2,41.7,9.4,0.7
E00026348,60,34.7,5.3,0
E00026349,59.9,34,5.6,0.5
E00026350,38.1,42.1,15.1,4.8
E00026351,55.3,37.9,6.8,0
E00026352,21.3,59.8,14.8,4.1
E00026353,47.3,36.4,14.5,1.8
E00026354,53.8,38.6,7.6,0
E00026355,48.8,38.2,10,2.9
E00026356,68.9,23,7.4,0.8
E00026357,61.3,29.4,9.2,0
E00026358,50,41.5,8.5,0
E00026359,52.6,40.4,6.4,0.6
E00026360,59.8,34.8,5.4,0
E00026361,49,40.1,10.9,0
E00026362,50,38.8,10.5,0.7
E00026363,51.6,41,7.4,0
E00026364,55.9,39,4.2,0.8
E00026365,56.5,37.1,6.5,0
E00026366,53,32.2,14.8,0
E00026367,70.4,25.6,4,0
E00026369,47.3,43.4,8.8,0.5
E00026371,53.9,37.6,7.3,1.2
E00026372,52.9,33.5,10.3,3.2
E00026373,42,43.5,14.5,0
E00026374,43.4,45.7,8.5,2.3
E00026375,23.9,54.5,20.5,1.1
E00026376,33.1,47.1,15.7,4.1
E00026452,31.3,54.7,12,2
E00026453,43.5,39,15.8,1.7
E00026459,43.5,33.6,18.3,4.6
E00026461,36.3,47.6,13.1,3
E00026462,60.7,37.5,0.9,0.9
E00026463,42.1,44.3,12,1.6
E00026467,62.7,29.7,6.8,0.8
E00026471,51.5,34.6,13.1,0.8
E00026472,44,45.8,8.4,1.8
E00026473,29.2,53.1,17.7,0
E00026476,41.8,44.7,11.8,1.8
E00026477,42.5,44.3,10.8,2.4
E00026484,31.8,46.5,19.4,2.3
E00026646,43.5,46.8,7.8,1.9
E00028077,3.7,30.3,52.3,13.8
E00028081,7.8,46.5,33.3,12.4
E00028082,12.5,45.5,33,8.9
E00028085,11,28,50.8,10.2
E00028086,12.6,30.3,37.8,19.3
