areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00025149,91.3,8.7
E00025150,90.4,9.6
E00025153,84.3,15.7
E00025154,89.8,10.2
E00025155,85.4,14.6
E00025158,80,20
E00025159,84.3,15.7
E00025160,92.8,7.2
E00025161,93.1,6.9
E00025162,83.4,16.6
E00025163,90.2,9.8
E00025164,90.2,9.8
E00025165,83.3,16.7
E00025166,86.8,13.2
E00025167,93.4,6.6
E00025168,76.9,23.1
E00025169,90.5,9.5
E00025170,90.7,9.3
E00025171,91.6,8.4
E00025172,89.6,10.4
E00025173,89.7,10.3
E00025460,78.2,21.8
E00025461,74.2,25.8
E00025462,91.7,8.3
E00025467,89.8,10.2
E00025469,92.7,7.3
E00025471,89.9,10.1
E00025472,80.4,19.6
E00025476,87.4,12.6
E00025480,83.9,16.1
E00025486,87,13
E00025487,83.4,16.6
E00025489,82.1,17.9
E00025492,88.4,11.6
E00025493,87.1,12.9
E00025498,84.9,15.1
E00025499,77.8,22.2
E00025500,84,16
E00025501,85.2,14.8
E00025502,76,24
E00025503,75.2,24.8
E00025504,85.5,14.5
E00025505,83.8,16.2
E00025506,78,22
E00025507,76.1,23.9
E00025508,88.7,11.3
E00025509,82.6,17.4
E00025510,82.5,17.5
E00025511,80.7,19.3
E00025512,71.8,28.2
E00025513,75.2,24.8
E00025514,84,16
E00025515,78.9,21.1
E00025516,78.8,21.2
E00025517,80.2,19.8
E00025518,76.3,23.7
E00025519,87.9,12.1
E00025520,92.1,7.9
E00025521,89,11
E00025522,86.5,13.5
E00025523,92.9,7.1
E00025524,84.5,15.5
E00025525,75.6,24.4
E00025526,88.3,11.7
E00025527,86.5,13.5
E00025528,80.4,19.6
E00025529,86.2,13.8
E00025530,67.4,32.6
E00025794,73.8,26.2
E00025795,81.4,18.6
E00025796,76.2,23.8
E00025797,77.5,22.5
E00025798,82.7,17.3
E00025799,63.7,36.3
E00025800,75.4,24.6
E00025801,72.5,27.5
E00025802,87.8,12.2
E00025803,83.7,16.3
E00025804,86.2,13.8
E00025805,84.5,15.5
E00025806,81.6,18.4
E00025807,82.1,17.9
E00025808,87.5,12.5
E00025809,78.5,21.5
E00025810,88.7,11.3
E00025811,75.2,24.8
E00025812,87.7,12.3
E00025813,73,27
E00025814,79.5,20.5
E00025815,82.7,17.3
E00025816,82.9,17.1
E00025817,82,18
E00025818,87.3,12.7
E00025819,83.6,16.4
E00025820,80.7,19.3
E00025821,60.5,39.5
E00025822,66.5,33.5
E00025823,69,31
E00025825,86.2,13.8
E00025826,82.2,17.8
E00025827,90.6,9.4
E00025828,87.3,12.7
E00025829,76.6,23.4
E00025830,74.4,25.6
E00025951,82.9,17.1
E00025953,69.9,30.1
E00025954,72.5,27.5
E00025955,72.8,27.2
E00025957,68.2,31.8
E00025958,55.7,44.3
E00025959,79.8,20.2
E00025961,76.2,23.8
E00025962,72.6,27.4
E00025964,72.7,27.3
E00025994,68.4,31.6
E00025995,62.1,37.9
E00025996,81.1,18.9
