areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00097579,15.3,22.9,52.7,9.2
E00097588,3.1,14.7,53.4,28.8
E00097591,6.5,16.2,63.2,14.1
E00097592,2.3,20.3,52.5,24.9
E00097593,1.5,10.6,59.1,28.8
E00097594,0,12.3,56.9,30.8
E00097595,1.6,12.8,36,49.6
E00097596,5.3,16.4,45.4,32.9
E00097598,0.8,15.5,43.4,40.3
E00097599,2,19.8,40.6,37.6
E00097626,1.6,17.7,43.5,37.1
E00097627,2.5,20.9,49.7,27
E00097628,24.5,38.7,21.7,15.1
E00097629,10.3,26.7,43.8,19.2
E00097630,3.2,24,38.4,34.4
E00097631,4.5,24.1,58.9,12.5
E00097632,6.5,29.7,63,0.7
E00097633,0,20.5,61.5,17.9
E00097634,1.7,10,58.3,30
E00097635,2,21.6,41.2,35.3
E00097636,0,14.2,44.7,41.1
E00097666,6.3,23.6,45.7,24.4
E00097667,2.1,9,49.3,39.6
E00097668,7.4,23.4,47.4,21.7
E00097669,4.3,37.5,45.7,12.5
E00097723,5,5,56.3,33.8
E00097724,1.8,19.3,34.9,44
E00097725,3,15.7,38.8,42.5
E00097726,1.1,17.2,42.5,39.1
E00097727,7.1,23.1,48.1,21.8
E00097728,13.1,27,46,13.9
E00097729,7.5,9.7,69.4,13.4
E00097730,2,20.4,57.1,20.4
E00097731,2.3,20.5,38.6,38.6
E00097742,0,14.5,47.8,37.7
E00097744,3.2,15.9,39.7,41.3
E00097745,1,10.1,42.4,46.5
E00097746,4.6,19.1,46.6,29.8
E00097756,0,20.5,48,31.5
E00097757,1.3,16.5,46.2,36.1
E00097758,2.8,18.9,57.3,21
E00097759,0.8,29.7,39,30.5
E00097760,2.8,17.2,38.6,41.4
E00097761,2.2,35.9,33.7,28.3
E00097770,9.6,37.7,39.5,13.2
E00097771,3.2,38.7,45.2,12.9
E00097772,1.9,16.8,65.4,15.9
E00097773,1.7,26,49.1,23.1
E00097774,4.5,9.1,34.8,51.5
