areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00097579,98.4,0,1.6
E00097588,95.3,1.2,3.4
E00097591,98.8,0,1.2
E00097592,98.5,0.8,0.8
E00097593,96.4,1.4,2.2
E00097594,98.6,0.7,0.7
E00097595,98,1.7,0.3
E00097596,97.7,0,2.3
E00097598,95.3,0.7,4
E00097599,97.3,0,2.7
E00097626,96.7,0.8,2.5
E00097627,97,0.5,2.5
E00097628,97,2.4,0.6
E00097629,95.4,0,4.6
E00097630,99.2,0,0.8
E00097631,95.6,0.9,3.6
E00097632,99.4,0,0.6
E00097633,99.2,0.4,0.4
E00097634,94.5,2.1,3.4
E00097635,99.2,0,0.8
E00097636,97.8,1.3,0.9
E00097666,98,0,2
E00097667,98.5,0.9,0.6
E00097668,99,0.7,0.2
E00097669,98.3,0.7,1
E00097723,97.9,0,2.1
E00097724,91.9,3.2,4.9
E00097725,98.1,0.9,0.9
E00097726,96.1,1.5,2.5
E00097727,96.9,0.9,2.2
E00097728,97.9,0.7,1.4
E00097729,97.3,1,1.7
E00097730,94.6,1.9,3.5
E00097731,97.3,1.8,0.9
E00097742,96.8,1.3,1.9
E00097744,96.7,1.3,2
E00097745,92.7,3.9,3.4
E00097746,95,1.5,3.6
E00097756,97,1.1,1.9
E00097757,96.4,0.9,2.7
E00097758,98.6,0.7,0.7
E00097759,99.6,0,0.4
E00097760,97.8,0.3,1.9
E00097761,98.1,1.3,0.6
E00097770,95.7,0.4,3.9
E00097771,95.5,0,4.5
E00097772,95.2,0.4,4.4
E00097773,95.8,1.1,3.1
E00097774,97.8,1.1,1.1
E00097775,98.5,0.5,1
E00097776,93.9,0,6.1
E00097778,99.2,0,0.8
E00097779,96.7,1.5,1.8
E00097780,97.7,0,2.3
E00097781,94.9,3.1,1.9
E00097782,99,0,1
E00097783,95,3.4,1.5
E00097784,98.6,1.2,0.3
E00097785,96.4,1.8,1.8
E00097787,98,0.3,1.8
E00097810,98.2,1.4,0.5
E00097811,96,1.7,2.3
E00097812,97,1.5,1.5
E00097813,97.1,0.5,2.4
E00097814,97.4,1.6,1
E00097815,97.5,0.3,2.2
E00097816,96.8,2.3,1
E00097817,96.8,0.6,2.6
E00097846,97.9,0,2.1
E00097847,96.8,2.9,0.3
E00097848,98.5,0.7,0.7
E00097849,96.8,0,3.2
E00097850,93.9,1,5.1
E00097851,98.7,1,0.3
E00097853,98.5,0,1.5
E00097854,91.6,0.2,8.2
E00097855,93.2,2.2,4.6
E00097856,85.7,1.7,12.7
E00097857,95.8,1.5,2.7
E00097858,95.7,0,4.3
E00097859,84.9,1,14.1
E00097860,91.9,2.2,5.9
E00097861,94,3.4,2.6
E00097862,89.9,2.3,7.8
E00097863,89.4,2.7,7.8
E00097865,95.4,1.5,3.1
E00097866,95.7,1.6,2.7
E00097867,94.8,3.1,2.1
E00097868,97.1,0,2.9
E00097869,98,0.6,1.4
E00097870,96.5,0.7,2.8
E00097871,96.7,0.8,2.5
E00097872,94.6,2.3,3.2
E00097873,96.6,0,3.4
E00097874,96.9,0,3.1
E00097875,97,0.7,2.2
E00097876,95.7,1.3,3
E00097877,94.1,0,5.9
E00097878,92.5,2.6,4.9
E00097879,94.6,1.9,3.5
E00097880,91.5,1.6,6.9
E00097881,88.9,1.2,9.9
E00097882,80.6,1.4,18
E00097883,89.6,0.7,9.7
E00097884,84.6,2.8,12.6
E00097885,92.8,2.5,4.7
E00097886,93.4,0.9,5.7
E00097887,89.9,1.3,8.8
E00097888,96.8,0.6,2.6
E00097889,91.1,2.2,6.8
E00097890,84.8,1.6,13.6
E00097891,93,1.3,5.7
E00097892,100,0,0
E00097893,96.8,1.4,1.8
E00097894,91.7,1.7,6.7
E00097895,85.8,3.6,10.5
E00097896,94.4,1.6,4
E00097897,96,1.3,2.7
E00097898,91.5,1.1,7.4
E00097899,98,2,0
E00097900,98.2,0,1.8
E00097901,99.3,0,0.7
E00097902,92.5,0.9,6.6
E00097903,91.9,4.3,3.9
E00097904,98.6,0,1.4
E00097906,97.1,0,2.9
E00097907,95.3,1.1,3.6
E00097909,95,0.9,4.1
E00097910,96.9,0.8,2.2
E00097911,95.5,3.6,0.9
E00097912,92.5,1.9,5.5
E00097913,99.6,0,0.4
E00097914,98,0.4,1.6
E00097915,95.9,1.7,2.4
E00097916,91.7,0.8,7.5
E00097917,97.3,0.7,2
E00097918,98.7,0.5,0.8
E00097919,99.1,0.3,0.6
E00097920,97.2,0.7,2.1
E00097921,92.1,1.6,6.3
E00097922,96.6,0.3,3.1
E00097923,91.4,1.6,7
E00097924,98.8,0,1.2
E00097925,97.5,0.7,1.8
E00097926,89.7,2.2,8
E00097927,95.3,0.8,3.9
E00097928,94.2,1.7,4
E00097930,88.8,2.8,8.4
E00097931,93.5,2.4,4.1
E00097932,88,2.1,10
E00097933,95.9,0.3,3.8
E00097934,92.1,1.8,6.1
E00097935,91.5,1.7,6.8
E00097936,93.5,0,6.5
E00097937,91.8,1.4,6.8
E00097938,96.2,0.3,3.4
E00097939,94,2.3,3.8
E00097940,96.9,1.7,1.3
E00097941,94.9,0.3,4.8
E00097942,94.5,1.1,4.3
E00097943,96.2,0.3,3.5
E00097944,94.4,2.3,3.3
E00097945,96.6,1.7,1.7
E00097946,89.8,1.6,8.6
E00097947,97.4,0.3,2.3
E00097965,93.7,2.4,3.9
E00097966,96,0.3,3.7
E00097967,96.7,0.9,2.3
E00097968,96.4,1.4,2.2
E00097969,96.9,0.9,2.2
E00097970,95.4,0.7,3.9
E00097992,93.1,2.1,4.8
E00097993,94.9,0.4,4.7
E00097994,97,0.9,2.1
E00097995,94.6,3.4,2
E00097996,94.9,1.3,3.8
E00097997,97.5,0.3,2.2
E00097998,92.4,2.5,5.1
E00097999,96.2,1.4,2.4
E00098000,98.5,0,1.5
E00098001,98,1.3,0.7
E00098002,96.1,1.7,2.2
E00098003,94.4,1.7,3.9
E00098004,95.8,0.8,3.4
E00098005,98.1,0,1.9
E00098006,95.2,1.3,3.5
E00098007,97.9,0,2.1
E00098008,99.6,0,0.4
E00098009,96.1,1,3
E00098010,94,2,4
E00098011,94.2,0.6,5.1
E00098012,93.1,1.9,5
E00098013,92.6,1,6.5
E00098014,97.2,0.8,2
E00098015,93.3,3.3,3.3
E00098017,96.8,0.9,2.3
E00098074,98.1,0,1.9
E00098075,98.6,0.3,1
E00098077,96.7,0.6,2.7
E00098078,97.7,2,0.3
E00098080,94.9,2.7,2.4
E00098081,100,0,0
E00098082,97,1.7,1.3
E00127635,98,0.5,1.5
E00127640,94.9,3.1,2
E00127641,97.4,0.6,2.1
E00127727,95.5,0.5,4.1
E00127732,96.6,0.4,3
E00127736,97.1,0.6,2.3
E00140433,96.7,0.8,2.5
E00141336,97.8,0.4,1.8
E00141337,97.2,0.4,2.4
E00141338,96.6,2.1,1.3
E00141339,91,1.4,7.5
E00141340,97.2,0,2.8
E00141438,96.9,1.1,1.9
E00168541,92.7,2.2,5.1
E00168542,94.4,2.4,3.1
E00168544,92.9,1.2,5.9
E00168545,82.8,1.4,15.8
E00168548,96.2,2.3,1.5
E00168550,95,0.4,4.5
E00168552,88.3,1.1,10.6
E00168553,95,0.7,4.3
E00168554,94.1,3.5,2.4
E00168555,92.7,2.2,5.1
E00179287,99.1,0.2,0.7
E00179292,97.7,0.8,1.5
E00179295,94.1,2.2,3.7
E00179297,88.4,2.5,9
E00179309,93.9,2,4
E00179310,98,0.7,1.4
E00179316,91.4,1.7,6.9
