areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00097579,98.8,1.2
E00097588,96,4
E00097591,98.6,1.4
E00097592,98.2,1.8
E00097593,94.9,5.1
E00097594,95,5
E00097595,97.3,2.7
E00097596,97.4,2.6
E00097598,99.7,0.3
E00097599,96.4,3.6
E00097626,94.3,5.7
E00097627,97,3
E00097628,95.2,4.8
E00097629,91.6,8.4
E00097630,97.7,2.3
E00097631,93.4,6.6
E00097632,98.2,1.8
E00097633,97.2,2.8
E00097634,93.8,6.2
E00097635,95.9,4.1
E00097636,96.5,3.5
E00097666,98.4,1.6
E00097667,97.9,2.1
E00097668,98.1,1.9
E00097669,95.6,4.4
E00097723,95.9,4.1
E00097724,93.5,6.5
E00097725,97.2,2.8
E00097726,95,5
E00097727,98.1,1.9
E00097728,95.8,4.2
E00097729,98,2
E00097730,95.9,4.1
E00097731,92.8,7.2
E00097742,92.9,7.1
E00097744,96.7,3.3
E00097745,89.7,10.3
E00097746,94,6
E00097756,97,3
E00097757,96.1,3.9
E00097758,96.8,3.2
E00097759,97.6,2.4
E00097760,95,5
E00097761,98.1,1.9
E00097770,92.2,7.8
E00097771,93.6,6.4
E00097772,97.8,2.2
E00097773,95.5,4.5
E00097774,98.9,1.1
E00097775,94.6,5.4
E00097776,90.2,9.8
E00097778,96.3,3.8
E00097779,97.1,2.9
E00097780,96.9,3.1
E00097781,97.3,2.7
E00097782,95.8,4.2
E00097783,93.1,6.9
E00097784,98.3,1.7
E00097785,96.5,3.5
E00097787,95.5,4.5
E00097810,98.2,1.8
E00097811,95.5,4.5
E00097812,96.3,3.7
E00097813,98.8,1.2
E00097814,96.2,3.8
E00097815,99.7,0.3
E00097816,97.1,2.9
E00097817,94.6,5.4
E00097846,96.4,3.6
E00097847,96.1,3.9
E00097848,96.3,3.7
E00097849,94.6,5.4
E00097850,95.2,4.8
E00097851,96.7,3.3
E00097853,96.1,3.9
E00097854,88.9,11.1
E00097855,94.3,5.7
E00097856,84.5,15.5
E00097857,95.8,4.2
E00097858,93.7,6.3
E00097859,82.4,17.6
E00097860,94.8,5.2
E00097861,94.9,5.1
E00097862,93.8,6.2
E00097863,89.6,10.4
E00097865,96.6,3.4
E00097866,98,2
E00097867,93.4,6.6
E00097868,94.2,5.8
E00097869,97.2,2.8
E00097870,96.9,3.1
E00097871,93.3,6.7
E00097872,94.5,5.5
E00097873,95.4,4.6
E00097874,96.3,3.7
E00097875,97,3
E00097876,94.4,5.6
E00097877,92.2,7.8
E00097878,94.4,5.6
E00097879,94.3,5.7
E00097880,90.6,9.4
E00097881,88.5,11.5
E00097882,76.5,23.5
E00097883,84.2,15.8
E00097884,82.7,17.3
E00097885,90.2,9.8
E00097886,93.7,6.3
E00097887,87.2,12.8
E00097888,94.8,5.2
E00097889,92.9,7.1
E00097890,83.2,16.8
E00097891,92.5,7.5
E00097892,97.9,2.1
E00097893,92.7,7.3
E00097894,93.3,6.7
E00097895,88.2,11.8
E00097896,92.3,7.7
E00097897,94.4,5.6
E00097898,88.1,11.9
E00097899,97.3,2.7
E00097900,97.3,2.7
E00097901,98.7,1.3
E00097902,93.9,6.1
E00097903,93,7
E00097904,97.6,2.4
E00097906,96.4,3.6
E00097907,95.4,4.6
E00097909,95,5
E00097910,94.1,5.9
E00097911,95.6,4.4
E00097912,91.8,8.2
E00097913,97.7,2.3
E00097914,95.6,4.4
E00097915,97.6,2.4
E00097916,90.8,9.2
E00097917,97.3,2.7
E00097918,97.9,2.1
E00097919,96.6,3.4
E00097920,96.4,3.6
E00097921,94,6
E00097922,95.9,4.1
E00097923,90.8,9.2
E00097924,97.1,2.9
E00097925,97.9,2.1
E00097926,90.6,9.4
E00097927,96.1,3.9
E00097928,92.8,7.2
E00097930,91.5,8.5
E00097931,90.2,9.8
E00097932,90.1,9.9
E00097933,96.3,3.8
E00097934,94.8,5.2
E00097935,91.2,8.8
E00097936,92,8
E00097937,89.9,10.1
E00097938,94.7,5.3
E00097939,92,8
E00097940,94.8,5.2
E00097941,94.6,5.4
E00097942,95.4,4.6
E00097943,93.6,6.4
E00097944,93.8,6.2
E00097945,95.8,4.2
E00097946,92.3,7.7
E00097947,95.5,4.5
E00097965,94.6,5.4
E00097966,95.1,4.9
E00097967,97.7,2.3
E00097968,96,4
E00097969,97.8,2.2
E00097970,97.1,2.9
E00097992,94,6
E00097993,93.3,6.7
E00097994,96.1,3.9
E00097995,94.9,5.1
E00097996,92.2,7.8
E00097997,97.8,2.2
E00097998,94.1,5.9
E00097999,94.5,5.5
E00098000,96.5,3.5
E00098001,96.7,3.3
E00098002,96.1,3.9
E00098003,95.7,4.3
E00098004,96.3,3.7
E00098005,95.9,4.1
E00098006,94.9,5.1
E00098007,98.6,1.4
E00098008,97.6,2.4
E00098009,96.6,3.4
E00098010,96.3,3.7
E00098011,92,8
E00098012,92.9,7.1
E00098013,91.2,8.8
E00098014,96,4
E00098015,97.8,2.2
E00098017,96.8,3.2
E00098074,96.3,3.7
E00098075,98,2
E00098077,97,3
E00098078,97.2,2.8
E00098080,96.1,3.9
E00098081,96.7,3.3
E00098082,98,2
E00127635,98,2
E00127640,98,2
E00127641,97.1,2.9
E00127727,95.5,4.5
E00127732,95.7,4.3
E00127736,97.4,2.6
E00140433,96.7,3.3
E00141336,96.7,3.3
E00141337,98,2
E00141338,97,3
E00141339,90,10
E00141340,95.6,4.4
E00141438,97.3,2.7
E00168541,94.2,5.8
E00168542,96.5,3.5
E00168544,94.1,5.9
E00168545,79.8,20.2
E00168548,94.7,5.3
E00168550,96.3,3.7
E00168552,87.4,12.6
E00168553,85.8,14.2
E00168554,95.3,4.7
E00168555,94.4,5.6
E00179287,98,2
E00179292,97.8,2.2
E00179295,97.4,2.6
E00179297,84.8,15.2
E00179309,93.9,6.1
E00179310,96.2,3.8
E00179316,91.9,8.1
