areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00097579,30.3,39.9,8.2,18.8,2.9
E00097588,12.2,36.8,5.2,43.8,2.1
E00097591,22.3,46.2,7.2,20.8,3.5
E00097592,21.8,40.9,5.7,26.6,5.1
E00097593,19.2,36,6.4,34.4,4
E00097594,21.7,36.4,3.9,37.2,0.8
E00097595,13.5,41.2,6.9,36.7,1.6
E00097596,21.9,32.4,7.6,34.5,3.6
E00097598,17,40,7.5,34,1.5
E00097599,12.8,35.3,3.7,47.1,1.1
E00097626,13.8,34.1,4.9,41.5,5.7
E00097627,15.8,44.9,5.3,29.7,4.3
E00097628,22.5,38.4,4.6,34.4,0
E00097629,20.3,40.6,5.6,33.5,0
E00097630,22,37.9,4.8,32.2,3.1
E00097631,28.1,33.9,7.3,30.2,0.5
E00097632,33.2,45.4,6.5,12.2,2.7
E00097633,24.9,38.2,7.1,26.2,3.6
E00097634,9.4,39.3,3.4,45.3,2.6
E00097635,13.3,42.9,6.1,36.7,1
E00097636,14.1,40.4,8.3,33.9,3.2
E00097666,13.7,26.9,10,47.9,1.4
E00097667,18.5,38.5,5.9,35,2.1
E00097668,23.8,42.6,7.5,24.6,1.4
E00097669,13,50.1,8.8,26.1,2
E00097723,14.4,38.9,7.2,39.5,0
E00097724,11.7,41.3,7.2,36.8,3.1
E00097725,14.5,42.4,5.3,35.7,2.1
E00097726,14.7,39.4,5.3,40.6,0
E00097727,24.1,36.7,7.9,31.3,0
E00097728,30.5,43.2,3.3,18.9,4.1
E00097729,26.4,52.7,4.3,15.5,1.2
E00097730,17,40.9,6.9,31.9,3.3
E00097731,11.5,43.8,6.3,37.5,1
E00097742,22.9,36.1,4.2,34.7,2.1
E00097744,22.4,31,8.6,37.1,0.9
E00097745,16.8,32.1,5.6,43.4,2
E00097746,15,47.9,6.4,27.7,3
E00097756,10.7,38.6,7.3,40.8,2.6
E00097757,10.5,36.6,4.1,45.6,3.2
E00097758,13.4,35.6,9.2,38.3,3.4
E00097759,11.7,29.6,7,48.7,3
E00097760,11.4,33.4,6.3,43.8,5
E00097761,7.9,36.8,3.3,49.3,2.6
E00097770,16,47.5,7.5,29,0
E00097771,20.1,43.8,6.5,27.2,2.4
E00097772,19.3,31.4,10.1,35.7,3.4
E00097773,9.2,35,5.8,48.5,1.5
E00097774,11.6,33.6,8.9,45.9,0
E00097775,20.5,43,9.9,22.5,4
E00097776,27.9,40.4,12.5,18.3,1
