areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00097579,35.2,35.9,21.9,7,0
E00097588,54,36.2,8.6,0.6,0.6
E00097591,48.4,32.8,15.1,3.8,0
E00097592,43.8,41,12.4,2.8,0
E00097593,53.8,35.4,10.8,0,0
E00097594,53.8,33.8,12.3,0,0
E00097595,55.7,36.9,6.6,0.8,0
E00097596,54.7,32.7,11.3,1.3,0
E00097598,57,31.3,11.7,0,0
E00097599,52,41,7,0,0
E00097626,48.4,39.1,6.3,1.6,4.7
E00097627,59.5,31.3,4.9,4.3,0
E00097628,35.5,37.3,20,7.3,0
E00097629,46.6,39.2,14.2,0,0
E00097630,54,34.7,10.5,0.8,0
E00097631,50.9,33.3,13.2,1.8,0.9
E00097632,22.5,41.3,25.4,10.9,0
E00097633,47,33.3,17.1,2.6,0
E00097634,54.1,41,3.3,1.6,0
E00097635,58.5,35.8,5.7,0,0
E00097636,66.7,24.8,7.8,0.7,0
E00097666,62.2,30.7,3.9,3.1,0
E00097667,52.8,34.5,12,0.7,0
E00097668,48,35.4,14.9,1.7,0
E00097669,57.8,32.1,7.5,2.7,0
E00097723,56.3,38.8,5,0,0
E00097724,55.4,37.5,7.1,0,0
E00097725,49.6,40.7,8.1,1.5,0
E00097726,51.1,39.8,9.1,0,0
E00097727,46.8,39.6,12.3,1.3,0
E00097728,36.2,37,22.5,4.3,0
E00097729,44.4,36.8,18,0.8,0
E00097730,58.7,37.8,3.5,0,0
E00097731,54.5,38.6,6.8,0,0
E00097742,57.4,27.9,10.3,4.4,0
E00097744,50,35,8.3,6.7,0
E00097745,61.6,29.3,8.1,1,0
E00097746,38.9,38.9,17.6,4.6,0
E00097756,60.3,31,8.7,0,0
E00097757,67.1,25.9,7,0,0
E00097758,55.6,35.2,9.2,0,0
E00097759,55.5,37,7.6,0,0
E00097760,64.8,24.8,10.3,0,0
E00097761,46.8,41.5,11.7,0,0
E00097770,43.9,41.2,10.5,2.6,1.8
E00097771,53.3,31.5,13,2.2,0
E00097772,47.7,33.6,14,4.7,0
E00097773,59.5,33.5,6.4,0.6,0
E00097774,68.8,23.4,4.7,3.1,0
E00097775,32.9,43.9,17.1,6.1,0
E00097776,54,30,16,0,0
E00097778,59.4,37.7,2.8,0,0
E00097779,55.4,25.9,17.9,0.9,0
E00097780,56.1,33.3,10.5,0,0
E00097781,58.1,33.1,7.3,0.8,0.8
E00097782,60.2,30.9,8.1,0.8,0
E00097783,57.5,34.5,8,0,0
E00097784,60.4,32.1,6.9,0.6,0
E00097785,58.5,26.8,13,1.6,0
E00097787,61.4,26.7,11.9,0,0
E00097810,62.8,31.4,5.8,0,0
E00097811,52,38.7,9.3,0,0
E00097812,48.3,39.7,8.6,3.4,0
E00097813,60.6,31.5,7.3,0.6,0
E00097814,63.4,27.6,8.2,0.7,0
E00097815,55.7,33.6,9.3,1.4,0
E00097816,54.9,33.1,11.3,0.8,0
E00097817,60.3,33.8,5.9,0,0
E00097846,53.6,32.9,12.1,1.4,0
E00097847,64.4,22,11.4,2.3,0
E00097848,60.6,31.1,8.3,0,0
E00097849,54.8,29,13.7,2.4,0
E00097850,48.4,35.7,12.7,3.2,0
E00097851,52.6,35.8,10.2,1.5,0
E00097853,45.5,20.3,25.2,8.4,0.7
E00097854,56.9,31.5,10.6,0.9,0
E00097855,44.8,34.4,16.9,3.9,0
E00097856,41.3,35.6,18.3,4.8,0
E00097857,49.6,39,8.1,3.3,0
E00097858,45.1,41.8,11.5,1.6,0
E00097859,48.2,29.3,18,4.5,0
E00097860,62.5,27.3,8.6,1.6,0
E00097861,57.9,30,11.4,0.7,0
E00097862,60.7,33.3,5.9,0,0
E00097863,52.9,30.9,10.3,5.9,0
E00097865,57.9,30.2,11.9,0,0
E00097866,38,32.6,20.2,8.5,0.8
E00097867,68,30.5,0.8,0.8,0
E00097868,55.8,34,9.6,0.6,0
E00097869,59.9,31.4,8.8,0,0
