areacd,sex-001,sex-002
E00097579,49.8,50.2
E00097588,48.1,51.9
E00097591,50.8,49.2
E00097592,50.1,49.9
E00097593,54.5,45.5
E00097594,51.4,48.6
E00097595,49.5,50.5
E00097596,50.7,49.3
E00097598,48.3,51.7
E00097599,50.2,49.8
E00097626,47.2,52.8
E00097627,49.7,50.3
E00097628,51.2,48.8
E00097629,49.5,50.5
E00097630,49,51
E00097631,49.3,50.7
E00097632,52.2,47.8
E00097633,53,47
E00097634,50,50
E00097635,50.4,49.6
E00097636,48.7,51.3
E00097666,53.2,46.8
E00097667,48.6,51.4
E00097668,51.3,48.7
E00097669,46,54
E00097723,49.2,50.8
E00097724,42.2,57.8
E00097725,48.6,51.4
E00097726,47,53
E00097727,50.6,49.4
E00097728,49.3,50.7
E00097729,53.7,46.3
E00097730,49.7,50.3
E00097731,51.4,48.6
E00097742,43.9,56.1
E00097744,50.7,49.3
E00097745,53.2,46.8
E00097746,49.7,50.3
E00097756,53.9,46.1
E00097757,50.3,49.7
E00097758,53.2,46.8
E00097759,52,48
E00097760,50.3,49.7
E00097761,53.6,46.4
E00097770,50.4,49.6
E00097771,56.9,43.1
E00097772,49.8,50.2
E00097773,47.5,52.5
E00097774,48.4,51.6
E00097775,61.4,38.6
E00097776,48.5,51.5
E00097778,53.1,46.9
E00097779,52.6,47.4
E00097780,47.3,52.7
E00097781,52.1,47.9
E00097782,49.2,50.8
E00097783,51.3,48.7
E00097784,52.6,47.4
E00097785,50.5,49.5
E00097787,51.4,48.6
E00097810,53.9,46.1
E00097811,50,50
E00097812,51.1,48.9
E00097813,51.7,48.3
E00097814,51.4,48.6
E00097815,52.5,47.5
E00097816,54.5,45.5
E00097817,51,49
E00097846,55,45
E00097847,51.9,48.1
E00097848,49.8,50.2
E00097849,54,46
E00097850,54.1,45.9
E00097851,50.8,49.2
E00097853,51.2,48.8
E00097854,53.6,46.4
E00097855,52.3,47.7
E00097856,50.4,49.6
E00097857,54.8,45.2
E00097858,52.6,47.4
E00097859,48.1,51.9
