areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00097579,33.1,16.9,37.7,12.3
E00097588,53.8,16.9,7.5,21.9
E00097591,36.6,30.1,13.4,19.9
E00097592,57.3,21.3,5.1,16.3
E00097593,70.8,15.4,3.1,10.8
E00097594,57.4,14.8,3.3,24.6
E00097595,63.1,22.1,0,14.8
E00097596,65.5,16.2,2.7,15.5
E00097598,46.9,21.1,3.1,28.9
E00097599,46.5,30.3,7.1,16.2
E00097626,67.2,13.1,1.6,18
E00097627,48.8,28.7,5.5,17.1
E00097628,24.8,14.7,41.3,19.3
E00097629,40.4,14.4,2.1,43.2
E00097630,45.5,22,1.6,30.9
E00097631,46.1,19.1,13,21.7
E00097632,26.6,12.2,51.1,10.1
E00097633,66.7,15.4,0.9,17.1
E00097634,58.6,29.3,1.7,10.3
E00097635,62.3,22.6,0,15.1
E00097636,63.1,20.6,0.7,15.6
E00097666,58.6,20.3,0,21.1
E00097667,58.7,21,0.7,19.6
E00097668,44.8,26.4,15.5,13.2
E00097669,41.6,36.8,8.6,13
E00097723,65.5,15.5,2.4,16.7
E00097724,42,22.3,3.6,32.1
E00097725,47.7,25.8,0.8,25.8
E00097726,57.5,24.1,3.4,14.9
E00097727,59,21.8,0,19.2
E00097728,40.1,18.2,29.2,12.4
E00097729,48.9,29.6,11.9,9.6
E00097730,59.6,23.3,0,17.1
E00097731,43.2,25,9.1,22.7
E00097742,63.4,21.1,1.4,14.1
E00097744,59,21.3,6.6,13.1
E00097745,66.7,18.6,0,14.7
E00097746,46.6,21.4,6.9,25.2
E00097756,65.9,27.8,1.6,4.8
E00097757,47.5,31.3,5.6,15.6
E00097758,71.4,17.9,2.9,7.9
E00097759,74.2,20.8,0,5
E00097760,54.5,24.5,0.7,20.3
E00097761,67,17.5,1,14.4
E00097770,27.7,18.8,42.9,10.7
E00097771,31.2,35.5,18.3,15.1
E00097772,51.9,22.2,17.6,8.3
E00097773,51.7,20.5,2.8,25
E00097774,64.1,20.3,0,15.6
E00097775,16.5,20,56.5,7.1
E00097776,50,34,12,4
E00097778,66.4,31.8,0,1.8
E00097779,42,27.7,14.3,16.1
E00097780,52.6,21.1,1.8,24.6
E00097781,52,27.2,0.8,20
E00097782,49.2,42.6,2.5,5.7
E00097783,54.4,29.8,0.9,14.9
E00097784,58.6,31.8,0,9.6
E00097785,37.1,29.8,10.5,22.6
E00097787,48.9,45.5,0,5.7
E00097810,59.5,27.4,2.4,10.7
E00097811,46.2,21.8,6.4,25.6
E00097812,46.6,31,0,22.4
E00097813,44.9,31.7,3,20.4
E00097814,62.7,28.4,0,9
E00097815,40.4,37.6,4.3,17.7
E00097816,35.8,29.1,5.2,29.9
E00097817,54.1,36.3,0.7,8.9
E00097846,61,29.8,0,9.2
E00097847,46.9,40,3.1,10
E00097848,44.3,16.8,0.8,38.2
E00097849,48.4,28.6,14.3,8.7
E00097850,28.6,31.7,28.6,11.1
E00097851,70.8,21.9,0,7.3
E00097853,21,28,42,9.1
E00097854,28.4,26.1,31.2,14.2
E00097855,18.2,35.1,33.8,13
E00097856,19.4,29.1,38.8,12.6
E00097857,52.8,26.8,4.9,15.4
E00097858,54.5,22.3,5.8,17.4
E00097859,17.1,14.9,26.6,41.4
E00097860,42,23.7,9.9,24.4
E00097861,59.3,30.7,0,10
E00097862,53.7,22.8,2.9,20.6
E00097863,39.1,20.3,16.7,23.9
E00097865,65.9,27,1.6,5.6
E00097866,22.5,17.8,49.6,10.1
E00097867,51.2,37.2,0.8,10.9
E00097868,56.4,33.3,1.3,9
E00097869,52.6,40.9,0.7,5.8
