areacd,in_full_time_education-001,in_full_time_education-002
E00097579,16.3,83.7
E00097588,9.6,90.4
E00097591,17,83
E00097592,14.8,85.2
E00097593,10.4,89.6
E00097594,10.6,89.4
E00097595,16.6,83.4
E00097596,9.1,90.9
E00097598,12.8,87.2
E00097599,15.4,84.6
E00097626,4.1,95.9
E00097627,16.4,83.6
E00097628,10.3,89.7
E00097629,13,87
E00097630,14.7,85.3
E00097631,9.2,90.8
E00097632,22.4,77.6
E00097633,5.5,94.5
E00097634,19.6,80.4
E00097635,23.8,76.2
E00097636,12.9,87.1
E00097666,9.2,90.8
E00097667,13.9,86.1
E00097668,16.3,83.7
E00097669,14.9,85.1
E00097723,17.4,82.6
E00097724,9.4,90.6
E00097725,12.7,87.3
E00097726,15.5,84.5
E00097727,12.6,87.4
E00097728,16,84
E00097729,18.2,81.8
E00097730,12.1,87.9
E00097731,16,84
E00097742,6.7,93.3
E00097744,21.5,78.5
E00097745,15.9,84.1
E00097746,20.5,79.5
E00097756,13.7,86.3
E00097757,24.6,75.4
E00097758,10.6,89.4
E00097759,8.9,91.1
E00097760,12.9,87.1
E00097761,3.2,96.8
E00097770,12.1,87.9
E00097771,19.8,80.2
E00097772,9,91
E00097773,10,90
E00097774,21.6,78.4
E00097775,19.5,80.5
E00097776,14,86
E00097778,16.3,83.7
E00097779,18.8,81.2
E00097780,10.9,89.1
E00097781,13.1,86.9
E00097782,23.3,76.7
E00097783,19.8,80.2
E00097784,16.3,83.7
E00097785,20.2,79.8
E00097787,18.2,81.8
E00097810,18.6,81.4
E00097811,13.6,86.4
E00097812,12.5,87.5
E00097813,11.6,88.4
E00097814,15.4,84.6
E00097815,18.8,81.2
E00097816,18,82
E00097817,12,88
E00097846,11.1,88.9
E00097847,16.3,83.7
E00097848,10,90
E00097849,15.4,84.6
E00097850,21,79
E00097851,9.4,90.6
E00097853,17,83
E00097854,29.6,70.4
E00097855,22.2,77.8
E00097856,22.9,77.1
E00097857,12.2,87.8
E00097858,9.5,90.5
E00097859,12.5,87.5
E00097860,18.5,81.5
E00097861,21.3,78.7
E00097862,8.7,91.3
E00097863,11.3,88.7
E00097865,10.3,89.7
E00097866,16.2,83.8
E00097867,13.2,86.8
E00097868,14.8,85.2
E00097869,20.8,79.2
E00097870,17.7,82.3
E00097871,8.8,91.2
E00097872,6.1,93.9
E00097873,11.8,88.2
E00097874,13.4,86.6
E00097875,12.8,87.2
E00097876,14.3,85.7
E00097877,15.1,84.9
E00097878,17.2,82.8
E00097879,16.9,83.1
E00097880,13.2,86.8
E00097881,4.5,95.5
E00097882,10.3,89.7
E00097883,24.1,75.9
E00097884,8.2,91.8
E00097885,10,90
E00097886,28.3,71.7
E00097887,13.1,86.9
E00097888,17.4,82.6
E00097889,27,73
E00097890,7.1,92.9
E00097891,24.3,75.7
E00097892,14.7,85.3
E00097893,13.2,86.8
E00097894,12.9,87.1
E00097895,12.6,87.4
E00097896,14.6,85.4
E00097897,9.6,90.4
E00097898,8.7,91.3
E00097899,8.8,91.2
E00097900,11.3,88.7
E00097901,18.9,81.1
E00097902,13.8,86.2
E00097903,9.7,90.3
E00097904,20.4,79.6
E00097906,14.5,85.5
E00097907,14.6,85.4
E00097909,20.9,79.1
E00097910,16.3,83.7
E00097911,16.8,83.2
E00097912,23.3,76.7
E00097913,10.6,89.4
E00097914,15.7,84.3
E00097915,20.9,79.1
E00097916,12.9,87.1
E00097917,18.7,81.3
E00097918,16.5,83.5
E00097919,11.4,88.6
E00097920,13.1,86.9
E00097921,11.1,88.9
E00097922,5.3,94.7
E00097923,19.1,80.9
E00097924,14.8,85.2
E00097925,14.7,85.3
E00097926,4.5,95.5
E00097927,13.4,86.6
E00097928,7.4,92.6
E00097930,14.3,85.7
E00097931,21.7,78.3
E00097932,16.9,83.1
E00097933,18.1,81.9
E00097934,16.9,83.1
E00097935,14.1,85.9
E00097936,25.7,74.3
E00097937,25.8,74.2
E00097938,20.5,79.5
E00097939,28.1,71.9
E00097940,10,90
E00097941,31.5,68.5
E00097942,16.6,83.4
E00097943,9.6,90.4
E00097944,23.6,76.4
E00097945,8.2,91.8
E00097946,11.5,88.5
E00097947,15.5,84.5
E00097965,13.2,86.8
E00097966,13,87
E00097967,11.9,88.1
E00097968,17.1,82.9
E00097969,9.3,90.7
E00097970,14,86
E00097992,19.8,80.2
E00097993,18.9,81.1
E00097994,11,89
E00097995,20.7,79.3
E00097996,23.7,76.3
E00097997,27.2,72.8
E00097998,11.7,88.3
E00097999,5.6,94.4
E00098000,12.8,87.2
E00098001,9.5,90.5
E00098002,6.6,93.4
E00098003,20.6,79.4
E00098004,12.1,87.9
E00098005,16.6,83.4
E00098006,11.6,88.4
E00098007,8.3,91.7
E00098008,11.4,88.6
E00098009,7.1,92.9
E00098010,14.5,85.5
E00098011,17.1,82.9
E00098012,54.5,45.5
E00098013,39.9,60.1
E00098014,17.9,82.1
E00098015,10,90
E00098017,28.6,71.4
E00098074,12.7,87.3
E00098075,17.1,82.9
E00098077,13.1,86.9
E00098078,16.4,83.6
E00098080,9.8,90.2
E00098081,18,82
E00098082,11.5,88.5
E00127635,12.9,87.1
E00127640,14.4,85.6
E00127641,12.6,87.4
E00127727,11.2,88.8
E00127732,13.7,86.3
E00127736,14.8,85.2
E00140433,16.9,83.1
E00141336,11.2,88.8
E00141337,7.3,92.7
E00141338,8,92
E00141339,20.7,79.3
E00141340,10.7,89.3
E00141438,11.9,88.1
