geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00107180,3,52.5,25.7,18.8
E00107181,8.3,41.4,38.6,11.7
E00107182,1.2,20.7,72,6.1
E00107183,9.4,35.9,50,4.7
E00107184,6.3,44.4,28.6,20.6
E00107185,7.4,43.2,34.5,14.9
E00107186,3.3,42.4,45.7,8.7
E00107187,10.3,40.2,41.4,8
E00107188,1.5,39.3,40.7,18.5
E00107189,0.9,30.9,38.2,30
E00107190,3,23.3,34.6,39.1
E00107194,7.7,40.8,40,11.5
E00107195,2.6,24.6,36,36.8
E00107196,8.2,24.5,48.2,19.1
E00107197,2.7,21.6,32.4,43.2
E00107198,1.5,14.9,37.3,46.3
E00107268,30.3,17,22.4,30.3
E00107269,2.5,14.4,51.7,31.4
E00107270,13.6,33.3,49.2,3.8
E00107271,9,53,27.6,10.4
E00107272,29,21.4,43.5,6.1
E00107273,3.9,24.2,47.7,24.2
E00107275,11.6,38,43.8,6.6
E00107276,19.5,32.2,44.1,4.2
E00107277,3.6,20.1,45.3,30.9
E00107278,24.6,45.7,21,8.7
E00107279,11.2,43.2,31.2,14.4
E00107280,20.6,44.4,23,11.9
E00107281,19.5,35.6,37.6,7.4
E00107282,6.2,32.7,31.9,29.2
E00107283,15,20,37,28
E00107284,0.9,14,59.6,25.4
E00121721,29.8,26.4,39.7,4.1
E00121723,0,13.6,81.6,4.8
E00121724,18.6,24.8,51.2,5.4
E00121725,11.4,46.4,35.7,6.4
E00121726,14.7,30.9,45.6,8.8
E00121727,8,11.7,68.6,11.7
E00121730,11.7,29.9,47.4,11
E00121731,3,11.9,71.9,13.3
E00121732,53.3,15.6,28.7,2.5
E00121733,19.8,36.2,37.3,6.8
E00121734,20.2,15.3,55.8,8.6
E00121735,30.4,14.6,49.7,5.3
E00121736,6.5,12.2,74.8,6.5
E00121737,7.2,35.2,50.4,7.2
E00121738,0.7,24.6,63.4,11.3
E00121739,8.5,26.2,53.8,11.5
E00121740,9.2,27.5,56.7,6.7
E00121742,11.6,16.1,63.2,9
E00121743,5.6,37.1,54,3.2
E00121744,2.4,24.4,64.6,8.7
E00121745,11.6,14.5,60.9,13
E00121746,2.2,33.3,55.6,8.9
E00121747,3.3,19.7,56.6,20.5
E00121756,27.1,33.2,23.5,16.2
E00121757,15.6,41.8,35.2,7.4
E00121758,0,15,72.9,12
E00121759,6.8,41.9,41.9,9.4
