geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00107180,8.5,67.9,23.6
E00107181,16.5,67.7,15.7
E00107182,13.4,62.2,24.4
E00107183,13.3,71.7,15
E00107184,18,71,11
E00107185,11.5,68.9,19.6
E00107186,9.3,73.3,17.3
E00107187,5.6,74.2,20.2
E00107188,11.5,80.8,7.7
E00107189,5.9,80.7,13.4
E00107190,14,79,7
E00107194,8.3,72.9,18.8
E00107195,10.9,74.5,14.5
E00107196,5.3,82.6,12.1
E00107197,12.2,78.4,9.5
E00107198,13,74,13
E00107268,10.4,78.6,11
E00107269,13.5,57.7,28.8
E00107270,14.6,56.9,28.5
E00107271,8.8,74.5,16.7
E00107272,7.9,64.7,27.3
E00107273,14.6,68.3,17.1
E00107275,7.9,74.6,17.5
E00107276,9.9,69.4,20.7
E00107277,14,77.5,8.5
E00107278,12.6,74.8,12.6
E00107279,15.3,57.1,27.6
E00107280,6.4,84.4,9.2
E00107281,10.2,78.7,11.1
E00107282,12.1,81.8,6.1
E00107283,11.2,82,6.7
E00107284,7.8,81.6,10.7
E00121721,7.7,49,43.3
E00121723,17.5,59.8,22.7
E00121724,8.3,59.8,31.8
E00121725,17,57,25.9
E00121726,9.4,67,23.6
E00121727,15.5,59.5,25
E00121730,9.9,67.3,22.8
E00121731,13.6,61.9,24.6
E00121732,7.9,53.5,38.6
E00121733,13.8,56.9,29.4
E00121734,12.4,56.6,31
E00121735,5.4,56.5,38.2
E00121736,14.2,52.5,33.3
E00121737,9.6,64.4,26
E00121738,8.2,66.4,25.4
E00121739,15.9,55.1,29
E00121740,14.4,51.9,33.7
E00121742,13.2,54.3,32.6
E00121743,9.9,49.5,40.5
E00121744,6.8,79.7,13.5
E00121745,9.9,57.4,32.6
E00121746,5.8,70.9,23.3
E00121747,15.4,48.8,35.8
E00121756,6.2,64.6,29.2
E00121757,6.5,62.1,31.5
E00121758,10.9,73,16.1
E00121759,19.5,53.2,27.3
E00121760,14.1,73.3,12.6
E00121761,14.8,58.3,27
E00121762,7.3,79.8,12.9
E00121763,16.8,57.1,26.1
E00121764,14.9,53,32.1
E00121765,12.8,70.6,16.5
E00121766,8.8,70.4,20.8
E00121767,11.8,69.9,18.4
E00121771,9,66.7,24.3
E00121772,12.7,46.8,40.5
E00121773,10.3,75.7,14
E00121774,6.7,71.2,22.1
E00121775,12.6,67.4,20
E00121776,7.4,55.8,36.8
E00121777,5.7,77,17.2
E00121778,5.6,62.1,32.3
E00121779,9.4,71.8,18.8
E00121799,4.8,66.9,28.2
E00121800,7.9,75.5,16.5
E00121801,12.8,70.6,16.5
E00121803,14.1,64.1,21.8
E00121805,20,49.6,30.4
E00121807,13.1,56.2,30.7
E00121808,15.4,51.3,33.3
E00121809,17.7,55.3,27
E00121810,16.9,56.8,26.4
E00121811,15.3,59.2,25.5
E00121814,10.1,65.9,24
E00121815,12.1,59.3,28.6
E00121816,7.8,68.9,23.3
E00121817,9.7,62.1,28.2
E00121819,9.2,70.4,20.4
E00121820,8.5,81.7,9.8
E00121821,7.2,68,24.8
E00121822,10.6,70.2,19.2
E00121823,8.2,75.5,16.4
E00121824,11,71.4,17.6
E00121825,23.6,62.5,13.9
E00121826,10.6,65.2,24.2
E00121827,7.8,76.6,15.6
E00121828,9.1,66.7,24.2
E00121829,14.5,54.2,31.3
E00121830,12.4,70.8,16.9
E00121831,13.2,62.8,24
E00121832,9.8,71.7,18.5
E00121833,4.7,73.6,21.7
E00121834,9.4,60,30.6
E00121835,9.7,76.6,13.7
E00121838,9.9,69.3,20.8
E00121839,10.9,74.5,14.5
E00121840,10.7,74.8,14.5
E00121841,5.9,79.6,14.5
E00121842,9.6,75.2,15.2
E00121843,10.8,71.7,17.5
E00121844,9.5,77.8,12.7
E00121845,7.3,75,17.7
E00121846,9.6,66.7,23.7
E00121848,18.7,54.9,26.4
E00121849,14,66.7,19.4
E00121850,5.8,68,26.2
E00121851,10.3,66.7,23
E00121852,17.6,58,24.4
E00121853,8.7,60,31.3
E00121854,21.6,53.2,25.2
E00121855,19.4,59.2,21.4
E00121856,17.6,57.1,25.3
E00121857,17.2,53.3,29.5
E00121858,18.5,48.1,33.3
E00121859,17.1,53.2,29.7
E00121860,11.5,55,33.6
E00121861,5.1,75.2,19.7
E00121862,18.2,55.7,26.1
E00121863,9.3,75.6,15.1
E00121864,12,65.3,22.7
E00121865,8.9,75.8,15.3
E00121866,6.9,83.2,9.9
E00121867,10.1,77.1,12.8
E00121868,10.3,74.4,15.4
E00121869,17.9,69.2,12.8
E00121870,10.2,65.7,24.1
E00121871,13.2,69.8,17
E00121872,18.6,64.3,17.1
E00121873,9.1,55.4,35.5
E00121874,11.9,77.5,10.6
E00121876,7,74.6,18.4
E00121877,4.1,80.8,15.1
E00121878,13.7,63.2,23.1
E00121880,17.6,58.8,23.5
E00121881,12.6,65.5,21.8
E00121882,19.6,57.1,23.2
E00121883,19.4,40.3,40.3
E00121884,17.3,66.7,16
E00121885,18.5,58.5,23.1
E00121888,9.5,81,9.5
E00121907,10.3,71.9,17.8
E00121909,8.9,74.5,16.6
E00121910,8.2,68.4,23.5
E00121911,11.9,72.5,15.6
E00121913,6.1,80.5,13.4
E00121914,11.7,76.1,12.3
E00121915,9,78.7,12.3
E00121916,11.6,76.1,12.3
E00121917,13.8,77.2,8.9
E00121918,15.5,62,22.5
E00121919,12.8,72.8,14.4
E00121920,10.1,77.4,12.5
E00121921,9.8,69.1,21.1
E00121922,6.6,78.5,14.9
E00121923,9.9,70.4,19.8
E00121924,9,59.6,31.5
E00121925,13.4,73.2,13.4
E00121926,17.5,49.1,33.3
E00121927,9.6,69.9,20.5
E00121928,22.2,69.4,8.3
