geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00107180,35.3,64.7
E00107181,45.9,54.1
E00107182,48.2,51.8
E00107183,29.2,70.8
E00107184,41.1,58.9
E00107185,43.9,56.1
E00107186,48.6,51.4
E00107187,39.4,60.6
E00107188,52.5,47.5
E00107189,51.8,48.2
E00107190,50.9,49.1
E00107194,43,57
E00107195,57.3,42.7
E00107196,55.1,44.9
E00107197,65.8,34.2
E00107198,66.7,33.3
E00107268,46.7,53.3
E00107269,47.2,52.8
E00107270,36.6,63.4
E00107271,39.3,60.7
E00107272,41.8,58.2
E00107273,58.8,41.2
E00107275,36.7,63.3
E00107276,33.5,66.5
E00107277,58.6,41.4
E00107278,35.2,64.8
E00107279,37.9,62.1
E00107280,33.5,66.5
E00107281,29.6,70.4
E00107282,45.1,54.9
E00107283,49.5,50.5
E00107284,52.7,47.3
E00121721,37.9,62.1
E00121723,42.9,57.1
E00121724,34.1,65.9
E00121725,41,59
E00121726,43,57
E00121727,51.5,48.5
E00121730,44.4,55.6
E00121731,45.8,54.2
E00121732,37,63
E00121733,40.4,59.6
E00121734,42,58
E00121735,39.4,60.6
E00121736,42.8,57.2
E00121737,44.7,55.3
E00121738,50.3,49.7
E00121739,29,71
E00121740,47.4,52.6
E00121742,40.5,59.5
E00121743,33.9,66.1
E00121744,48.3,51.7
E00121745,50.8,49.2
E00121746,48,52
E00121747,46.3,53.7
E00121756,35.7,64.3
E00121757,39.7,60.3
E00121758,56.5,43.5
E00121759,35.8,64.2
E00121760,70.6,29.4
E00121761,53.1,46.9
E00121762,55.6,44.4
E00121763,32.6,67.4
E00121764,26.8,73.2
E00121765,55.1,44.9
E00121766,58.4,41.6
E00121767,67.1,32.9
E00121771,52.1,47.9
E00121772,26.5,73.5
E00121773,62.7,37.3
E00121774,48.4,51.6
E00121775,44.9,55.1
E00121776,29.4,70.6
E00121777,58.4,41.6
E00121778,41.4,58.6
E00121779,51.4,48.6
E00121799,42.4,57.6
E00121800,50.2,49.8
E00121801,50.7,49.3
E00121803,64.9,35.1
E00121805,57.6,42.4
E00121807,31.5,68.5
E00121808,47.8,52.2
E00121809,42.5,57.5
E00121810,50,50
E00121811,54,46
E00121814,52.8,47.2
E00121815,41.4,58.6
E00121816,39.8,60.2
E00121817,42.4,57.6
E00121819,64,36
E00121820,55.6,44.4
E00121821,57,43
E00121822,53.1,46.9
E00121823,60.8,39.2
