geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00107180,0.5,0,2.3,95.8,1.4
E00107181,0.6,1.6,3.6,94.2,0
E00107182,1.1,0.5,0.5,97.8,0
E00107183,0.7,0.7,0,98.7,0
E00107184,0,0.7,0.7,98.5,0
E00107185,2.9,0,1,96.1,0
E00107186,0,0.5,1.9,97.6,0
E00107187,0,0,2.4,97.6,0
E00107188,1.1,0,0.4,98.6,0
E00107189,0,0,0,99.5,0.5
E00107190,0.4,0.8,2,96.8,0
E00107194,0,0.4,0,99.6,0
E00107195,0.4,0,0,99.2,0.4
E00107196,2.6,0,2.2,95.2,0
E00107197,1.1,0,0.6,97.1,1.1
E00107198,0,0,0,100,0
E00107268,0,0.6,1.3,98.1,0
E00107269,0,0,1.2,98.8,0
E00107270,1.9,0.6,1.9,95.2,0.3
E00107271,0,0,0.8,98,1.2
E00107272,2.4,0.3,2,95.2,0
E00107273,0.7,0,1,98.3,0
E00107275,0.4,0.4,1.5,97.4,0.4
E00107276,0,0,2.7,97.3,0
E00107277,2.8,0,2.8,92,2.4
E00107278,2.7,0,0.9,93.8,2.7
E00107279,2.1,0,2.6,94.8,0.4
E00107280,1.5,0.5,3.5,94.5,0
E00107281,0,0.4,1.9,97.8,0
E00107282,0,0.9,0.9,97.2,0.9
E00107283,0,0,1.9,97.1,1
E00107284,0.5,1.4,1.4,96.8,0
E00121721,3.9,2.1,0,92.6,1.4
E00121723,6.4,3.5,2.1,85.3,2.7
E00121724,3.6,1.6,0,94.2,0.6
E00121725,3.9,5.5,3.2,85.1,2.3
E00121726,5.8,0.3,1.5,92.4,0
E00121727,15,1.2,2.1,80.3,1.4
E00121730,5.6,1.1,1.1,91.8,0.3
E00121731,10.4,3.1,1.8,83.1,1.6
E00121732,19.2,2.1,0,76.1,2.6
E00121733,9.5,10.8,2.2,71.5,6
E00121734,14.1,3.7,4.1,73.8,4.3
E00121735,16.7,0,2.4,79.9,1.1
E00121736,18.4,1.4,6,71.8,2.5
E00121737,8.6,3.8,4.1,81,2.4
E00121738,12.1,2.2,0.8,82.7,2.2
E00121739,4.6,7.8,2.6,81,4
E00121740,15.4,0,2.5,78.7,3.4
E00121742,5.2,5.8,1.7,84.8,2.6
E00121743,11.7,5,2.9,78.1,2.3
E00121744,0,2.4,2.4,94.9,0.3
E00121745,20.8,1,0,68.2,10
E00121746,6,1.5,1.8,88.9,1.8
E00121747,21.9,0,0.9,65.5,11.7
E00121756,8.1,2.4,2,87.5,0
E00121757,12.6,0.3,1,85.2,1
E00121758,10.3,2,0,87.7,0
E00121759,1.1,0.7,5.2,93,0
E00121760,5.6,1.6,2.7,89.8,0.3
E00121761,1.8,3.1,4.9,86.5,3.7
E00121762,0,0,1.4,97.3,1.4
E00121763,4.2,3.1,3.4,88.2,1.1
E00121764,0.6,6.1,3.3,88.1,1.9
E00121765,4.6,5.2,2.7,84.8,2.7
E00121766,7.9,2.5,2.3,87.3,0
E00121767,6.8,2.8,2.8,86.6,1
E00121771,5.6,2.7,1.3,89.8,0.5
E00121772,8.5,4.1,3.5,82.2,1.8
E00121773,7.1,2.6,1.5,87.6,1.1
E00121774,2.7,3,1.3,93,0
