geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00107180,94.9,3.7,1.4,0,0
E00107181,93.6,5.5,0.3,0.3,0.3
E00107182,95.1,3.3,1.1,0.5,0
E00107183,96.7,2.6,0,0,0.7
E00107184,96.3,3.3,0.4,0,0
E00107185,93.9,4.8,0.3,0.6,0.3
E00107186,95.7,1,1.4,0,1.9
E00107187,99,1,0,0,0
E00107188,96.5,3.5,0,0,0
E00107189,88.1,9.1,0,2.7,0
E00107190,91.9,5.3,1.2,1.2,0.4
E00107194,96.4,3.2,0,0.4,0
E00107195,92.7,5.7,0.4,0,1.2
E00107196,92.6,6.1,1.3,0,0
E00107197,90.2,8,1.7,0,0
E00107198,90.8,9.2,0,0,0
E00107268,93.1,6.9,0,0,0
E00107269,97.6,2.4,0,0,0
E00107270,96.8,3.2,0,0,0
E00107271,88.7,6.5,3.2,1.2,0.4
E00107272,96.9,2.7,0.3,0,0
E00107273,95.8,3.1,0.7,0,0.3
E00107275,94,3.4,0.4,2.3,0
E00107276,96.9,2.7,0.4,0,0
E00107277,90.2,7,2.1,0,0.7
E00107278,88.8,9,1.3,0.4,0.4
E00107279,84.1,8.6,5.6,1.7,0
E00107280,87.4,8.7,1.5,1.5,1
E00107281,90,5.5,1.5,3,0
E00107282,89.4,9.3,1.4,0,0
E00107283,95.3,1.9,0.9,0.5,1.4
E00107284,90.5,9.5,0,0,0
E00121721,88.5,3.5,3.8,1.7,2.4
E00121723,86.1,10.2,1.1,2.7,0
E00121724,89,7.7,1.9,1,0.3
E00121725,83.6,10.9,3.9,0.6,1
E00121726,93.8,4.6,0.9,0.6,0
E00121727,82.9,11.2,1.4,1.9,2.6
E00121730,88.2,8.2,1.7,1.4,0.6
E00121731,85.9,10.2,2.3,1.3,0.3
E00121732,77.3,11.3,4.2,2.9,4.2
E00121733,76.1,14.8,4.6,3.8,0.7
E00121734,78,13.6,4.1,3.5,0.9
E00121735,75.6,16.7,1.9,4.8,1.1
E00121736,74.9,9.1,6.9,4.4,4.7
E00121737,80.9,11.8,4.5,1.4,1.4
E00121738,79.5,10.3,4.6,1.6,4.1
E00121739,69.6,17.2,8.3,3.7,1.1
E00121740,78,14.5,3.8,1.9,1.9
E00121742,67.3,12.7,7.7,7.1,5.2
E00121743,77.1,10.9,3.2,4.9,4
E00121744,90.3,7.6,1.4,0.7,0
E00121745,66.2,12.8,7.4,6.4,7.2
E00121746,90.4,4.2,1.5,2.7,1.2
E00121747,68.1,19.1,4.8,4.8,3.1
E00121756,86.9,8.8,2.4,1.5,0.4
E00121757,85.8,9.4,1.9,1.3,1.6
E00121758,86.1,11.2,1.7,1,0
E00121759,93,6.7,0.4,0,0
E00121760,89,8,0.5,1.3,1.1
E00121761,91,7.5,0.3,0.9,0.3
E00121762,95.9,3.2,0.9,0,0
E00121763,87.9,7,1.4,1.4,2.2
E00121764,89.4,7.2,1.9,0.6,0.8
E00121765,86.7,8.5,2.7,1.2,0.9
E00121766,86.8,9.2,2.5,0.6,0.8
E00121767,87.3,9.5,0.8,2.2,0.2
E00121771,90.6,4.8,2.7,1.9,0
E00121772,84.6,5.5,5.2,3.8,0.9
E00121773,89.4,8.7,1.1,0.8,0
E00121774,88,10.7,0.3,1,0
E00121775,80.6,9.4,5.9,2.1,2.1
E00121776,82.3,11,3.5,1.9,1.3
E00121777,92.8,6.1,0.7,0,0.3
E00121778,86.8,10.5,0.7,1.4,0.7
E00121779,91.2,7.6,0.4,0.4,0.4
E00121799,93.8,6.3,0,0,0
E00121800,96.1,3.3,0.7,0,0
E00121801,92.2,6.7,0.4,0,0.7
E00121803,92.6,6.6,0.4,0.4,0
E00121805,72,19.4,5.4,1.4,1.9
E00121807,67.1,19.4,8.8,1.3,3.4
E00121808,82.9,10.1,2.7,4,0.3
E00121809,63.1,20.4,7.3,6,3.2
E00121810,75.4,15.5,4.4,2.6,2
E00121811,81.4,13.7,1.9,1.6,1.4
E00121814,91.8,7.2,1,0,0
E00121815,82.3,11.9,4.6,0.9,0.3
E00121816,81.6,12.9,3.8,0.9,0.9
E00121817,97.9,0.9,0,1.2,0
E00121819,90.3,8.8,0.6,0,0.3
E00121820,94.6,4.3,1.2,0,0
E00121821,90.8,6.3,1.1,1.1,0.6
E00121822,92,4.5,1,2.1,0.3
E00121823,82.1,11.9,2.5,2.5,0.9
E00121824,85.6,10.7,2.7,1,0
E00121825,80.4,15,0.6,3.4,0.6
E00121826,86.6,8.9,4.6,0,0
E00121827,84.4,6.7,5.6,1.5,1.9
E00121828,86,9.9,2,0.9,1.2
E00121829,86,12.3,0.3,1,0.3
E00121830,89.1,6.5,4.1,0,0.3
E00121831,94.5,3.2,0.9,0.6,0.9
E00121832,96.4,3.2,0.4,0,0
E00121833,97,1.7,0.4,0.8,0
E00121834,94,5.3,0.7,0,0
E00121835,94.7,4.6,0.2,0.2,0.2
E00121838,94.7,3.5,1.1,0.7,0
E00121839,93.7,4.8,1.1,0,0.4
E00121840,92,7.1,0,0,0.8
E00121841,89.4,8.6,0.9,0,1.1
E00121842,94.8,3.8,1,0.3,0
E00121843,92,4.4,1.6,1.4,0.5
E00121844,90.3,7.9,1.5,0.3,0
E00121845,94.3,4.3,0.4,1.1,0
E00121846,88.1,6.9,2,2,1
E00121848,84.4,8.3,2.7,3.8,0.9
E00121849,93.4,5.4,0,1.2,0
E00121850,92.4,5.9,1.6,0,0
E00121851,90.2,7.8,1.7,0.3,0
E00121852,89.8,6.5,2.1,0.4,1.3
E00121853,86.6,7.9,3,0.9,1.5
E00121854,76.2,13,7,1.8,2.1
E00121855,84.3,5.3,7.3,2.7,0.3
E00121856,76.8,9.1,3.2,7.6,3.2
E00121857,79.4,8.8,6.7,3.2,1.9
E00121858,71.1,8.9,5.5,6.4,8.1
E00121859,76.1,16.6,2.6,3.9,0.8
E00121860,85.5,10.2,2.3,0.3,1.7
E00121861,87.4,7.6,1.7,3,0.3
E00121862,82.5,12.3,2.1,1.5,1.5
E00121863,91.7,6.5,0.4,1.4,0
E00121864,84.1,9.9,2.3,2.3,1.3
E00121865,86.7,7.7,3.4,0.9,1.2
E00121866,88.9,6.9,3.4,0.8,0
E00121867,90.6,8.4,1,0,0
E00121868,86.3,9.1,2.1,0.9,1.5
E00121869,88.6,7,2.2,2.2,0
E00121870,88.4,7.8,1.6,2.2,0
E00121871,93,5.2,1.4,0.3,0
E00121872,89.8,7.1,1.5,0.9,0.6
E00121873,88.3,7.5,1.9,1.7,0.6
E00121874,73.6,7.5,3.4,4.9,10.7
E00121876,92.2,4.1,1.5,1.5,0.7
E00121877,82,12,3,2.3,0.7
E00121878,87.6,9.6,1.7,1.2,0
E00121880,80.5,10.4,3,2.5,3.6
E00121881,82.2,11.2,0.8,2.5,3.3
E00121882,91.1,6.7,1.5,0,0.6
E00121883,86.1,7.1,3.4,3.4,0
E00121884,90.2,8.3,1.3,0,0.3
E00121885,82.5,12.8,1.8,1.1,1.8
E00121888,85.6,9.2,3.5,1.6,0
E00121907,94.4,5.2,0.4,0,0
E00121909,92.7,5.9,0.6,0.6,0.2
E00121910,94.1,4.2,0,1.7,0
E00121911,92.8,5.6,1,0.7,0
