geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00107180,27.5,43.4,5.8,21.2,2.1
E00107181,25.5,38.8,6.3,26.7,2.7
E00107182,30.3,43,6.1,17.6,3
E00107183,31.4,46.6,2.5,16.1,3.4
E00107184,20.3,44.2,6.9,26,2.6
E00107185,25,36.8,9.6,24.6,3.9
E00107186,25.3,48.3,4,20.7,1.7
E00107187,26.9,45.7,8.6,14.3,4.6
E00107188,23.4,39.1,11.3,23.4,2.7
E00107189,13.1,34.2,3,48.2,1.5
E00107190,10.9,33.6,3.9,48,3.5
E00107194,21.2,39.8,10.4,26,2.6
E00107195,16.1,38.1,11.5,31.7,2.8
E00107196,22.1,37.7,8.8,27,4.4
E00107197,16.8,37.1,4.2,37.1,4.9
E00107198,14.6,35.8,8.8,40.9,0
E00107268,24,35.5,6.6,29.6,4.2
E00107269,30.5,44.1,8.6,13.3,3.5
E00107270,26.5,51.4,6.1,11,4.9
E00107271,15.2,40,3.9,37.4,3.5
E00107272,36.8,38.6,6.1,14,4.4
E00107273,17.2,42.2,5.3,32,3.3
E00107275,26.7,46.7,3.3,19.5,3.8
E00107276,29.8,51.3,6.3,9.9,2.6
E00107277,12.4,34.1,4.8,43,5.6
E00107278,15.7,35.2,7.6,39,2.4
E00107279,13.2,35.2,2.3,47.5,1.8
E00107280,19.7,34.6,5.3,37.2,3.2
E00107281,23.6,37.8,3,33,2.6
E00107282,9.9,35.9,6.6,43.6,3.9
E00107283,18.7,45.6,7.8,25.4,2.6
E00107284,11.9,39.3,7,36.8,5
E00121721,32.1,42.7,4.6,17.4,3.2
E00121723,21.9,50.4,4.3,21.2,2.2
E00121724,29.8,41.1,7.4,19.4,2.3
E00121725,31.5,45,2.8,17.9,2.8
E00121726,24,45.8,6.1,20.6,3.4
E00121727,21.3,49.1,5.2,20.7,3.7
E00121730,16.2,51.3,6.9,22.7,2.9
E00121731,27.7,44.3,7.1,17.6,3.4
E00121732,46.1,38.7,2.9,12.3,0
E00121733,21.1,46.2,5.7,23.3,3.6
E00121734,26.3,48.3,2.6,20,2.9
E00121735,33.6,40.4,6.5,15.1,4.3
E00121736,35.8,40.1,5.4,14,4.7
E00121737,34.7,36.1,6.8,20.1,2.3
E00121738,28.2,45,5.7,17.8,3.4
E00121739,26.4,44.9,9.1,15.2,4.3
E00121740,27.2,47.6,4.7,17.3,3.1
E00121742,28.2,41.3,8.5,17.4,4.6
E00121743,32.4,42.2,4.9,18.4,2
E00121744,15.1,50.4,9.7,22.7,2.1
E00121745,32.7,40.3,5.3,18.9,2.8
E00121746,23.3,49.3,7,17.4,3
E00121747,28.9,42.2,6.8,17.3,4.8
E00121756,26.3,36.9,5.6,28.1,3
E00121757,32.6,40.8,6.4,17.2,3
E00121758,21.5,40.8,5,30,2.7
E00121759,18.3,49.2,5.6,24.9,2
E00121760,11.3,40.8,3.2,41.7,2.9
E00121761,24.3,43.6,4.6,22.8,4.6
E00121762,24.9,40.6,6.6,21.8,6.1
E00121763,26,46,7.9,17,3
E00121764,27.6,44.4,5.4,19.8,2.7
E00121765,19.2,46.4,5.3,26.8,2.3
E00121766,9.8,46,5.4,36,2.8
E00121767,9.3,40.3,5.6,43.2,1.6
E00121771,17.8,49.7,7.7,23.4,1.4
E00121772,20.3,52.4,4.8,19,3.5
E00121773,20.8,44.6,6.1,24.2,4.3
E00121774,17,44.1,8.9,26.3,3.6
E00121775,23.4,43.5,4.4,23,5.6
E00121776,22,48,7,20.5,2.5
E00121777,17.9,42.2,5.2,30.7,4
E00121778,30.4,43.5,10.5,14.3,1.3
E00121779,24.5,39.2,8,22.6,5.7
E00121799,39.5,40,3.7,13.7,3.2
E00121800,20.8,40.9,7.3,27,3.9
E00121801,17.3,35.1,5.8,39.1,2.7
E00121803,12.4,41.1,7.4,37.6,1.5
E00121805,17.3,44.2,5.4,28.1,5.1
E00121807,20.2,45.5,5.7,26.2,2.4
E00121808,9.3,61.9,6.9,20.2,1.6
E00121809,17.8,37.9,5.1,37.3,1.8
E00121810,13.4,42.9,2.9,38.4,2.4
E00121811,13.8,49.5,7.8,24.7,4.2
E00121814,15.2,43.5,5,34.5,1.9
E00121815,24.9,47.3,7.6,17.3,3
E00121816,17,52,4.7,20.7,5.7
E00121817,20.9,53.9,4.7,18.9,1.6
E00121819,11.9,47.7,3.6,34.3,2.5
E00121820,13.6,47.3,6.4,29.5,3.2
E00121821,17.6,35.9,6,38,2.5
E00121822,21.8,40.3,6.7,29,2.1
E00121823,20.1,42,9.8,21.2,6.8
E00121824,14.8,50.2,6.6,26.7,1.6
E00121825,10.5,52.3,4.1,30.1,3
E00121826,9.6,55.8,5.2,27.9,1.6
E00121827,14.5,45.2,9.5,27.6,3.2
E00121828,14.8,47,7,30,1.1
E00121829,14.6,45,5.4,32.5,2.5
E00121830,12,46.6,6,32.9,2.6
E00121831,24.8,43.9,6.8,22.3,2.2
E00121832,13.3,42.7,3.3,40.8,0
E00121833,15.3,45,5.3,30.6,3.8
E00121834,22.8,41.7,5.3,28.5,1.8
E00121835,15.8,37.8,7,36.3,3.1
E00121838,26.4,46.3,6,17.1,4.2
E00121839,17.6,46.7,7.9,24.7,3.1
E00121840,11.1,41,3.6,42.3,2
E00121841,19.2,39.1,7.1,30.6,4
E00121842,19.4,37.5,6.7,33.6,2.8
E00121843,10.8,47.8,6.4,31.2,3.7
E00121844,14.1,36.2,7.2,39.5,2.9
E00121845,21.2,44.8,7.5,21.2,5.4
E00121846,16.7,43,5.8,31,3.5
E00121848,10.1,48.2,5.4,33.7,2.5
E00121849,14.4,44.9,6.8,31.9,1.9
E00121850,22.9,45,6,22.9,3.2
E00121851,19.2,45.8,4.3,28.5,2.2
E00121852,17,50.4,2.8,26.7,3.1
E00121853,29.2,49.6,4.8,12.4,4
E00121854,18.5,48.3,4.7,23.8,4.7
E00121855,19.9,48.4,4.9,24.4,2.4
E00121856,12.4,44.8,9.8,29.1,3.9
E00121857,23.5,49.3,5.1,19.4,2.7
E00121858,31.9,39.4,4.8,19.7,4.3
E00121859,31.2,38.6,5.3,22.5,2.5
E00121860,19,53.3,3.5,22.8,1.4
E00121861,26.1,41.9,9.9,18,4
E00121862,8,45.9,2.5,41.7,1.9
E00121863,17.4,43,8.1,30.2,1.3
E00121864,14.7,43.3,7.1,31.9,2.9
E00121865,16.8,40.9,8.6,31.5,2.2
E00121866,20,38.8,11,22.9,7.3
E00121867,19.2,44.7,5.5,26.3,4.3
E00121868,20.8,32.3,9.7,33.7,3.6
E00121869,13.6,44.9,4.9,34.6,2.1
E00121870,22.5,37.2,6.7,31.2,2.5
E00121871,18.7,45.2,7.1,25.7,3.3
E00121872,15.6,51.2,6.4,26.8,0
E00121873,23.7,52.9,4.7,15.8,2.9
E00121874,12.6,33.8,5,45,3.7
E00121876,22,39.6,10.6,25.6,2.2
E00121877,26.1,39.1,7.1,20.2,7.5
E00121878,13.8,44.4,6.5,31.4,4
E00121880,6,46.5,4.9,40.5,2.1
E00121881,8.6,50,7,29.5,5
E00121882,12.9,53.7,4,27.4,2
E00121883,7.9,49.5,5.3,34.3,3
E00121884,6.5,50.3,4.4,37.1,1.7
E00121885,16.4,45.8,5.6,28.5,3.7
E00121888,18.1,37.7,4.2,35,5.1
E00121907,14.9,42.3,4.2,35.9,2.7
E00121909,14,47.2,4.3,31.9,2.6
E00121910,24.1,44.5,5.2,22.5,3.7
E00121911,20.6,36.1,8.3,31.4,3.6
E00121913,19.6,41.7,8.6,27,3.1
E00121914,6.7,42.5,4.5,45.5,0.8
E00121915,10.8,40.1,4.7,42.7,1.8
E00121916,20.6,37.1,5.9,34.3,2.1
