areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00025006,43.2,41.6,12,3.2
E00025007,37.8,43.9,15.5,2.7
E00025008,11.3,45.9,29.3,13.5
E00025010,26.2,48.2,19.1,6.4
E00025011,12.7,38.7,35.9,12.7
E00025012,12,45.3,29.1,13.7
E00025013,30.7,41.7,24.4,3.1
E00025014,45.1,40.6,12.8,1.5
E00025016,8.9,51.6,30.6,8.9
E00025018,26.8,46.4,21,5.8
E00025019,15.3,55.1,22.9,6.8
E00025020,22.3,53.4,20.3,4.1
E00025021,18.5,47.9,26.9,6.7
E00025023,20.2,41.2,33.6,5
E00025024,20.6,47.7,27.7,3.9
E00025025,16,40.6,31.4,12
E00025026,12.6,46.2,26.1,15.1
E00025027,9.8,50.8,32.8,6.6
E00025028,42.8,38.4,15.9,2.9
E00025029,11.7,42.5,32.5,13.3
E00025030,48.2,43.1,5.8,2.9
E00025031,41.5,48.3,6.8,3.4
E00025032,24.8,38.9,31,5.3
E00025033,27.1,45.3,23.8,3.9
E00025035,38.6,48,11.8,1.6
E00025036,15.1,46.4,30.7,7.8
E00025073,36.5,50,9.6,3.8
E00025074,34.5,49.6,12.6,3.4
E00025075,53.5,33.9,11.8,0.8
E00025076,42.1,45.5,10.7,1.7
E00025077,32.4,45.9,18.8,2.9
E00025078,36.5,45.9,12.8,4.7
E00025079,39.5,45.7,13.2,1.6
E00025080,43.8,43.1,8.3,4.9
E00025081,13.1,38.3,31.8,16.8
E00025082,14.8,47.5,29.5,8.2
E00025083,57.3,32.3,6.5,4
E00025084,28.4,53.4,15.5,2.6
E00025085,13.6,50.4,26.4,9.6
E00025087,14.5,58.1,24.8,2.6
E00025088,8,54,29.2,8.8
E00025089,58.5,35.6,5.1,0.8
E00025090,59.1,33.9,6.1,0.9
E00025091,51.5,36.6,10.4,1.5
E00025092,20.3,47.2,26.8,5.7
E00025093,14.2,47.2,31.1,7.5
E00025094,43.7,40.7,13.3,2.2
E00025095,60,30,8.5,1.5
E00025096,4.5,37.8,42.3,15.3
E00025097,31.3,55.4,11.6,1.8
E00025098,49.5,35.8,10.5,4.2
E00025099,63.2,25.7,8.3,2.8
E00025100,22.4,56.5,20,1.2
E00025101,39.5,41.9,17.8,0.8
E00025102,49.6,37.6,11.3,1.5
E00025103,44.8,46.3,9,0
E00025104,46.4,42,8.7,2.9
E00025105,54.3,34.5,10.3,0.9
E00025106,53.3,39.3,7.3,0
E00025107,16.3,37.3,32.7,13.7
E00025108,29.8,46,21,3.2
E00025109,31.2,52,12.8,4
E00025110,48.3,38.8,11.6,1.4
E00025151,9.4,33.1,44.1,13.4
E00025152,16.1,58.1,22.6,3.2
E00025156,11.7,39.1,37.5,11.7
E00025157,10.4,49.6,30.4,9.6
E00025174,9.1,32.7,47.9,10.3
E00025175,19.7,47.2,22.8,10.2
E00025176,8.1,39.3,37.8,14.8
E00025177,15.7,47.2,25.2,11.8
E00025178,37.1,50.7,11.4,0.7
E00025179,4.8,51.2,36,8
E00025180,8.7,44.3,39.1,7.8
E00025181,15.5,44,31.9,8.6
E00025182,7.8,47,37.4,7.8
E00025183,13,41.7,37.4,7.8
E00025184,42.8,41.4,15.2,0.7
E00025425,39.7,47.9,7.4,5
E00025428,58.1,24.2,12.9,4.8
E00025446,15.8,47.4,32.7,4.1
E00025571,11.6,49.1,33,6.3
E00025572,7.5,35.8,40.3,16.4
E00025574,20,47.5,25.8,6.7
E00025576,7.2,31.2,44.8,16.8
E00025583,6.4,31.4,47.1,15
E00025587,27.3,51.5,18.2,3
E00025589,8.4,48.7,29.9,13
E00025590,13,47.1,29,10.9
E00025591,6.7,46.2,39.5,7.6
E00025592,5.6,29,54,11.3
E00025595,13.2,44.7,34.2,7.9
E00025597,26.6,64.1,7,2.3
E00025598,10.1,50.5,30.3,9.2
E00025599,9.5,38.8,39.7,12.1
E00025600,6.3,45.5,41.1,7.1
E00026977,10,50.9,31.8,7.3
E00026978,6.2,44.6,38.5,10.8
E00026979,11,37.6,42.2,9.2
E00026980,13.4,45.6,30.2,10.7
E00026981,3.9,27.1,51.9,17.1
E00026983,15,41.4,30.8,12.8
E00026984,5.8,31.4,48.7,14.1
E00026985,44.7,40.2,11.4,3.8
E00026986,48.2,28.2,16.4,7.3
E00026987,16.3,45.5,32.5,5.7
E00026988,9.8,41.5,35.8,13
E00026990,5.2,52.2,32.8,9.7
E00026991,21.9,41.4,32,4.7
E00026993,45.6,36.8,14.9,2.6
E00027011,13.5,41.8,36.2,8.5
E00027012,13.9,42.6,35.2,8.2
E00027013,37.3,52.5,10.2,0
E00027014,11,44.8,36.6,7.6
E00027015,11.1,48.4,34.9,5.6
E00027016,53.3,40.9,5.1,0.7
E00027017,38.7,46.7,9.5,5.1
E00027018,50.4,38.2,11.4,0
E00027019,41.6,49.6,8.8,0
E00027020,9.4,45.7,29,15.9
E00027021,34.8,51.1,11.9,2.2
E00027022,10.8,41,34.5,13.7
E00027023,5.8,47.1,38.8,8.3
E00027024,8.5,45.3,37.6,8.5
E00027025,11.7,32.5,46.7,9.2
E00027026,21.3,45.1,25.4,8.2
E00027027,12.5,45,32.5,10
E00027029,8.9,38.7,37.1,15.3
E00027030,22.1,49.3,19.3,9.3
E00027031,38.8,41.1,14.7,5.4
E00027032,22,49.2,22.7,6.1
E00027033,10.4,39.2,39.2,11.2
E00027034,7.4,33.1,43.8,15.7
E00027035,6.5,36.4,40.2,16.8
E00027036,36.8,48.9,12,2.3
E00027037,47.6,40,11.7,0.7
E00027038,46.6,41.4,9.5,2.6
E00027039,7.8,41.4,41.4,9.4
E00027040,5.8,43.1,37.2,13.9
E00027041,14.9,53,27.6,4.5
E00027043,39.5,35.5,17.7,7.3
E00027044,15,47.4,30.1,7.5
E00027045,20,54.3,21.4,4.3
E00027046,8.3,42.3,37.8,11.5
E00027080,69,26.4,2.9,1.7
E00027081,67.7,22.8,6.3,3.2
E00027082,42.2,45,10.1,2.8
E00027085,54.2,29.7,16.1,0
E00027086,59.3,33.3,6.2,1.1
E00027087,39.1,40,14.8,6.1
E00027088,64.6,30.6,3.4,1.4
E00027089,63.2,27.7,5.8,3.2
E00027090,43.1,39.2,14.7,2.9
E00027091,70.6,25.7,2.9,0.7
E00027092,17.9,54.7,24.8,2.6
E00027093,77.1,19.4,2.1,1.4
E00027094,45.9,37.6,9,7.5
E00027095,42.2,35.3,16.4,6
E00027099,21.6,51.5,20.1,6.9
E00027100,26.3,50.4,17.5,5.8
E00027101,80,20,0,0
E00027102,57.5,30.7,10.2,1.6
E00027103,51.9,34.2,11.4,2.5
E00027105,28.7,40.2,24.1,6.9
E00027106,42.3,42.3,12.8,2.7
E00027107,33.9,49.6,11,5.5
E00027108,38.3,42.6,12.2,7
E00027109,63.8,33.3,2.9,0
E00027110,38.8,45.7,12.9,2.6
E00027111,41,32.5,23.1,3.4
E00027112,40.2,37,16.3,6.5
E00027114,50.9,27.8,14.8,6.5
E00027118,16.1,45.5,27.7,10.7
E00027121,9.5,50.8,35.7,4
E00027124,26.3,49.4,18.8,5.6
E00027128,15.2,44.8,30.5,9.5
E00027132,25.4,44.1,23.7,6.8
E00027133,37.2,47.8,12.4,2.7
E00027136,12.7,52.5,28.8,5.9
E00027137,18.3,44.1,32.3,5.4
E00027139,13.2,40.7,37.4,8.8
E00027289,11.6,43,37.2,8.3
E00027290,58.3,31.5,9.5,0.6
E00027291,6,41,41.9,11.1
E00027292,19.7,48.8,25.2,6.3
E00027293,14.2,45.5,36.6,3.7
E00027294,11.6,42.6,33.3,12.4
E00027295,31,38.8,21.7,8.5
E00027296,9.7,53,23.9,13.4
E00027297,15.3,45.8,32.1,6.9
E00027298,7.2,35.2,46.4,11.2
E00027299,18.5,37,32.6,11.9
E00027300,27.2,44,24.8,4
E00027301,8.4,45,35.9,10.7
E00027302,19.4,43.3,31.3,6
E00027303,9.4,54.7,27.4,8.5
E00027304,8.2,37.7,44.3,9.8
E00027305,15.3,42.7,35.1,6.9
E00027306,15.8,45.6,28.1,10.5
E00027307,24.6,45.6,25.4,4.4
E00027308,17.3,57.1,22.6,3
E00027309,1.9,41.3,44.2,12.5
E00027310,23.4,42.6,29.1,5
E00027311,12.2,44.7,33.3,9.8
E00027312,6.1,28.7,54.8,10.4
E00027313,10.2,41.7,37,11.1
E00027314,28.8,39.6,23.7,7.9
E00027315,23.9,53.8,17.9,4.3
E00027316,76.1,22,1.8,0
E00027317,33.1,41.1,21,4.8
E00027318,13.2,39.7,39.7,7.4
E00027319,27.4,48.9,20.7,3
E00027320,21.8,39.7,25.6,12.8
E00027321,47.8,40.9,8.8,2.5
E00027322,41.8,44.9,11.2,2
E00027323,30.9,47.1,16.2,5.9
E00027324,6.2,27.9,49.6,16.3
E00027326,23.9,47.8,24.4,3.9
E00027327,3.8,31.3,45.8,19.1
E00027328,23.7,53.8,19.2,3.2
E00027330,20.5,52.7,21.9,4.8
E00027333,57.5,34,6.5,2
E00027334,69.6,26.7,2.2,1.5
E00027336,21.8,49.2,23.4,5.6
E00027337,30.3,50.8,15.6,3.3
E00027339,55.8,34.9,6.2,3.1
E00027340,13.6,50,26.4,10
E00027341,22.8,45.5,26.8,4.9
E00027343,18.5,51.5,21.5,8.5
E00027344,31.6,47,19.7,1.7
E00027345,21.5,44.6,28.1,5.8
E00027346,11.6,38.4,41.3,8.7
E00027347,22.1,45.3,26.7,5.8
E00027348,7.7,43.6,34.2,14.5
E00027349,10.5,53.1,28,8.4
E00027350,23.4,49.2,22.7,4.7
E00027351,40.6,42.7,13.3,3.5
E00027352,31.1,46.7,18,4.1
E00027353,14.9,45.5,28.4,11.2
E00027354,30.5,46.6,15.3,7.6
E00027355,12,45.8,37.3,4.9
E00027357,29,45,19.8,6.1
E00027358,21.1,46.3,25.9,6.8
E00027505,51,38.9,8.1,2
E00027508,51.4,35.8,10.1,2.8
E00027655,43.8,33.3,18.2,4.7
E00027656,47.3,40,12.7,0
E00027657,6.2,34.9,45.9,13
E00027658,0.9,26.5,50.4,22.2
E00027659,45,37.8,15.3,1.8
E00027661,52.7,39.3,7.1,0.9
E00027662,23.6,39.4,26.7,10.3
E00027663,55.6,37.3,7.1,0
E00027664,47.3,32.8,16,3.8
E00027665,39.3,37.1,19.3,4.3
E00027666,45,43.5,9.9,1.5
E00027667,38.3,38.3,21.7,1.7
E00027668,48,39.2,12,0.8
E00027669,10.4,34.4,36.5,18.8
E00027670,22.8,52,21.8,3.5
E00027671,30.9,47,14.8,7.4
E00027672,6.7,40.4,37.5,15.4
E00027673,5,52,34,9
E00027674,22.6,40.3,25.8,11.3
E00027675,18.8,41.3,29,10.9
E00027676,33.8,47.9,14.8,3.5
E00027677,17.9,43,28.5,10.6
E00027678,41.6,38.9,17.9,1.6
E00027679,34.3,35.8,20.9,9
E00027680,19.7,48.5,28.8,3
E00027681,29.9,35.8,26.3,8
E00027682,47.7,35.2,12.5,4.5
E00027683,57.3,35,4.3,3.4
E00027684,29.2,47.4,22.7,0.6
E00027685,31.1,46.4,15.9,6.6
E00027686,30.4,44.8,15.2,9.6
E00027687,41.6,38.3,18.1,2
E00027688,35.1,47.8,15.7,1.5
E00027689,14.3,52.4,26.7,6.7
E00027690,35.2,42,18.2,4.5
E00027691,39.6,39.6,15.3,5.6
E00027693,36,39.7,21.3,2.9
E00027694,33.8,42.4,20.1,3.6
E00027695,36.6,39.8,20.3,3.3
E00027696,8.8,39.2,39.2,12.7
E00027697,27.4,46.9,16.8,8.8
E00027698,28,41.3,24.5,6.3
E00027699,28.2,41.1,21,9.7
E00027700,42.8,37.7,16.4,3.1
E00027701,31.1,36.3,24.4,8.1
E00027702,14.2,46.3,32.1,7.5
E00027703,29.7,44.6,18.2,7.4
E00027704,38.4,37,21,3.6
E00027705,30.3,42.4,15.9,11.4
E00027706,48.1,39.5,10.1,2.3
E00027707,34.1,40.9,22,3
E00027708,27,48.6,18.9,5.4
E00027709,40,44.3,14.3,1.4
E00027710,16,46.2,30.3,7.6
E00027711,48.8,34.4,12.8,4
E00027712,35.3,40.4,15.4,9
E00027713,16.8,46,35.8,1.5
E00027714,23.5,41.9,27.2,7.4
E00027715,4.1,35.5,42.1,18.2
E00027716,37.4,43.1,17.1,2.4
E00027717,11.4,48,32.5,8.1
E00027718,39.1,43,15.9,2
E00027719,24.4,45,26,4.6
E00027720,9.4,43.5,32.6,14.5
E00027721,13,49.3,28.1,9.6
E00027722,19.4,40.5,33.8,6.3
E00027723,14.7,41.2,33.8,10.3
E00027724,11.3,48,31.3,9.3
E00027725,34.7,36.4,23.7,5.1
E00027726,26.3,45.8,24.6,3.4
E00027727,20.4,44.2,29.2,6.2
E00027728,36.6,38.6,20.8,4
E00027729,29.4,46.3,20.6,3.7
E00027730,8.1,41.4,38.7,11.7
E00027731,33.9,50.8,12.1,3.2
E00027732,25.8,49.2,21.1,3.9
E00027733,48.2,32.5,14.9,4.4
E00027734,16,48.7,23.5,11.8
E00027735,37.3,49.3,11.2,2.2
E00027736,40.2,37.1,20.5,2.3
E00027738,62.1,29.5,6.1,2.3
E00027739,30.3,50.4,16,3.4
E00027740,54.7,35.3,9.4,0.7
E00027741,34.2,36.3,25.3,4.2
E00027742,13.5,44.4,33.8,8.3
E00027743,20.8,48.3,20.8,10
E00027744,36.1,38.1,21.8,4.1
E00027745,17.9,53.6,25,3.6
E00027746,38.6,44.7,10.6,6.1
E00027747,51.3,32.7,10.7,5.3
E00027748,51.6,30.2,13.5,4.8
E00027749,28.1,37,19.3,15.6
E00027750,42.5,48.7,8,0.9
E00027751,42.2,42.2,14.7,0.9
E00027752,27.4,41.8,20.5,10.3
E00027753,40.8,29.9,17,12.2
E00027754,39.9,39.9,15.3,4.9
E00027755,57.5,35.8,4.4,2.2
E00027756,31.9,44.7,13.8,9.6
E00027757,35.9,37.9,15.2,11
E00027758,59.9,35.6,4.5,0
E00027759,55.6,32.1,8.6,3.7
E00027760,30.1,39.2,16.3,14.4
E00027761,67.6,22.5,5.6,4.2
E00027762,51.9,39.1,8.3,0.8
E00027763,39.1,40,13.9,7
E00027764,28.1,47.4,19.3,5.3
E00027765,28.9,44.2,19.3,7.6
E00027766,31.1,52.9,12.6,3.4
E00027767,65.6,28.1,5.2,1
E00027768,57.4,34.9,7,0.8
E00027769,46,41.3,9.5,3.2
E00027770,79.9,16,4.2,0
E00027771,68.5,23.4,5.4,2.7
E00027772,65,26.3,7.5,1.3
E00027773,78.3,18.6,3.1,0
E00027776,65.2,28.1,5.6,1.1
E00027777,60.3,31.5,5.5,2.7
E00027778,38.7,42,16.8,2.5
E00027779,17.9,44.6,34.8,2.7
E00027780,0.7,34.1,47.1,18.1
E00027781,8.4,35.6,45.5,10.5
E00027782,17.4,51.6,20,11
E00027783,46.2,35.6,16.7,1.5
E00027784,10.5,38.3,30.9,20.4
E00027785,15,45.1,29.2,10.6
E00027786,3.9,38.2,35.5,22.4
E00027787,12.7,39.4,38.7,9.2
E00027788,9.4,40.2,37.6,12.8
E00027790,8,40,37,15
E00027791,15.7,55.1,19.7,9.4
E00027792,7.1,42.5,35.4,15
E00027793,18.8,49.1,23.2,8.9
E00027794,5.7,35.2,42.6,16.4
E00027795,9,32,46.7,12.3
E00027796,10.1,38.7,42,9.2
E00027797,14.4,38.1,38.8,8.6
E00027798,31.9,44,22,2.1
E00027799,11.8,55.9,25.2,7.1
E00027800,7.1,36.6,37.5,18.8
E00027801,11.3,40.6,40.6,7.5
E00027802,30.7,45.2,20.5,3.6
E00027803,26.3,47.4,21.1,5.3
E00027804,31.2,39.2,24.8,4.8
E00027805,22.1,45,27.9,5
E00027806,32.1,49.1,17,1.9
E00027807,36.1,44.5,15.1,4.2
E00027808,13.5,51.6,28.4,6.5
E00027809,35,44.2,19.2,1.7
E00027810,45.5,38.1,15.7,0.7
E00027811,1.6,39.8,47.2,11.4
E00027812,33.9,47.9,14.9,3.3
E00027813,5.8,27.3,52.5,14.4
E00027814,16.9,51.5,27.7,3.8
E00027815,9.2,41.8,37.3,11.8
E00027816,29,43.5,18.3,9.2
E00027817,11.2,40.8,32.8,15.2
E00027818,3.7,32.6,57.8,5.9
E00027819,18.4,52.5,21.5,7.6
E00027820,43.9,43.1,11.4,1.6
E00027821,49.6,33.9,14.2,2.4
E00027822,6.3,43,33.5,17.1
E00027823,7.5,40.6,34,17.9
E00027824,10,21.7,55,13.3
E00027825,16.5,45.5,24,14
E00027826,16.3,65,15.4,3.3
E00027827,23.5,37.4,32.2,7
E00027828,42.7,37.6,14.5,5.1
E00027829,37.4,48.7,11.3,2.6
E00027830,12.1,37.9,35.3,14.7
E00027831,32.4,42.6,23.5,1.5
E00027832,35.2,42.4,21.6,0.8
E00027833,16.9,44.1,28,11
E00027834,50,36.8,12.5,0.7
E00027835,21.2,45.8,23.7,9.3
E00027836,33.7,49,17.3,0
E00027837,9.8,42.4,33.7,14.1
E00027838,35.8,42.3,17.9,4.1
E00027839,26.7,54.3,12.9,6
E00027840,35.9,47.3,13.7,3.1
E00027841,47,36.8,12,4.3
E00027842,17.9,43.3,32.1,6.7
E00027843,41.3,43.4,11.2,4.2
E00027844,23.6,44.5,21.8,10
E00027845,38.2,46.5,13.9,1.4
E00027846,13.3,51,28.6,7.1
E00027847,27.8,53,15.7,3.5
E00027848,63.2,31.2,3.2,2.4
E00027849,28.1,52.3,15.7,3.9
E00027850,45.5,36,15.9,2.6
E00027851,30.8,44.4,20.3,4.5
E00027852,39.7,42.9,15.1,2.4
E00027853,37.2,45.3,16.1,1.5
E00027854,28.7,43.4,22.5,5.4
E00027855,26.4,45.1,22.2,6.3
E00027856,26.3,53.4,18,2.3
E00027857,33.9,37.2,24.8,4.1
E00027858,45.1,39.8,13.1,1.9
E00027859,39.3,47,12,1.7
E00027861,27,45.9,24.6,2.5
E00027862,30.7,40,22.1,7.1
E00027863,61.1,28.6,9.5,0.8
E00027865,22.7,38.7,29.4,9.2
E00027866,27.8,49.2,17.5,5.6
E00027867,21.3,40.2,26.8,11.8
E00027868,42.1,40.5,13.5,4
E00027869,6.5,28.1,46.8,18.7
E00027870,5.1,43.8,41.6,9.5
E00027871,32.2,43.4,19.6,4.9
