areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00025006,22.5,77.5
E00025007,27.5,72.5
E00025008,50,50
E00025010,37.1,62.9
E00025011,54.6,45.4
E00025012,55.3,44.7
E00025013,33.8,66.2
E00025014,16.2,83.8
E00025016,45.4,54.6
E00025018,34.3,65.7
E00025019,47.1,52.9
E00025020,40.6,59.4
E00025021,53.6,46.4
E00025023,52.8,47.2
E00025024,35.5,64.5
E00025025,52.6,47.4
E00025026,50.4,49.6
E00025027,47.2,52.8
E00025028,24,76
E00025029,49,51
E00025030,16.9,83.1
E00025031,25.7,74.3
E00025032,45.6,54.4
E00025033,34.6,65.4
E00025035,27.8,72.2
E00025036,44.7,55.3
E00025073,34.9,65.1
E00025074,32.9,67.1
E00025075,28.8,71.2
E00025076,26.3,73.7
E00025077,37.4,62.6
E00025078,34.8,65.2
E00025079,43.7,56.3
E00025080,31,69
E00025081,52.2,47.8
E00025082,55.4,44.6
E00025083,30.5,69.5
E00025084,33.2,66.8
E00025085,40.3,59.7
E00025087,53,47
E00025088,61.1,38.9
E00025089,28.2,71.8
E00025090,28.8,71.2
E00025091,30.2,69.8
E00025092,38.8,61.3
E00025093,41.4,58.6
E00025094,31.1,68.9
E00025095,27.3,72.7
E00025096,55,45
E00025097,32.1,67.9
E00025098,29.2,70.8
E00025099,30,70
E00025100,46.4,53.6
E00025101,37.6,62.4
E00025102,33.5,66.5
E00025103,36,64
E00025104,42.7,57.3
E00025105,24.4,75.6
E00025106,32.8,67.2
E00025107,49.5,50.5
E00025108,44.8,55.2
E00025109,39.8,60.2
E00025110,31.4,68.6
E00025151,59,41
E00025152,46.9,53.1
E00025156,47.4,52.6
E00025157,51.6,48.4
E00025174,43.9,56.1
E00025175,41.9,58.1
E00025176,56,44
E00025177,42,58
E00025178,23.2,76.8
E00025179,57.6,42.4
E00025180,58.4,41.6
E00025181,49.4,50.6
E00025182,59.7,40.3
E00025183,59.7,40.3
E00025184,26.8,73.2
E00025425,45.3,54.7
E00025428,44.5,55.5
E00025446,44.5,55.5
E00025571,53.6,46.4
E00025572,64.2,35.8
E00025574,43.4,56.6
E00025576,56.4,43.6
E00025583,56.6,43.4
E00025587,26.5,73.5
E00025589,46.6,53.4
E00025590,33.2,66.8
E00025591,53.6,46.4
E00025592,65.1,34.9
E00025595,56.1,43.9
E00025597,18.4,81.6
E00025598,56.4,43.6
E00025599,58.1,41.9
E00025600,59.9,40.1
E00026977,56.5,43.5
E00026978,62.9,37.1
E00026979,60.5,39.5
E00026980,45.4,54.6
E00026981,69.2,30.8
E00026983,53.2,46.8
E00026984,55.5,44.5
E00026985,40.4,59.6
E00026986,36.6,63.4
E00026987,45.9,54.1
E00026988,54.7,45.3
E00026990,52.6,47.4
E00026991,46.5,53.5
E00026993,35.9,64.1
E00027011,53.5,46.5
E00027012,45.8,54.2
E00027013,32.5,67.5
E00027014,47.1,52.9
E00027015,56.3,43.8
E00027016,43.4,56.6
E00027017,46,54
E00027018,22.6,77.4
E00027019,38.3,61.7
E00027020,49.2,50.8
E00027021,48.9,51.1
E00027022,51.3,48.7
E00027023,62.6,37.4
E00027024,64.2,35.8
E00027025,64.4,35.6
E00027026,43.1,56.9
E00027027,58.8,41.2
E00027029,58.5,41.5
E00027030,54.7,45.3
E00027031,32,68
E00027032,48.2,51.8
E00027033,49.3,50.7
E00027034,63.1,36.9
E00027035,61,39
E00027036,43.7,56.3
E00027037,48,52
E00027038,38.1,61.9
E00027039,53.4,46.6
E00027040,51.9,48.1
E00027041,38.9,61.1
E00027043,42.7,57.3
E00027044,54.3,45.7
E00027045,46.5,53.5
E00027046,50.5,49.5
E00027080,32.4,67.6
E00027081,23.8,76.2
E00027082,53.6,46.4
E00027085,50.8,49.2
E00027086,41.4,58.6
E00027087,49.9,50.1
E00027088,23.6,76.4
E00027089,34.4,65.6
E00027090,54.1,45.9
E00027091,33.3,66.7
E00027092,55.9,44.1
E00027093,21.4,78.6
E00027094,40.9,59.1
E00027095,45.7,54.3
E00027099,47.4,52.6
E00027100,39.1,60.9
E00027101,34.5,65.5
E00027102,50.6,49.4
E00027103,45.2,54.8
E00027105,46.1,53.9
E00027106,45,55
E00027107,55.5,44.5
E00027108,49,51
E00027109,35.7,64.3
E00027110,53.3,46.7
E00027111,55.2,44.8
E00027112,53.4,46.6
E00027114,34.3,65.7
E00027118,48.3,51.7
E00027121,63.3,36.7
E00027124,32.8,67.2
E00027128,52.8,47.2
E00027132,34.2,65.8
E00027133,20.1,79.9
E00027136,56.9,43.1
