geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00118745,36.4,44.9,6.8,11.9
E00118754,49.2,33.3,0,17.5
E00118759,41.3,37.3,9.3,12
E00118760,41.1,27.7,24.8,6.4
E00118761,32.2,41.1,15.6,11.1
E00118762,50.3,46.2,3.5,0
E00118763,28.6,30.1,28.6,12.8
E00118764,59.2,29.9,4.5,6.4
E00118900,51.9,37.8,0,10.4
E00118901,33.3,50,7.6,9
E00118902,41.4,48.3,1.7,8.6
E00118903,56.4,40.9,0.9,1.8
E00118904,56.3,37.3,1.6,4.8
E00118905,37.9,36.2,17.2,8.6
E00118906,20.3,20.3,55.6,3.8
E00118907,45.2,29,10.8,15.1
E00118908,55,37.4,1.5,6.1
E00118909,35.7,19.6,5.6,39.2
E00118910,25.7,29.4,37.6,7.3
E00118911,34.9,28.7,20.2,16.3
E00118912,35.5,39.7,5.8,19
E00118915,44.1,30.6,18.9,6.3
E00118916,35.5,37.9,22.6,4
E00118917,32,39,18,11
E00119499,18.3,49,0.7,32
E00119614,43.4,42.6,0.7,13.2
E00119621,15.1,22.2,52.4,10.3
E00119622,44.4,41.9,4,9.7
E00119623,27.2,37.7,26.5,8.6
E00119624,26.8,57.7,0.8,14.6
E00119626,37.6,48.1,8.3,6
E00119628,53.8,41,0.9,4.3
E00119629,16.3,29.9,21.8,32
E00119630,17.5,29.8,49.1,3.5
E00119631,44.4,43.7,0.7,11.1
E00119632,21.5,23.4,36.4,18.7
E00119633,33.3,36.6,22,8.1
E00119635,29.4,30.9,18.6,21.1
E00119636,31.7,43.1,2.4,22.8
E00119637,13.7,32.1,30.5,23.7
E00119639,11.9,17,21.5,49.6
E00119640,51.4,33.1,0.7,14.9
E00119641,37.2,38,16.5,8.3
E00119642,53,43.6,0.9,2.6
E00119645,32.6,38.8,2.3,26.4
E00119647,30.3,37.8,10.9,21
E00119648,50.7,22.8,5.9,20.6
E00119649,33.3,34.1,0.8,31.8
E00119651,19.9,28.7,10.3,41.2
E00119652,45.5,44.9,0,9.6
E00119653,38.1,50.8,0.8,10.3
E00119656,43.8,52.3,1.5,2.3
E00119657,16,16,62.4,5.6
E00119658,44.1,44.1,2.4,9.4
E00119659,36.7,41,1.4,20.9
E00119660,37.5,52.3,1.6,8.6
E00119661,37.5,33.2,5.4,23.9
E00119662,42,28.7,10.8,18.5
E00119663,39.8,35.7,7,17.5
E00119664,36,33.5,7.3,23.2
E00119665,34.4,28.2,9.2,28.2
E00119666,15.6,35.2,38.5,10.7
E00119667,13.4,25,50.9,10.7
E00119668,47.1,29.7,6.5,16.7
E00119669,13,53.4,3.8,29.8
E00119671,53,41,0,6
E00119672,25.4,32,31.1,11.5
E00119673,2.6,12.8,71.1,13.6
E00119674,45.1,41.2,0.7,13.1
E00119675,48.5,41,9,1.5
E00119676,22.5,29,36.2,12.3
E00119677,13.6,36.8,34.4,15.2
E00119678,15.5,51.5,0,33.1
E00119679,43.9,44.6,0,11.5
E00120438,26.5,23.1,41.9,8.5
E00120441,42.1,33.1,18,6.8
E00120445,56.6,37.5,0.7,5.3
E00120447,44.9,41.2,10.3,3.7
E00120449,53.3,34.8,0.7,11.1
E00120450,16.3,27.6,38.8,17.3
E00120451,23.8,43.2,3.4,29.6
E00120452,37.5,53.6,0.9,8
E00120455,61,30.8,0,8.2
E00120506,52.6,40.9,0,6.6
E00120507,42.9,42,10.1,5
E00120508,50,43.7,0.7,5.6
E00120509,38.5,36.3,0.7,24.4
E00120510,29.7,37.3,16.1,16.9
E00120511,44.8,26.9,0.7,27.6
E00120512,59.1,18.3,2.2,20.4
E00120513,43.8,39,0.7,16.4
E00120514,45.5,39.8,0.8,13.8
E00120515,65,28.7,1.4,4.9
