geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00118745,90.5,2.4,7.1
E00118754,96,1.1,2.9
E00118759,93.4,2,4.5
E00118760,93.5,2.5,4
E00118761,94.6,0,5.4
E00118762,96.9,1,2.1
E00118763,97.5,0.6,1.9
E00118764,95.4,0.9,3.8
E00118900,91.7,1.2,7.1
E00118901,97.2,0.3,2.6
E00118902,94.3,1.4,4.2
E00118903,95.9,0.4,3.8
E00118904,89.4,2.7,7.9
E00118905,88.7,4.9,6.4
E00118906,96.6,0.4,3
E00118907,98.1,0,1.9
E00118908,90.6,2.6,6.7
E00118909,89.6,1.6,8.8
E00118910,94.4,2,3.6
E00118911,94.2,1.2,4.6
E00118912,92.3,1.8,5.9
E00118915,93,2.6,4.4
E00118916,92.7,1.7,5.6
E00118917,91.4,3.1,5.5
E00119499,77.3,4.5,18.1
E00119614,92.1,3.1,4.7
E00119621,90.7,2.7,6.7
E00119622,89.5,5.1,5.4
E00119623,82.7,4.3,12.9
E00119624,81.6,6.6,11.8
E00119626,92.4,1.6,6
E00119628,89.6,4.5,5.8
E00119629,90.2,2.8,7
E00119630,86.6,2.7,10.7
E00119631,88.4,4,7.6
E00119632,89.2,2.6,8.2
E00119633,89.3,1.9,8.7
E00119635,82.6,3.1,14.3
E00119636,76.6,3.1,20.3
E00119637,83.4,3.3,13.3
E00119639,66.8,3.1,30.1
E00119640,87,5.7,7.3
E00119641,91.8,3.1,5
E00119642,91.9,1.4,6.7
E00119645,78.9,3.9,17.2
E00119647,87.1,2.1,10.8
E00119648,80.6,1.9,17.5
E00119649,81.9,2.9,15.2
E00119651,75.9,1.5,22.6
E00119652,83.1,1.8,15.1
E00119653,92.3,1.3,6.4
E00119656,96.7,1.3,2.1
E00119657,87.5,2.1,10.3
E00119658,93,1.8,5.3
E00119659,83.8,3.8,12.4
E00119660,90.9,3.4,5.7
E00119661,84.3,3.7,12
E00119662,82.2,2.4,15.4
E00119663,88,1.7,10.3
E00119664,88.3,1.3,10.4
E00119665,85.9,0.9,13.2
E00119666,90.1,0.9,9
E00119667,86.5,1.9,11.6
E00119668,89.8,1.2,9
E00119669,86.8,4.8,8.4
E00119671,82.7,5.8,11.4
E00119672,86.3,5.7,8
E00119673,84.5,2,13.4
E00119674,88.2,4.5,7.3
E00119675,96.6,0.6,2.9
E00119676,84.1,2.3,13.6
E00119677,87.7,1.2,11.1
E00119678,82.4,3.1,14.5
E00119679,92.3,3.3,4.5
E00120438,92.8,0,7.2
E00120441,89,3.7,7.3
E00120445,93.1,1.5,5.4
E00120447,91.2,3.9,4.8
E00120449,93,0.9,6.1
E00120450,87.2,3.2,9.6
E00120451,91.2,2.7,6.1
E00120452,91.5,2.1,6.4
E00120455,93.8,1.5,4.6
E00120506,90.2,3.5,6.4
E00120507,93.3,3.6,3
E00120508,94.7,3.1,2.2
E00120509,90.1,1.5,8.4
E00120510,83.9,2.2,13.9
E00120511,86.8,2.1,11.2
E00120512,95.3,0.8,3.9
E00120513,86.4,3.4,10.2
E00120514,91.7,2.8,5.5
E00120515,93.3,1.8,4.9
E00120516,92.9,2.1,5
E00120517,89.6,2.7,7.7
E00120518,87.2,3.8,9
E00120519,90.4,2.9,6.7
E00120520,93.7,3.4,2.9
E00120866,91.3,1.4,7.2
E00120867,90,3.8,6.2
E00120868,93.6,1.4,5
E00120869,94.6,2.5,2.9
E00120870,94.6,2.1,3.2
E00120871,95.1,1.4,3.5
E00120872,89.7,2.6,7.7
E00120873,87.1,2.6,10.3
E00120874,92.9,1.5,5.5
E00120875,89.6,3.7,6.7
E00120876,92.9,2.9,4.1
E00120877,96.1,0.3,3.6
E00120878,94.4,1.4,4.2
E00120879,91.1,2.3,6.6
E00120880,91,1,8.1
E00120881,92.7,1.5,5.8
E00120882,85.8,1.9,12.3
E00120884,85.3,0.9,13.8
E00120885,80.8,4,15.2
E00120888,86.5,2.9,10.6
E00120889,87.5,2.7,9.8
E00120890,80.4,2.7,16.9
E00120891,79.7,3.4,16.8
E00120892,84.7,3.8,11.5
E00120893,83.8,4,12.3
E00120894,92.2,2.4,5.4
E00120895,87.6,2,10.4
E00120897,96.2,1,2.8
E00120898,96.7,0.3,2.9
E00120899,92,2.4,5.5
E00120900,89.9,2.8,7.3
E00120901,95.2,0.8,4
E00120902,89.1,4.6,6.3
E00120903,98.7,1.3,0
E00120905,87.3,3.6,9.1
E00120906,86,3.5,10.5
E00120907,88.2,3.9,7.9
E00120908,88.3,0,11.7
E00120909,86.2,2,11.8
E00120910,90.3,1.3,8.4
E00120911,81.6,2.5,15.9
E00120912,90.8,0.4,8.8
E00120913,74,7.9,18.1
E00120914,88.9,4.3,6.8
E00120915,88,5.3,6.7
E00120916,92.5,2.4,5.1
E00120917,78.1,7,14.8
E00120918,86.4,1.3,12.3
E00120919,86.1,3.3,10.7
E00120920,79,4.5,16.5
E00120921,87.3,2.5,10.2
E00120922,92.1,3.5,4.4
E00120923,90.9,0,9.1
E00120924,87.4,3.1,9.4
E00120925,94.3,2.3,3.4
E00120926,89.3,3.5,7.2
E00120927,85.6,6.9,7.4
E00120928,91.6,1.9,6.5
E00120929,96.8,1.9,1.3
E00120930,95,2.1,2.9
E00120931,86.7,5,8.3
E00120932,90.4,3.5,6
E00120933,92.2,2.5,5.3
E00120934,89.5,3.1,7.4
E00120935,88.4,4.3,7.3
E00120936,85.6,6.5,8
E00120938,90.5,2.2,7.3
E00120939,92.5,1.9,5.6
E00120941,93.6,1.6,4.8
E00120942,98,0.3,1.7
E00120943,95.3,1.5,3.3
E00120945,94.5,1.9,3.6
E00120946,92,1.6,6.4
E00120947,97,1.2,1.8
E00120949,82,2,16
E00120950,93.2,2.7,4.1
E00120951,94.9,1.6,3.5
E00120952,95.9,0.3,3.7
E00120953,95.2,1.3,3.5
E00120954,90.9,1.6,7.6
E00120955,93.9,1.9,4.1
E00120956,93.4,2.3,4.3
E00120957,92.3,1.7,6
E00120958,94.7,0.9,4.5
E00120959,91.1,1.7,7.1
E00120960,93.6,0.3,6.1
E00120961,90.7,1.9,7.5
E00120962,85.9,4.3,9.7
E00120963,86.3,5.7,8
E00120964,92.4,3.8,3.8
E00120965,88.9,3.2,7.9
E00120966,94.1,2.5,3.4
E00120967,90.2,5.7,4.1
E00120968,92.6,2.2,5.2
E00120969,94.9,2.7,2.4
E00120970,93.6,1.2,5.2
E00120971,93.3,2.1,4.6
E00120972,94.4,0.3,5.3
E00120973,92.7,0,7.3
E00120974,94.1,2.6,3.3
E00120975,95.5,1.3,3.2
E00120976,91.4,2.4,6.1
E00120977,90,2.6,7.4
E00120978,96.1,1.1,2.8
E00120979,74,4.1,22
E00120980,83.2,3.7,13.1
E00120981,88.5,3.3,8.3
E00120982,87.8,2.6,9.6
E00120983,90.3,2.6,7.1
E00120984,88.9,2.6,8.5
E00120985,93.8,2.9,3.3
E00120986,92,3.6,4.4
E00120987,87.3,4.3,8.4
E00120988,93.3,0,6.7
E00120989,89.6,4.3,6.1
E00120990,80.7,1.9,17.4
E00120991,87.1,1.9,11
E00120992,86.4,4.3,9.2
E00120993,89.7,1.1,9.2
E00120994,87.4,1.4,11.2
E00120995,77.1,3.4,19.5
E00120996,77.2,3.7,19.1
E00120997,81,2.3,16.7
E00120998,75.4,0.5,24.1
E00120999,79.7,4.9,15.4
E00121000,79.3,1.9,18.7
E00121001,86.2,0.4,13.4
E00121002,91.1,3.6,5.3
E00121003,93.8,0.5,5.7
E00121004,95.7,0.8,3.5
E00121005,93.1,3.7,3.2
E00121007,95,0,5
E00121008,91.3,0.7,8
E00121009,91.3,0.9,7.8
E00121010,97.8,0.7,1.4
E00121011,92.6,2,5.3
E00121012,95.4,0.8,3.8
E00121013,86.2,2.4,11.4
E00121014,87.3,2.1,10.6
E00121015,91.7,2.4,5.9
E00121016,94,1,5.1
E00121017,93.7,0.3,6
E00121018,91.5,0.3,8.1
E00121019,89.5,2.1,8.4
E00121020,96.5,2.8,0.7
E00121023,92.6,1.2,6.2
E00121025,88.7,1.5,9.8
E00121026,91.3,4.8,3.9
E00121027,93.4,1.5,5.1
E00121028,86.6,2.1,11.3
E00121029,95.1,1.5,3.4
E00121030,81.7,2.6,15.7
E00121031,92.5,0.5,7
E00121032,79.4,2.6,18
E00121033,89.9,3.8,6.3
E00121034,93.7,0.8,5.5
E00121036,89.4,0.4,10.1
E00121037,86.5,0.7,12.8
E00121038,91.2,1.8,6.9
E00121039,92.6,0.9,6.5
E00121040,95.2,1.4,3.4
E00121042,94.2,0.7,5.1
E00121043,92.9,2.8,4.2
E00121044,97.3,0.7,2
E00121045,88.3,1.2,10.5
E00121046,90.4,2.6,6.9
E00121047,93.9,1.4,4.8
E00121048,95.4,2.3,2.3
E00121049,93.9,1.5,4.5
E00121050,92,0.8,7.1
E00121051,90.4,3.9,5.7
E00121052,88.3,3.3,8.4
E00121054,82.7,6.5,10.8
E00121055,80.7,4.9,14.4
E00121056,88.1,5.3,6.7
E00121057,88.7,1.8,9.5
E00121058,84.7,3,12.3
E00121059,90.2,3.3,6.5
E00121060,89,5.1,5.9
E00121061,85.9,6.7,7.5
E00121062,89.8,4.3,5.9
E00121063,86.1,1.9,12
E00121064,89.5,5,5.5
E00121066,89.8,1,9.2
E00121067,88.4,2.1,9.6
E00121068,85,2.4,12.6
E00121069,75.1,3.3,21.6
E00121070,83,3.6,13.5
E00121071,80.7,2,17.2
E00121072,81.7,0.7,17.6
E00121073,79.8,3,17.2
E00121074,76.6,2.1,21.4
E00121075,88.6,3.8,7.6
E00121076,78.3,4.9,16.9
E00121077,80,7,13
E00121078,80.1,2,17.8
E00121079,84.2,4.2,11.6
E00121080,92.4,0.7,6.9
E00121081,80,3.2,16.8
E00121082,64.9,8.8,26.4
E00121083,88.6,2,9.4
E00121084,80,3.1,16.9
E00121085,94.3,2,3.7
E00121087,90.4,4.7,5
E00121088,88.1,1.7,10.2
E00121089,89.1,2.5,8.4
E00121090,94.4,1.4,4.2
E00121092,84.8,5.3,9.9
E00121093,88,2.6,9.3
E00121094,90.4,4.8,4.8
E00121095,87.3,1.6,11.1
E00121096,89.7,3.9,6.5
E00121097,87.5,2.1,10.4
E00121098,87.5,4.7,7.8
E00121099,90,2.4,7.6
E00121100,88.2,4.4,7.4
E00121101,87,2.4,10.6
E00121102,82.5,8.5,9
E00121103,92.6,1,6.4
E00121104,90,2.5,7.5
E00121105,94,0.5,5.4
E00121106,81.3,3.9,14.8
E00121107,90,1.7,8.3
E00121108,85.5,1.4,13.2
E00121109,75.7,6.6,17.7
E00121110,71.3,6.5,22.3
E00121111,82.7,4.8,12.6
E00121112,89.6,3.8,6.6
E00121113,88.2,4.1,7.6
E00121114,93.8,0.4,5.8
E00121115,88.2,3.4,8.4
E00121116,90.9,3,6.1
E00121117,92.6,2,5.4
E00121118,79.9,3,17
E00121121,89.7,1.2,9.1
E00121122,90.7,3.4,5.9
E00121123,85,1.5,13.5
E00121124,92.8,1.9,5.2
E00121125,88,1.8,10.2
E00121126,86.9,1.9,11.2
