geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00118745,5,20.2,43.7,31.1
E00118754,4.1,41,34.4,20.5
E00118759,4,36,40,20
E00118760,12.1,40,32.9,15
E00118761,9.3,19.8,46.5,24.4
E00118762,3.5,18.9,36.4,41.3
E00118763,7.6,34.1,42.4,15.9
E00118764,7.5,32.1,39,21.4
E00118900,4.5,33.1,45.9,16.5
E00118901,5.6,38.2,34,22.2
E00118902,5.2,21.6,50,23.3
E00118903,6.5,32.4,49.1,12
E00118904,3.1,22.7,49.2,25
E00118905,6.8,33.9,38.1,21.2
E00118906,21.8,42.9,22.6,12.8
E00118907,5.4,52.7,30.1,11.8
E00118908,9.1,31.8,35.6,23.5
E00118909,18.8,50.7,25,5.6
E00118910,20.9,43.6,24.5,10.9
E00118911,22.5,46.5,22.5,8.5
E00118912,9.1,53.7,32.2,5
E00118915,14.3,40.2,27.7,17.9
E00118916,8.7,25.2,38.6,27.6
E00118917,15.5,33,39.8,11.7
E00119499,9.9,50.7,33.6,5.9
E00119614,10.2,48.9,32.8,8
E00119621,30.2,36.5,24.6,8.7
E00119622,5.6,37.1,41.1,16.1
E00119623,9.3,43,35.8,11.9
E00119624,7.3,41.5,42.3,8.9
E00119626,7.5,41,34.3,17.2
E00119628,5.3,34.2,41.2,19.3
E00119629,15.3,43.3,30,11.3
E00119630,13.2,41.2,33.3,12.3
E00119631,13.3,45.2,25.9,15.6
E00119632,19,49.5,22.9,8.6
E00119633,15.4,42.3,30.1,12.2
E00119635,18.2,53.2,24.1,4.4
E00119636,13.8,47.2,33.3,5.7
E00119637,18.7,45.5,32.8,3
E00119639,23.1,47.8,21.6,7.5
E00119640,6.3,31.5,42,20.3
E00119641,11.4,30.9,39,18.7
E00119642,7.7,41.9,32.5,17.9
E00119645,10.1,61.2,27.1,1.6
E00119647,10.4,56.5,28.7,4.3
E00119648,23.5,61.8,14,0.7
E00119649,8.4,55.7,28.2,7.6
E00119651,23.7,52.6,20,3.7
E00119652,7.2,46.4,38.6,7.8
E00119653,11.2,48,32,8.8
E00119656,1.6,24.8,39.5,34.1
E00119657,26.2,46,21.4,6.3
E00119658,0.8,34.1,43.7,21.4
E00119659,12,45.8,30.3,12
E00119660,9.4,40.6,38.3,11.7
E00119661,14.6,47,28.6,9.7
E00119662,22.2,36.1,32.9,8.9
E00119663,12.4,42,37.3,8.3
E00119664,14.8,58,21.6,5.6
E00119665,23.8,43.8,26.2,6.2
E00119666,17.2,52.5,22.1,8.2
E00119667,17.9,48.2,25.9,8
E00119668,13.9,48.2,30.7,7.3
E00119669,10.6,25,52.3,12.1
E00119671,7.5,38.3,37.6,16.5
E00119672,22.6,33.9,29.8,13.7
E00119673,26.2,49.8,18,6
E00119674,5.3,30.3,43.4,21.1
E00119675,9.7,26.9,41,22.4
E00119676,21.2,41.6,28.5,8.8
E00119677,22.2,42.1,30.2,5.6
E00119678,15.8,60.2,21.2,2.9
E00119679,5.8,36.7,43.2,14.4
E00120438,18.1,51.7,21.6,8.6
E00120441,9,33.8,37.6,19.5
E00120445,4.6,24.5,40.4,30.5
E00120447,11,34.6,44.1,10.3
E00120449,5.1,31.4,39.4,24.1
E00120450,17.2,52.5,22.2,8.1
E00120451,9.2,40.3,37.4,13.1
E00120452,0,36.2,48.3,15.5
E00120455,9,41,34.7,15.3
E00120506,3.6,29.7,39.9,26.8
E00120507,6.8,36.8,42.7,13.7
E00120508,3.6,35.7,42.9,17.9
E00120509,3.7,32.6,51.1,12.6
E00120510,7.7,46.2,32.5,13.7
E00120511,15,51.1,25.6,8.3
E00120512,12.8,38.3,22.3,26.6
E00120513,3.5,40.3,40.3,16
E00120514,8.7,30.7,44.9,15.7
E00120515,6.8,43.2,34.9,15.1
E00120516,10.6,24.4,41.5,23.6
E00120517,5,40.8,36.7,17.5
E00120518,5.7,40.1,39.5,14.6
E00120519,9.5,28.5,41.6,20.4
E00120520,4.7,28.9,39.1,27.3
E00120866,11.2,48.5,33.6,6.7
E00120867,23.2,41.1,24.1,11.6
E00120868,12.6,48.7,26.1,12.6
E00120869,21.2,43.8,26.3,8.8
E00120870,20.3,30.1,35,14.6
E00120871,7.4,37.7,35.2,19.7
E00120872,16.4,43.4,32,8.2
E00120873,9.5,50,35.3,5.2
E00120874,6.9,38.2,41.2,13.7
E00120875,7.5,26.2,45.8,20.6
E00120876,7.7,23.9,37.6,30.8
E00120877,6.6,25.5,50.9,17
E00120878,17.2,32.4,40.7,9.7
E00120879,22.1,20.7,30,27.1
E00120880,34.8,39.1,18.3,7.8
E00120881,10.9,36.2,38.4,14.5
E00120882,16.2,41.2,33.1,9.6
E00120884,22.3,35.5,28.9,13.2
E00120885,16.7,49.1,28.9,5.3
E00120888,16.5,37.9,29.1,16.5
E00120889,16.1,37.2,29.2,17.5
E00120890,16.8,42,26,15.3
E00120891,15.6,44.3,35.2,4.9
E00120892,18.8,43.8,30.4,7.1
E00120893,19.8,31,37.1,12.1
E00120894,15.5,35.7,31.8,17.1
E00120895,13.6,56.8,23.2,6.4
E00120897,21.9,46,22.6,9.5
E00120898,12.4,25.6,36.4,25.6
E00120899,5.5,30.5,41.5,22.6
E00120900,6.2,33.1,33.1,27.7
E00120901,0,27.1,34.1,38.8
E00120902,3.4,35.9,39.3,21.4
E00120903,20.4,61.1,15.9,2.7
E00120905,4.6,48.9,37.4,9.2
E00120906,14.5,36.6,37.2,11.7
E00120907,9.8,40.2,32.8,17.2
E00120908,8.1,37.4,35,19.5
E00120909,12.9,49.2,26.5,11.4
E00120910,16.7,37.1,36.4,9.8
E00120911,19.4,50.4,23.3,7
E00120912,15.9,39.3,32.7,12.1
E00120913,16.4,51.7,26.7,5.2
E00120914,8.8,40.8,36,14.4
E00120915,16.6,42.8,34.5,6.2
E00120916,10.7,44.3,28.7,16.4
E00120917,12.8,44,27.5,15.6
E00120918,18.9,45.7,26.8,8.7
E00120919,10.2,50.9,25,13.9
E00120920,7.9,51.2,33.1,7.9
E00120921,10.7,36.1,37.7,15.6
E00120922,0,17.1,43.6,39.3
E00120923,15.1,29.4,39.7,15.9
E00120924,12.1,42.2,35.3,10.3
E00120925,4.3,14.7,42.2,38.8
E00120926,3.5,24.6,43,28.9
E00120927,3.8,23.8,39.2,33.1
E00120928,8.3,27.1,43.6,21.1
E00120929,36.4,46.4,12.7,4.5
E00120930,0.8,18.2,43.9,37.1
E00120931,0.8,18.8,51.1,29.3
E00120932,2.4,20,42.4,35.2
E00120933,5.6,20,41.6,32.8
E00120934,15.2,43.2,31.8,9.8
E00120935,2.3,31.1,47.7,18.9
E00120936,10.7,45.6,32,11.7
E00120938,11,54.5,26,8.4
E00120939,4,36.5,45.2,14.3
E00120941,12.8,29.6,41.6,16
E00120942,3.7,30.6,41.7,24.1
E00120943,6.3,44.6,36.6,12.5
E00120945,10.6,41.5,38.2,9.8
E00120946,9.6,26.8,37.6,26.1
E00120947,7.3,38.7,46,8.1
E00120949,21.9,54.4,21.3,2.4
E00120950,6.2,32.9,42.5,18.5
E00120951,4,36,36,24
E00120952,13.8,31.9,37.9,16.4
E00120953,6.6,43.8,38.8,10.7
E00120954,7.7,40.2,44.4,7.7
E00120955,24.8,37.6,25.6,12
E00120956,4.6,34.6,41.8,19
E00120957,14.2,38.8,35.8,11.2
E00120958,9.7,51.4,32.6,6.3
E00120959,15,45.1,22.6,17.3
E00120960,12,50.7,31,6.3
E00120961,7.5,49.3,34.3,9
E00120962,23.3,53.4,20.3,3
E00120963,5.9,42.2,40,11.9
E00120964,6.8,38.3,41.4,13.5
E00120965,9.8,41.4,41.4,7.5
E00120966,7.7,43.7,38,10.6
