areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00072641,48.3,0.4,51.3
E00072642,58.4,3.4,38.2
E00072643,50,1.9,48.1
E00072644,56.6,1.3,42
E00072645,57.7,1.6,40.7
E00072646,62.8,3.2,33.9
E00072647,65.9,0.6,33.5
E00072648,66.3,1.4,32.2
E00072649,60.2,1.6,38.1
E00072650,60.1,1.4,38.5
E00072651,64.7,1.6,33.7
E00072652,66.6,1.8,31.6
E00072653,57.6,2.3,40.1
E00072654,56.4,4.1,39.5
E00072655,57,3,40
E00072656,54.3,2.4,43.3
E00072657,67,3.6,29.5
E00072658,64.2,2.4,33.3
E00072659,63.4,4.5,32.1
E00072660,66,2.9,31.1
E00072661,59.4,0,40.6
E00072662,62.7,2.6,34.8
E00072663,68.4,0.8,30.8
E00072664,57.1,1.8,41.1
E00072665,59.2,3.2,37.6
E00072685,57.8,1.1,41.1
E00072686,62.1,0.4,37.4
E00072689,62.3,2.2,35.5
E00072690,64.2,2.6,33.2
E00072691,53.4,0.6,46.1
E00072692,64,1.7,34.3
E00072693,61,0.9,38
E00072694,63.4,2.2,34.3
E00072695,52.7,1.6,45.6
E00072696,62.5,2,35.5
E00072697,60.4,4,35.7
E00072698,54.7,2.3,43
E00072699,52.1,2.4,45.6
E00072700,62,0.3,37.7
E00072701,65.1,0.4,34.5
E00072702,62.4,1.6,36
E00072703,50.8,1.9,47.4
E00072714,46.7,1.7,51.7
E00072830,65,1.8,33.2
E00072831,62.4,0.4,37.3
E00072832,68.2,1.3,30.5
E00072833,75.3,0.5,24.2
E00072834,54.2,0.7,45.1
E00072835,58.9,3.2,37.9
E00072836,57.5,0.8,41.7
E00072837,57.5,2.5,40
E00072838,61.5,2.5,36
E00072839,76.1,3.2,20.7
E00072840,67.5,4.6,27.9
E00072841,67.8,2.1,30.1
E00072842,58.9,2.3,38.8
E00072844,48.3,3.1,48.6
E00072845,64.1,3.2,32.7
E00072846,57.6,0.4,42
E00072847,70.2,2.9,26.8
E00072848,62,3,35
E00072849,50.8,0.4,48.9
E00072850,44.6,0.8,54.7
E00072851,43.6,0.4,56
E00072852,69.9,2.9,27.2
E00072853,46.3,4.6,49.1
E00072854,68.2,3.1,28.7
E00072855,55,5,40.1
E00072856,55.1,2.4,42.5
E00072857,58,2.9,39.1
E00072858,71.4,1.4,27.3
E00072859,64.9,1.9,33.2
E00072860,46.1,0,53.9
E00072861,55.5,1.8,42.7
E00072862,51.9,0,48.1
E00072864,55.3,2.4,42.2
E00072865,57.9,5.9,36.2
E00072866,56.5,0.7,42.8
E00072867,63.9,2.2,33.9
E00072868,53.9,2.5,43.6
E00072869,42.3,1.3,56.5
E00072870,53.8,2.3,43.9
E00072925,59.4,1.2,39.4
E00072926,71.1,3.2,25.7
E00072927,65.2,2.9,32
E00072930,68.2,1.1,30.7
E00072931,60.5,2.6,36.9
E00072932,52.5,2.7,44.7
E00072933,48.7,3,48.2
E00072934,63.7,0,36.3
E00072935,49.4,0.4,50.2
E00072936,66.7,2.2,31.1
E00072937,45.7,2.3,51.9
E00072938,58.8,3.1,38.2
E00072940,56.2,0.4,43.4
E00072941,43.7,1.6,54.8
E00072963,63.9,1.8,34.2
E00072964,58.2,2.5,39.3
E00072965,67.6,1.9,30.5
E00072966,62.1,2.4,35.5
E00073020,49.2,1.6,49.2
E00073021,45.9,3.4,50.7
E00073022,49.2,0.8,50
E00073023,59.7,1.6,38.7
E00073024,62.3,1.9,35.8
E00073025,58.9,2.5,38.6
E00073026,37.4,0,62.6
E00073027,59.2,2.3,38.5
E00073028,62.9,2.2,34.9
E00073029,54.5,1.9,43.7
E00073071,68.3,1.5,30.2
E00073073,57.4,3.4,39.2
E00073075,50.7,0.9,48.3
E00073076,54.9,2,43.1
E00073077,61.5,4,34.5
E00073079,53.3,1.2,45.5
E00073080,56.7,2.8,40.5
E00073081,65.8,3.8,30.4
E00073085,59.6,1.5,38.9
E00073086,50.9,2.7,46.4
E00074447,67.9,2.5,29.6
E00074489,70,2.7,27.3
E00074490,53,2.1,44.9
E00074491,54.9,0.6,44.6
E00074492,57.6,3.6,38.8
E00074493,48.4,0.7,51
E00074494,62.3,0.9,36.8
E00074495,52,4.1,43.9
E00074496,59.2,1.3,39.5
E00074497,50.7,1.5,47.8
E00074498,66.3,1.1,32.6
E00074499,54.9,3.1,42.1
E00074500,55.9,0.8,43.3
E00074501,52.5,1.6,45.9
E00074502,57.3,1.9,40.8
E00074576,49.8,1.1,49.1
E00074577,57.4,3.1,39.4
E00074578,46.4,0.4,53.1
E00074579,48.8,1.9,49.2
E00074580,59.8,1.6,38.6
E00074581,59.7,0.3,40
E00074582,50.7,2.1,47.2
E00074583,51.7,1.9,46.4
E00074584,46.4,1.2,52.5
E00074585,37.5,0.5,62
E00074586,52.8,2.1,45.1
E00075019,58.8,2,39.2
