areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00072641,4.1,19,76.9
E00072642,12.4,18.6,68.9
E00072643,3.4,25.6,70.9
E00072644,5,32.2,62.8
E00072645,3.9,17.9,78.2
E00072646,7.9,24.5,67.6
E00072647,11.4,12.9,75.7
E00072648,11.2,20.2,68.5
E00072649,3.4,19.8,76.7
E00072650,7.8,27.2,65
E00072651,18.4,13.8,67.8
E00072652,4,22.3,73.7
E00072653,3.8,13,83.2
E00072654,11.5,28.2,60.3
E00072655,3.5,27.7,68.8
E00072656,2.1,18.9,79
E00072657,6,22,72
E00072658,7,10.5,82.5
E00072659,4.8,24,71.2
E00072660,4.5,15.4,80.1
E00072661,6.4,16.5,77.1
E00072662,4.5,18.9,76.6
E00072663,3.4,16.1,80.5
E00072664,6.7,16,77.3
E00072665,5.2,22.2,72.5
E00072685,8.1,18.7,73.2
E00072686,2.5,18.5,79
E00072689,5.7,25.3,69
E00072690,5,30.7,64.3
E00072691,3.1,25,71.9
E00072692,2,19,78.9
E00072693,4.9,22.1,73
E00072694,6,24.8,69.2
E00072695,5.3,30.9,63.8
E00072696,3.5,15.6,80.9
E00072697,4.3,22.4,73.3
E00072698,6,24.8,69.2
E00072699,6,18.1,75.9
E00072700,4.7,18.1,77.2
E00072701,3.2,18.5,78.2
E00072702,4.6,21.4,74
E00072703,6.5,21.1,72.4
E00072714,6,17.4,76.5
E00072830,4.5,31.8,63.7
E00072831,6.1,16.7,77.3
E00072832,3.2,20.8,76
E00072833,0.5,19.6,79.9
E00072834,4.1,23.8,72.1
E00072835,3.2,21.4,75.4
E00072836,7.9,18.4,73.7
E00072837,8.9,19.2,72
E00072838,5.3,22.3,72.3
E00072839,5.8,10,84.2
E00072840,3.8,36.8,59.4
E00072841,1.5,10.8,87.7
E00072842,3.9,29.9,66.2
E00072844,2.6,27.2,70.2
E00072845,1.4,35,63.6
E00072846,5.4,19.2,75.4
E00072847,3,45.5,51.5
E00072848,5,42.1,52.9
E00072849,4.5,20.3,75.2
E00072850,6.5,22.8,70.7
E00072851,2.4,21.8,75.8
E00072852,5.9,31.8,62.4
E00072853,1.3,41.1,57.6
E00072854,6.5,39.5,54
E00072855,5,40.8,54.2
E00072856,9.8,24.1,66.2
