geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00077179,14.4,71.2,14.4
E00077180,7.5,78.9,13.5
E00077181,16.9,57.3,25.8
E00077183,22.6,49.6,27.8
E00077184,22.1,60.3,17.6
E00077185,14.3,72.9,12.9
E00077186,14.2,75.2,10.6
E00077187,23.1,44.8,32.1
E00077188,12.5,61.8,25.7
E00077189,10.9,67.3,21.8
E00077190,17.5,59.2,23.3
E00077191,14.9,70.1,14.9
E00077192,15.3,63.3,21.4
E00077193,11.8,70.6,17.6
E00077194,23.8,63.1,13.1
E00077195,11.2,75.2,13.6
E00077196,11.2,61.2,27.6
E00077197,12.7,68.8,18.5
E00077198,19.2,60.3,20.5
E00077199,19,52.6,28.4
E00077200,14,64.5,21.5
E00077201,18.2,72.7,9.1
E00077202,6.9,37.9,55.2
E00077203,16.8,68.1,15.1
E00077204,18.3,48.1,33.7
E00077205,23.2,49.7,27.2
E00077206,25,51,24
E00077207,18.2,52.1,29.8
E00077208,13.8,59.6,26.6
E00077209,16.4,63.3,20.3
E00077210,14.2,73.6,12.3
E00077211,17.8,60.2,22
E00077212,18.2,51.5,30.3
E00077213,11.2,50.8,38
E00077214,23.3,60,16.7
E00077217,20.6,67.6,11.8
E00077218,17.1,58.1,24.8
E00077220,12.1,64.4,23.5
E00077221,23.7,56.6,19.7
E00077222,24.3,49.5,26.2
E00077223,27.8,48.1,24.1
E00077224,13.7,68.4,17.9
E00077225,32,50,18
E00077226,13.5,82.4,4.1
E00077227,13.3,76.3,10.4
E00077229,14.6,61,24.4
E00077230,14.5,63.6,21.8
E00077231,17.8,38.9,43.3
E00077232,27,49.4,23.6
E00077233,17.9,56.6,25.5
E00077234,23.4,36.4,40.3
E00077235,9.6,60.3,30.1
E00077236,13.1,51.4,35.5
E00077237,17.8,60.2,22
E00077239,18.5,47.8,33.7
E00077240,9.6,65.1,25.3
E00077241,20.7,55.2,24.1
E00077242,19,59.9,21.1
E00077244,7.9,76.3,15.8
E00077245,20.2,66.7,13.2
E00077246,6.1,70.6,23.3
E00077247,13.6,70,16.4
E00077248,13.5,70.9,15.5
E00077249,18.8,71.3,9.9
E00077250,11.9,43.3,44.8
E00077251,13.3,53.3,33.3
E00077252,48.6,29.3,22.2
E00077255,30.4,41.1,28.6
E00077256,33,49.5,17.5
E00077258,41.2,31.6,27.2
E00077259,11.4,60.8,27.8
E00077260,29,55.1,15.9
E00077262,23.1,41.3,35.6
E00077264,14.2,53.3,32.5
E00077265,28.6,37.7,33.8
E00077266,19.4,56.8,23.9
E00077267,10.8,62.7,26.5
E00077268,37.4,33.6,29
E00077269,12.5,70.8,16.7
E00077270,8.6,73.1,18.3
E00077271,9.4,74,16.7
E00077273,10.5,69.5,20
E00077274,12.4,65.1,22.5
E00077275,24,58.7,17.3
E00077276,20.4,44.4,35.2
E00077277,19.6,45.5,35
E00077278,18.8,59.4,21.7
E00077279,13.6,56.4,30
E00077280,21,67.7,11.3
E00077281,18.3,40.5,41.2
E00077282,8,63.4,28.6
E00077283,13.3,75.6,11.1
E00077284,10,80,10
E00077285,22.3,48.5,29.2
E00077286,26.7,48.8,24.4
E00077287,19.2,49.5,31.3
E00077288,19.5,67.1,13.4
E00077289,18.7,58.9,22.4
E00077292,8.5,65.1,26.4
E00077293,15.1,44.1,40.9
E00077294,21.6,52.6,25.8
E00077295,26.9,41.2,31.9
E00077296,18.8,45.3,35.9
E00077297,11.7,60.6,27.7
E00077298,12.6,66.4,21
E00077299,33.7,48.5,17.8
E00077301,28.4,39.9,31.7
E00077302,17.9,65.3,16.8
E00077303,20.4,50.9,28.7
E00077304,20.1,60.9,18.9
E00077305,14.9,58,27
E00077306,18.2,63.6,18.2
E00077307,24,54,22
E00077308,15.7,60.4,23.9
E00077309,12.7,70,17.3
E00077310,4.4,87.4,8.2
E00077311,7,82.2,10.9
E00077312,15.9,64.8,19.3
E00077313,21.2,44.1,34.7
E00077314,17.6,59.8,22.5
E00077315,10,58.7,31.3
E00077316,12.5,69.6,17.9
E00077317,10.7,76.3,13
E00077318,9.7,64.5,25.8
E00077319,15.9,68.3,15.9
E00077320,4.4,89,6.6
E00077321,9.5,80.2,10.3
E00077322,8.3,80.3,11.4
E00077323,8,70.7,21.3
E00077324,4.4,79.9,15.7
E00077325,8,83.2,8.8
E00077326,14.2,67.3,18.6
E00077327,9.6,79.8,10.6
E00077328,8.5,81.7,9.9
E00077329,4.7,74.8,20.5
E00077330,7.6,84.7,7.6
E00077331,5.8,79.8,14.5
E00077332,7.1,80,12.9
E00077333,12,75.9,12
E00077334,7.8,71.1,21.1
E00077335,9.8,77,13.1
E00077336,4.6,86.8,8.6
E00077337,9.9,82.8,7.3
E00077338,13.7,76.6,9.7
E00077339,5.2,89.7,5.2
E00077340,10.9,76.2,12.9
E00077341,7.1,70.8,22.1
E00077342,11.7,79.6,8.8
E00077343,6,86.7,7.2
E00077344,14.1,71.9,14.1
E00077345,7.1,81.4,11.5
E00077346,6.1,92.4,1.5
E00077347,9.8,75.9,14.3
E00077437,10.1,79.8,10.1
E00077439,11.3,76.3,12.4
E00077440,15.1,72.6,12.3
E00077441,16.2,70.3,13.5
E00077442,24.8,59.4,15.8
E00077443,17.2,69.7,13.1
E00077477,19.3,59.6,21.1
E00077478,17.3,55.6,27.1
E00077479,22.7,48.5,28.8
E00077481,10.7,70.7,18.7
E00077482,28.7,45.4,25.9
E00077483,20,55.8,24.2
E00077484,22.9,53.1,24
E00077485,25.7,54.3,20
E00077486,27.2,47.4,25.4
E00077487,27.4,55.7,17
E00077488,26.9,37,36.1
E00077489,20.9,58.2,20.9
E00077490,19.4,56.9,23.6
E00077491,23.4,51.4,25.2
E00077492,25.3,43.4,31.3
E00077493,26.2,46.3,27.5
E00077494,17.3,63.2,19.5
E00077495,34.5,46,19.5
E00077496,30.1,45.8,24.2
E00077497,2,78.6,19.4
E00077498,20,57.1,22.9
E00077499,20.1,52.9,27
E00077500,19,57,24
E00077501,19.1,59.6,21.3
E00077572,8.3,64.6,27.1
E00077573,11.8,79.1,9.1
E00077576,12,73.9,14.1
E00077577,23.6,54.2,22.2
E00077578,13.7,73.7,12.6
