geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00077179,97.8,2.2,0
E00077180,95.6,2.9,1.5
E00077181,91.6,7.7,0.6
E00077183,87,11.5,1.5
E00077184,81.4,16.6,2
E00077185,77.7,19.7,2.6
E00077186,86.7,11.8,1.4
E00077187,84.7,12.7,2.5
E00077188,78,16.5,5.6
E00077189,89.5,9.1,1.4
E00077190,85.7,12.7,1.7
E00077191,93.1,6.6,0.4
E00077192,82.9,16,1.1
E00077193,98.2,1.8,0
E00077194,88,11,0.9
E00077195,86.6,11,2.4
E00077196,86.8,12.1,1.1
E00077197,90.3,8.5,1.2
E00077198,95,4.7,0.3
E00077199,91.8,7,1.2
E00077200,96.5,3.1,0.3
E00077201,95.6,3.6,0.8
E00077202,88.4,9.6,2
E00077203,90.5,8.5,1
E00077204,86.3,12.3,1.4
E00077205,87.7,11,1.3
E00077206,90,9.2,0.8
E00077207,77.8,16.5,5.7
E00077208,92.4,7,0.6
E00077209,92.4,7.3,0.3
E00077210,79.5,16.4,4.1
E00077211,85.2,12.9,1.9
E00077212,72.7,22.5,4.9
E00077213,71.3,23.8,4.8
E00077214,78.2,18.4,3.5
E00077217,72.7,22.5,4.8
E00077218,73.7,24.3,2
E00077220,86.3,9.6,4.1
E00077221,57.7,36.8,5.5
E00077222,64.4,31.1,4.5
E00077223,70.5,24,5.5
E00077224,90.2,8.5,1.3
E00077225,61.4,33,5.6
E00077226,84.4,10.7,4.9
E00077227,85.2,11.2,3.6
E00077229,64.9,27.1,8
E00077230,75.7,18.3,5.9
E00077231,72.8,20.6,6.6
E00077232,70.7,23.2,6.2
E00077233,83.8,12.9,3.4
E00077234,73,20.5,6.5
E00077235,91.9,6.7,1.5
E00077236,69,26.1,5
E00077237,74.1,22.7,3.2
E00077239,51,37.1,12
E00077240,80.7,15.7,3.6
E00077241,69.7,21.7,8.6
E00077242,67.1,29.4,3.5
E00077244,92.3,7.7,0
E00077245,83.6,13,3.4
E00077246,81.6,12.2,6.1
E00077247,86.4,12.7,0.9
E00077248,89.2,9,1.9
E00077249,69.7,25.1,5.2
E00077250,84,13.1,2.8
E00077251,76.6,22,1.4
E00077252,80.3,15.9,3.8
E00077255,57.5,36.6,5.9
