geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00077179,2.7,2.4,6.3,88.3,0.3
E00077180,1.5,0,1.5,94.9,2.2
E00077181,1.7,0,3.2,94.5,0.6
E00077183,1.5,1.5,2.6,94.1,0.3
E00077184,3.4,2.2,3.9,89.1,1.4
E00077185,3.2,2.5,2.5,89.1,2.8
E00077186,2,0.6,4.7,92.7,0
E00077187,4.3,0,5.9,88.8,0.9
E00077188,2.8,1.1,5.2,88.4,2.6
E00077189,3.8,1.6,6,87.4,1.1
E00077190,5.9,0,2.3,89.8,2
E00077191,0,0,3,94.3,2.6
E00077192,1.9,4.2,5.3,87.5,1.1
E00077193,0,1.8,3.6,93.9,0.7
E00077194,5.4,1.2,3.6,89.8,0
E00077195,1.9,0.9,4.7,90.1,2.4
E00077196,7.7,0.5,2.2,87.9,1.6
E00077197,3.2,1.7,4.6,90.5,0
E00077198,1,0,3.9,91.6,3.6
E00077199,4.4,1.5,5.3,88.5,0.3
E00077200,1.7,2,5.6,90.7,0
E00077201,2.7,0.4,3.1,93.4,0.4
E00077202,4.2,4.9,2.9,86.2,1.7
E00077203,2.3,1.7,2.7,92.3,1
E00077204,4.9,0.9,3.3,88.9,2
E00077205,5,2.2,3.6,86.5,2.6
E00077206,4.3,1.3,3.3,90.1,1
E00077207,4.2,3.7,3.4,84.7,4
E00077208,2.7,0,2.1,91.6,3.6
E00077209,0,0.8,1.6,97.3,0.3
E00077210,4,2.8,7.6,83.9,1.7
E00077211,4.1,0.9,3.8,89.4,1.9
E00077212,5.8,2.9,5.8,81.4,4
E00077213,3.6,1.5,5.4,86.6,2.9
E00077214,1.8,1.5,5.8,88.4,2.4
E00077217,4.8,0.7,5.2,83,6.2
E00077218,8.2,2.6,4.6,82.4,2.3
E00077220,3.6,0.9,5,85.1,5.4
E00077221,4,2.8,4.3,86.4,2.5
E00077222,5.2,2.2,4.6,87,1.1
E00077223,5,3.7,8.2,79.9,3.2
E00077224,3,0,3.8,93.2,0
E00077225,1.8,0,5.4,89.7,3.1
E00077226,0,6.3,3.4,89.9,0.5
E00077227,3.8,0,4.1,89.2,2.9
E00077229,3.1,1,3.4,90.2,2.3
E00077230,4.5,0,8.4,84.3,2.8
E00077231,2.8,0.4,4,88,4.8
E00077232,4.6,0.4,2.1,91.5,1.4
E00077233,1.6,3.6,3.8,89.1,1.9
E00077234,2.4,3.3,10,79.4,4.8
E00077235,0,0.7,4.4,94.9,0
E00077236,5.7,0.4,3.8,90.2,0
E00077237,3.4,4.8,6.1,85.7,0
E00077239,0.4,2.2,7.1,86.9,3.4
E00077240,9.9,1.2,4.7,80.1,4.1
E00077241,0.7,3.3,4,90.5,1.5
E00077242,0,1.3,3.2,93.1,2.5
E00077244,1.1,2.3,3.8,91.7,1.1
E00077245,6,1.3,5,84.1,3.6
E00077246,4.1,2.7,4.1,84.8,4.4
E00077247,5.1,3.3,3,86.2,2.4
E00077248,4.1,0,5.6,89.5,0.7
E00077249,9,0,7.6,79.7,3.7
E00077250,5.1,1.4,6,83.8,3.7
E00077251,3.7,3.7,4.6,83.1,5
E00077252,7.2,2,6.9,81.4,2.6
E00077255,21.8,1.5,3.8,65.9,7.1
E00077256,7.5,2.5,6.3,77.1,6.6
E00077258,4.8,2,8.9,79.2,5.1
E00077259,6.8,1.9,10,77,4.2
E00077260,9.4,7,13.4,68.2,2
E00077262,18,2,6,69.2,4.9
E00077264,5.4,1.6,2.8,86.7,3.5
E00077265,9,5.7,5.7,76.3,3.3
E00077266,9.9,3.1,6.6,75.2,5.3
E00077267,2.9,8.2,1.8,81.3,5.8
E00077268,6.2,3.6,7.5,78,4.7
E00077269,9,2.7,5.8,76.2,6.3
E00077270,5,4.4,7.3,74.5,8.8
E00077271,6.5,0.4,2.5,89.1,1.5
E00077273,2.4,0.4,6.3,88.9,2
E00077274,4.4,3.7,3.1,83.8,5
E00077275,10,1.7,6.6,77.8,4
E00077276,8,2.4,10,75.7,4
E00077277,4.3,4.3,5.8,80.8,5
E00077278,9.8,2.6,7.3,80.3,0
E00077279,6.1,5.8,5.5,79.4,3.2
E00077280,8,1.6,2.3,86.3,1.8
E00077281,18,2.5,1.5,72.8,5.2
E00077282,12,8.6,3,72.5,3.9
E00077283,11,1.3,5.1,81.9,0.8
E00077284,7.8,2.6,1.1,85.1,3.4
E00077285,2.8,4.9,4.2,83.2,4.9
E00077286,2.6,2.9,2.6,87.2,4.8
E00077287,3.6,2.5,4.6,88.9,0.4
E00077288,1,4.1,4.4,88.2,2.4
E00077289,3.6,0.8,8.1,85.8,1.8
E00077292,2.2,2,3.1,89,3.6
E00077293,3,5.5,5.2,80.9,5.5
E00077294,6.9,4,4.8,82,2.4
E00077295,9.3,2.3,4.3,80.2,4
E00077296,1.7,3.4,3.4,86.3,5.3
E00077297,3.1,3.9,8.3,81.1,3.5
E00077298,0,1.8,2.8,95.4,0
E00077299,5.3,2.8,5.7,82.4,3.8
E00077301,13.5,7.2,5,72,2.3
E00077302,7.5,3.6,5.8,83.1,0
E00077303,5.1,1.9,5.6,84.3,3.2
E00077304,5.8,3.1,4.9,83.3,2.9
E00077305,6.2,1.9,4.3,84.4,3.2
E00077306,4.8,0.4,3.5,88.6,2.6
E00077307,13,1.8,1.5,79.5,4.2
E00077308,10.3,1.3,5,79.4,3.9
E00077309,8.9,3.6,5.4,77.7,4.5
E00077310,0.4,1.7,0.8,94.6,2.5
E00077311,3.2,0,2.8,91.3,2.8
E00077312,11.2,2.9,3.4,78.2,4.4
E00077313,2,2.6,5.5,88.3,1.5
E00077314,0.6,4.2,6.7,85.2,3.3
E00077315,2.6,0,2.2,92.7,2.4
E00077316,0.6,0.3,1.3,97.4,0.3
E00077317,3.4,1.9,5.4,89.3,0
E00077318,2.6,0,3.3,94,0
E00077319,3.6,0.4,3.3,90.9,1.8
E00077320,1.6,0,3.2,95.2,0
E00077321,4.7,0,3,91.6,0.7
E00077322,0.4,0,0,99.6,0
E00077323,3,0,1.2,95.7,0
E00077324,1.1,0,1.8,96,1.1
E00077325,0.3,0.3,3,94.3,2.1
E00077326,2.7,1.5,5.1,90.4,0.3
E00077327,1.9,0,1.9,95.8,0.5
E00077328,1.1,0.6,2.9,95.4,0
E00077329,1.2,1.5,2.9,93.3,1.2
E00077330,0.4,0,2.4,96.7,0.4
E00077331,0.6,1.6,1.3,96.5,0
E00077332,0,0,1.2,96.9,1.9
E00077333,0,0,2,97.3,0.7
E00077334,0,0,3,96.7,0.3
E00077335,3.4,0.6,2.2,93.8,0
E00077336,2.5,0,2.2,95.3,0
E00077337,0.8,0.4,0,97.6,1.2
E00077338,5.7,0,1.4,92.5,0.4
E00077339,0,0,0,100,0
E00077340,1,0.3,2.6,96.1,0
E00077341,0.8,0,1.5,96.6,1
E00077342,0.6,0.6,2.5,96.2,0
E00077343,1.1,0,1.1,97.8,0
E00077344,0.3,0,2,97.5,0.3
E00077345,1,0.7,2.4,95.9,0
E00077346,1,0,0,99,0
E00077347,1.7,0.9,3.5,93.9,0
E00077437,4,0.4,1.8,92.8,1.1
E00077439,1.6,1.2,1.6,94.7,0.9
E00077440,2.8,0.3,2.5,94.3,0
E00077441,3.5,0.9,5.5,88.9,1.2
E00077442,9.4,3.6,4.6,81,1.4
E00077443,5.2,1.7,2.8,88.1,2.2
E00077477,2.7,3,7.2,84.1,3
E00077478,6.2,2.5,4.1,81.6,5.5
E00077479,8.8,1.1,4.1,80.4,5.6
E00077481,1.7,2.1,2.8,91.7,1.7
E00077482,9.8,0,5.5,77.8,7
E00077483,14.1,0.9,4.4,78.2,2.4
E00077484,6.6,2.1,4.9,81.9,4.5
E00077485,10.2,2.8,4.3,82.7,0
E00077486,11.7,1.4,4.1,77.1,5.7
E00077487,3.3,1,6.1,85.9,3.6
E00077488,9.6,1.9,8,75,5.6
E00077489,6.6,0.7,2.4,87.1,3.2
E00077490,4.7,1.5,8.4,78.1,7.3
E00077491,6.5,1.4,4.8,80.2,7.2
E00077492,3.4,0,5.4,88.6,2.6
E00077493,8.4,3.1,7.5,73.9,7.1
E00077494,5,2.4,4.5,83.8,4.5
E00077495,6.1,6.1,8.1,75.7,3.9
E00077496,8.1,1.2,3.2,83.4,4.1
E00077497,7.7,0.7,3.5,87.4,0.7
E00077498,3.8,0.3,4.1,85.1,6.7
E00077499,3.7,3,5.9,84.7,2.7
E00077500,5.6,5.6,3.8,79.2,5.9
E00077501,4.8,2.3,5.2,81,6.8
E00077572,1.6,1.9,2.5,93.1,0.9
E00077573,2,1.1,5.1,88.4,3.4
E00077576,1.5,1.1,3.4,90,3.8
E00077577,2.7,1.2,3.5,89.4,3.1
E00077578,7.7,0,3.4,84.3,4.6
E00077579,6.3,0.7,1.9,88.8,2.2
E00077580,3.3,2.6,8.5,82.5,3.1
E00077581,0,0,5.1,94.9,0
E00077585,2.6,1,5.5,86.5,4.5
E00077589,3.2,1.4,5.2,84.3,5.8
E00077590,5.3,1.7,2.5,87.5,3.1
E00077591,6.5,0.3,1.6,90.3,1.4
E00077592,2.7,0,4.5,92,0.8
E00077593,8.6,5.4,6.7,66.1,13.1
E00077595,2.8,2.8,4.5,85.3,4.5
E00077596,7.3,2.6,4.1,82.6,3.5
E00077597,1.8,0,4.7,93.2,0.4
E00077598,9,1.3,4.3,79.6,5.8
E00077599,4.8,1.4,1.1,90.4,2.3
E00077600,2.8,1.2,3.1,90,2.8
E00077662,1.2,0.4,5.6,92.3,0.4
E00077663,1.5,0.3,1.2,97,0
E00077664,1.9,0.6,2.8,94.3,0.3
E00077665,3.9,1,1.9,91.3,1.9
E00077666,0.9,0,2.7,96.2,0.3
E00077667,1.9,0,3.2,94,0.9
E00077668,0,5.4,3.3,89.7,1.6
E00077669,3.5,2.3,2.9,91,0.3
E00077670,1.1,0,1.1,97,0.7
E00077671,2.1,1.3,1.7,95,0
E00077672,0.5,0.7,3.4,93.6,1.7
E00077673,1.4,0,2.1,95.5,1
E00077674,1.3,0.3,0.7,97.7,0
E00077675,2.2,1.2,3.2,90.8,2.5
E00077676,0,0.9,4,93.9,1.2
E00077677,0,1.8,2.1,93.6,2.4
E00077678,3,1.8,3.6,88.6,3
E00077679,5.4,0.3,1.8,92.5,0
E00077680,0.9,0,0.3,97.6,1.2
E00077681,0.6,0,2.4,97,0
E00077682,0.6,0.3,4,95,0
E00077683,2.4,2.9,2.9,91,0.7
E00077684,0.8,0,1.4,97.8,0
E00077685,0.3,0,1.9,97.2,0.6
E00077686,0.3,1,3.2,93,2.6
E00077687,3.2,0.9,4.7,91.2,0
E00077688,1.8,0,0.9,94.9,2.4
E00077689,1.9,0,0.3,96.9,0.9
E00077690,6.8,0.4,3.8,87.3,1.7
E00077691,3.2,1.4,3.5,91.2,0.7
E00077692,1.2,0.4,0.8,97.7,0
E00077693,4.9,5.4,5.7,81.4,2.6
E00077694,0.8,0.3,1.9,95.6,1.4
E00077695,3,2.1,3.4,90.2,1.3
E00077696,5.4,1.6,1.9,91.1,0
E00077697,0,0,1.4,97.2,1.4
E00077698,3.3,0.5,1.6,94,0.5
E00077699,10.9,1.3,6.8,77.6,3.3
E00077700,0.4,1.7,0,97,0.9
E00077701,0.3,0.3,1,97,1.3
E00077702,7.7,1,4.1,84.7,2.6
E00077703,6.4,3.4,7.9,77.1,5.2
E00077704,1.6,2,2.4,92,2
E00077705,12.2,0,5.9,77,5
E00077706,3.1,1.2,3.1,87.7,4.9
E00077707,0.9,0.4,0.9,97.9,0
E00077708,3,2,3,89.9,2
E00077709,14.9,1.7,3.3,75.2,5
E00077710,4.1,4.1,4.1,86.9,0.9
E00077711,1.6,0,0,96.3,2.1
E00077712,4.7,0.4,1.2,93.7,0
E00077713,1.4,0,6.2,89.7,2.7
E00077714,9.2,3.1,4.7,78.7,4.2
E00077715,8.8,0,4.4,84.3,2.6
E00077716,2,0.5,2.5,94.5,0.5
E00077717,1.6,2.8,4.5,89,2
E00077719,3.9,4.7,5.4,83.7,2.3
E00077720,3.1,0.5,3.7,90.8,1.8
E00077721,7.3,2,4.8,83.5,2.4
E00077722,1.8,0.7,2.9,93.4,1.1
E00077723,3.9,0,5.2,90.9,0
E00077725,2.8,1.7,6.1,83.9,5.6
E00077726,2,0.5,7.5,90,0
E00077727,5.9,2.2,4.7,82.9,4.3
E00077782,3.2,0.5,1.1,94.6,0.5
E00077794,2,0.7,1.7,94.4,1.3
E00077795,0.3,0,2.9,93.8,2.9
E00077796,4.2,0,1.1,91.5,3.2
E00077797,2.8,0,3.6,93.6,0
E00077798,0.3,4.6,4.6,87.5,3
E00077799,1.1,2.2,4.3,91.1,1.3
E00077800,8.7,1.2,5.5,82.3,2.4
E00077801,1.5,0,2.5,95.6,0.5
E00077802,6.9,2,5.9,83.8,1.5
E00077810,3.1,0.4,1.1,95.4,0
E00077812,3.4,1.1,2.9,91.4,1.1
E00077813,0.8,0.4,2.8,95.7,0.4
E00077814,3.6,1.5,3.3,89.4,2.1
E00077815,0,0,1.8,98.2,0
E00077816,8.2,1.1,5.2,82.9,2.7
E00077817,6.3,1.3,6.6,83.9,1.9
E00077818,1.4,0.3,1.4,95.1,1.9
E00077819,1.6,0.3,2.8,93.7,1.6
E00077820,4.6,1.4,2.8,91.2,0
E00077821,0.3,0.3,1.9,97.2,0.3
E00077822,4.9,1.4,2.6,87.9,3.2
E00077823,0,1.6,2.5,93.1,2.8
E00077824,4.7,1.4,4.2,89.2,0.5
E00077825,5.3,0,0,94.7,0
E00077826,5.7,0.8,2.7,89.1,1.6
E00077827,1.2,0,1.5,96.4,0.9
E00077828,7.1,0,2.5,89,1.5
E00077829,1.5,0,2.6,95.6,0.3
E00077830,3.7,0,3.7,90.6,2
E00077831,3,0,1.5,93.9,1.5
E00077832,1.2,0,1.5,95.1,2.1
E00077833,3.5,1.1,2.1,93.3,0
E00077834,5.8,0.6,2.3,89.9,1.4
E00077835,2.1,0,0.4,96.5,1.1
E00077836,3,1.7,4.1,89,2.2
E00077837,3.4,0,2,94.6,0
E00077871,2.2,0.4,0.7,96.6,0
E00077872,6.1,0.3,4.7,87.3,1.7
E00077873,6.1,0,3.7,86.1,4.1
E00077874,1.1,0,0.6,97.8,0.6
E00077875,0.3,0.5,3.8,94.8,0.5
E00077876,2.6,0.4,0.8,96.2,0
E00077877,3.4,0,1.3,94.5,0.8
E00077878,2.3,0,2,95.5,0.3
E00077879,4.4,1.6,2.8,91.2,0
E00077880,1.3,0,1.6,95.1,1.9
E00077881,2.7,0,0.9,96.3,0
E00077882,2.8,1.3,2.5,92,1.5
E00077883,3.5,0,0.3,95.1,1
E00077884,0.7,0,2.7,94.2,2.4
E00077885,3.4,0,0.5,94.6,1.5
E00077886,3.3,0.7,5.6,90.4,0
E00077887,1.1,1.1,2.6,94.7,0.5
E00077888,0.9,1.5,1.2,95.7,0.6
E00077889,0.9,0.4,1.3,96.4,0.9
E00077890,4.6,0,0.4,94.1,0.8
E00077891,2.1,0.3,2.4,94.1,1.1
E00077892,2.2,0,1.5,95.6,0.7
E00077893,0,0,1.6,97.3,1.1
E00077894,1.8,0.3,4.3,92.1,1.5
E00077895,3.3,0,3.7,91.7,1.2
E00077896,0,0,3,97,0
E00077897,2.9,1.7,2.3,93.1,0
E00077898,3.3,0.5,0,95.8,0.5
E00077899,0.5,1.6,0.5,96.2,1.1
E00077900,2.1,1.1,0.4,96.4,0
E00077901,4.1,1.6,0,93.8,0.5
E00077979,0,0.7,2.3,97.1,0
E00077980,0.7,0.3,0,99,0
E00077981,1,0,0.7,97.3,1
E00077982,5.1,2.6,0.9,89.7,1.6
E00077983,2,0,1,96.5,0.5
E00077984,0,0,2.2,97.4,0.3
E00077985,0.8,0,0,98.2,1.1
E00077986,5.1,0.3,0.3,94.2,0
E00077987,0.7,0,0.5,98.6,0.2
E00077989,0.3,0.3,1.3,98.1,0
E00077990,1,0,0.3,98.7,0
E00077991,1.4,0.3,0.3,98,0
E00077992,2.9,0,1.9,93.2,1.9
E00077993,0.7,0,0.7,98.7,0
E00077994,2.4,0,0,97.6,0
E00077995,0.7,0,3.5,95,0.7
E00077996,1,0,0,99,0
E00077997,1.6,4.2,3.8,90.3,0
E00077998,1.5,0.3,2,96.2,0
E00077999,1.4,0,0.5,98.1,0
E00078000,0.7,0.2,2.2,96.9,0
E00078001,0.7,0,2,97.3,0
E00078002,2.9,0,2,95.1,0
E00078003,1,0.5,0,98.5,0
E00078004,2.1,0.7,2.1,95.1,0
E00078005,2.7,0.3,2.7,94,0.3
E00078006,2.4,1.2,1.8,93.7,0.9
E00078007,3.1,1.2,0.7,94.8,0.2
E00078008,0,2.8,3.4,93.9,0
E00078009,0.3,0,1.6,97.8,0.3
E00078010,1.5,0.4,1.5,96.2,0.4
E00078011,0.3,0,2,97.3,0.3
